preference_scenario,weather_scenario,metric,seed_count,mean,std_dev,minimum,maximum,group
J_final_candidate,W2,ride_hailing_requests,10,1.7,1.494434,0.0,4.0,60+_medical_standard
J_final_candidate,W2,successful_ride_hailing_requests,10,1.7,1.494434,0.0,4.0,60+_medical_standard
J_final_candidate,W2,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_medical_standard
J_final_candidate,W2,ride_hailing_requests_per_100_agents,10,5.537629,4.443785,0.0,11.764706,60+_medical_standard
J_final_candidate,W2,ride_hailing_mode_share,10,0.040357,0.031311,0.0,0.095238,60+_medical_standard
J_final_candidate,W2,mean_ride_hailing_wait_minutes,8,9.895812,1.810303,8.0,12.0,60+_medical_standard
J_final_candidate,W2,necessary_activity_completion_rate,10,1.0,0.0,1.0,1.0,60+_medical_standard
J_final_candidate,W2,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+_medical_standard
J_final_candidate,W2,total_outdoor_exposure_minutes,10,724.4383,186.516505,506.43,1165.493,60+_medical_standard
J_final_candidate,W2,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+_medical_standard
J_final_candidate,W2,exposed_travel_required_necessary_activities,10,1.9,1.197219,0.0,3.0,60+_medical_standard
J_final_candidate,W2,completed_exposed_travel_required_necessary_activities,10,1.9,1.197219,0.0,3.0,60+_medical_standard
J_final_candidate,W2,exposed_travel_required_necessary_completion_rate,8,1.0,0.0,1.0,1.0,60+_medical_standard
J_final_candidate,W2,exposed_necessary_ride_hailing_legs,10,0.2,0.632456,0.0,2.0,60+_medical_standard
J_final_candidate,W2,exposed_necessary_ride_hailing_mode_share,8,0.0625,0.176777,0.0,0.5,60+_medical_standard
J_final_candidate,W2,exposed_necessary_outdoor_exposure_minutes,10,66.6475,47.3405,0.0,150.572,60+_medical_standard
J_final_candidate,W2,exposed_necessary_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+_medical_standard
J_final_candidate,W2,exposed_necessary_rain_exposure_minutes,10,30.6475,22.434934,0.0,67.572,60+_medical_standard
J_final_candidate,W2,metro_legs,10,5.2,1.932184,2.0,8.0,60+_medical_standard
J_final_candidate,W2,bus_metro_transfer_legs,10,1.7,1.418136,0.0,4.0,60+_medical_standard
J_final_candidate,W2,bus_metro_transfer_share_of_metro,10,0.311667,0.184995,0.0,0.571429,60+_medical_standard
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_legs,10,0.2,0.421637,0.0,1.0,60+_medical_standard
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_share,8,0.045833,0.085333,0.0,0.2,60+_medical_standard
J_final_candidate,W2,agent_count,10,19.4,2.065591,17.0,23.0,60+_nondigital_assisted
J_final_candidate,W2,successful_legs,10,26.0,5.773503,19.0,38.0,60+_nondigital_assisted
J_final_candidate,W2,ride_hailing_requests,10,0.7,0.483046,0.0,1.0,60+_nondigital_assisted
J_final_candidate,W2,successful_ride_hailing_requests,10,0.7,0.483046,0.0,1.0,60+_nondigital_assisted
J_final_candidate,W2,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_nondigital_assisted
J_final_candidate,W2,ride_hailing_requests_per_100_agents,10,3.553071,2.482196,0.0,5.555556,60+_nondigital_assisted
J_final_candidate,W2,ride_hailing_mode_share,10,0.027062,0.020104,0.0,0.052632,60+_nondigital_assisted
J_final_candidate,W2,mean_ride_hailing_wait_minutes,7,10.476143,2.36368,6.0,13.333,60+_nondigital_assisted
J_final_candidate,W2,necessary_activity_completion_rate,10,0.98,0.063246,0.8,1.0,60+_nondigital_assisted
J_final_candidate,W2,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+_nondigital_assisted
J_final_candidate,W2,total_outdoor_exposure_minutes,10,486.4518,115.922068,371.847,751.88,60+_nondigital_assisted
J_final_candidate,W2,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+_nondigital_assisted
J_final_candidate,W2,exposed_travel_required_necessary_activities,10,1.9,1.197219,0.0,4.0,60+_nondigital_assisted
J_final_candidate,W2,completed_exposed_travel_required_necessary_activities,10,1.8,1.229273,0.0,4.0,60+_nondigital_assisted
J_final_candidate,W2,exposed_travel_required_necessary_completion_rate,9,0.944444,0.166667,0.5,1.0,60+_nondigital_assisted
J_final_candidate,W2,exposed_necessary_ride_hailing_legs,10,0.1,0.316228,0.0,1.0,60+_nondigital_assisted
J_final_candidate,W2,exposed_necessary_ride_hailing_mode_share,9,0.055556,0.166667,0.0,0.5,60+_nondigital_assisted
J_final_candidate,W2,exposed_necessary_outdoor_exposure_minutes,10,71.9696,47.097663,0.0,163.143,60+_nondigital_assisted
J_final_candidate,W2,exposed_necessary_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+_nondigital_assisted
J_final_candidate,W2,exposed_necessary_rain_exposure_minutes,10,47.77848,33.530828,0.0,96.5474,60+_nondigital_assisted
J_final_candidate,W2,metro_legs,10,2.8,1.619328,0.0,6.0,60+_nondigital_assisted
J_final_candidate,W2,bus_metro_transfer_legs,10,1.0,1.154701,0.0,3.0,60+_nondigital_assisted
J_final_candidate,W2,bus_metro_transfer_share_of_metro,9,0.324074,0.323942,0.0,1.0,60+_nondigital_assisted
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_legs,10,0.2,0.632456,0.0,2.0,60+_nondigital_assisted
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_share,9,0.074074,0.222222,0.0,0.666667,60+_nondigital_assisted
J_final_candidate,W2,agent_count,10,8.6,2.065591,5.0,11.0,60+_nondigital_unassisted
J_final_candidate,W2,successful_legs,10,12.1,3.212822,6.0,18.0,60+_nondigital_unassisted
J_final_candidate,W2,ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W2,successful_ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W2,failed_ride_hailing_requests,10,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W2,ride_hailing_requests_per_100_agents,10,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W2,ride_hailing_mode_share,10,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W2,necessary_activity_completion_rate,7,0.928571,0.188982,0.5,1.0,60+_nondigital_unassisted
J_final_candidate,W2,transport_related_unmet,10,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W2,total_outdoor_exposure_minutes,10,220.9657,61.407412,106.514,303.071,60+_nondigital_unassisted
J_final_candidate,W2,total_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W2,exposed_travel_required_necessary_activities,10,0.7,0.674949,0.0,2.0,60+_nondigital_unassisted
J_final_candidate,W2,completed_exposed_travel_required_necessary_activities,10,0.6,0.699206,0.0,2.0,60+_nondigital_unassisted
J_final_candidate,W2,exposed_travel_required_necessary_completion_rate,6,0.833333,0.408248,0.0,1.0,60+_nondigital_unassisted
J_final_candidate,W2,exposed_necessary_ride_hailing_legs,10,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W2,exposed_necessary_ride_hailing_mode_share,6,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W2,exposed_necessary_outdoor_exposure_minutes,10,29.2603,28.811953,0.0,80.603,60+_nondigital_unassisted
J_final_candidate,W2,exposed_necessary_heat_risk_burden,10,0.0,0.0,0.0,0.0,60+_nondigital_unassisted
J_final_candidate,W2,exposed_necessary_rain_exposure_minutes,10,21.2714,23.5891,0.0,52.572,60+_nondigital_unassisted
J_final_candidate,W2,metro_legs,10,1.4,0.966092,0.0,3.0,60+_nondigital_unassisted
J_final_candidate,W2,bus_metro_transfer_legs,10,0.6,0.699206,0.0,2.0,60+_nondigital_unassisted
J_final_candidate,W2,bus_metro_transfer_share_of_metro,8,0.395833,0.36664,0.0,1.0,60+_nondigital_unassisted
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_legs,10,0.2,0.421637,0.0,1.0,60+_nondigital_unassisted
J_final_candidate,W2,exposed_necessary_bus_metro_transfer_share,6,0.125,0.209165,0.0,0.5,60+_nondigital_unassisted
