leg_id,agent_id,date,day,leg_role,activity_id,purpose,origin_zone,destination_zone,departure_time,final_attempt_departure_time,primary_mode,primary_failed,primary_failure_reason,fallback_attempted,fallback_succeeded,final_mode,transport_succeeded,wait_minutes,failed_attempt_consumed_minutes,cumulative_wait_minutes,access_time_min,transfer_time_min,in_vehicle_time_min,total_travel_time_min,fare_yuan,final_speed_kmh,scenario_vc,weather_type_at_departure,weather_scenario,day_type,policy,outdoor_exposure_minutes,heat_hazard_dose_c_min,age_vulnerability_weight,heat_risk_burden,rain_exposure_minutes
13-2026-07-07-L03,13,2026-07-07,Tuesday,return_home,activity-13-2026-07-07-003,return_home,Z2,Z2,2026-07-07 21:00:00,2026-07-07 21:00:00,ride_hailing,False,,False,False,ride_hailing,True,8.0,0.0,8.0,2.0,0.0,9.193,19.193,18.18,29.69,0.339339,normal,W2,workday,P0_no_policy,8.0,0.0,1.0,0.0,0
15-2026-07-07-L01,15,2026-07-07,Tuesday,outbound,activity-15-2026-07-07-002,work,Z7,Z1,2026-07-07 09:00:00,2026-07-07 09:00:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,0.0,30.0,44.5,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,14.5,0.0,1.0,0.0,14.5
15-2026-07-07-L02,15,2026-07-07,Tuesday,return_home,activity-15-2026-07-07-002,return_home,Z1,Z7,2026-07-07 18:30:00,2026-07-07 18:30:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,0.0,30.0,44.5,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,14.5,0.0,1.0,0.0,14.5
16-2026-07-07-L01,16,2026-07-07,Tuesday,outbound,activity-16-2026-07-07-002,work,Z1,Z3,2026-07-07 09:00:00,2026-07-07 09:00:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,0.0,13.092,27.592,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,14.5,0.0,1.0,0.0,14.5
16-2026-07-07-L02,16,2026-07-07,Tuesday,between_activities,activity-16-2026-07-07-003,visit,Z3,Z5,2026-07-07 18:35:00,2026-07-07 18:35:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,13.0,0.0,43.122,60.622,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,17.5,0.0,1.0,0.0,17.5
16-2026-07-07-L03,16,2026-07-07,Tuesday,return_home,activity-16-2026-07-07-003,return_home,Z5,Z1,2026-07-07 22:00:00,2026-07-07 22:00:00,metro,False,,False,False,metro,True,7.2,0.0,7.2,13.0,9.0,56.214,85.414,6.0,35.0,,normal,W2,workday,P0_no_policy,20.2,0.0,1.0,0.0,0
17-2026-07-07-L01,17,2026-07-07,Tuesday,outbound,activity-17-2026-07-07-003,work,Z8,Z2,2026-07-07 08:55:00,2026-07-07 08:55:00,metro,False,,False,False,metro,True,5.4,0.0,5.4,13.0,0.0,17.408,35.808,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,18.4,0.0,1.0,0.0,18.4
17-2026-07-07-L02,17,2026-07-07,Tuesday,between_activities,activity-17-2026-07-07-004,shopping,Z2,Z2,2026-07-07 19:10:00,2026-07-07 19:10:00,ride_hailing,False,,False,False,ride_hailing,True,8.0,0.0,8.0,2.0,0.0,12.329,22.329,18.22,22.211,0.802268,heavy_rain,W2,workday,P0_no_policy,8.0,0.0,1.0,0.0,8.0
17-2026-07-07-L03,17,2026-07-07,Tuesday,return_home,activity-17-2026-07-07-004,return_home,Z2,Z8,2026-07-07 21:00:00,2026-07-07 21:00:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,13.0,0.0,17.408,36.408,4.0,35.0,,normal,W2,workday,P0_no_policy,19.0,0.0,1.0,0.0,0
18-2026-07-07-L01,18,2026-07-07,Tuesday,outbound,activity-18-2026-07-07-002,work,Z7,Z1,2026-07-07 07:30:00,2026-07-07 07:30:00,metro,False,,False,False,metro,True,3.0,0.0,3.0,10.0,0.0,30.0,43.0,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,13.0,0.0,1.0,0.0,13.0
18-2026-07-07-L02,18,2026-07-07,Tuesday,return_home,activity-18-2026-07-07-002,return_home,Z1,Z7,2026-07-07 18:00:00,2026-07-07 18:00:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,0.0,30.0,44.5,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,14.5,0.0,1.0,0.0,14.5
19-2026-07-07-L01,19,2026-07-07,Tuesday,outbound,activity-19-2026-07-07-004,social_leisure,Z3,Z2,2026-07-07 09:35:00,2026-07-07 09:35:00,metro,False,,False,False,metro,True,3.2,0.0,3.2,10.0,8.0,25.986,47.186,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,13.2,0.0,1.0,0.0,8.2
19-2026-07-07-L02,19,2026-07-07,Tuesday,return_home,activity-19-2026-07-07-004,return_home,Z2,Z3,2026-07-07 20:30:00,2026-07-07 20:30:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,10.0,9.0,25.986,50.986,4.0,35.0,,normal,W2,workday,P0_no_policy,16.0,0.0,1.0,0.0,0
2-2026-07-07-L01,2,2026-07-07,Tuesday,outbound,activity-2-2026-07-07-003,work,Z7,Z7,2026-07-07 09:40:00,2026-07-07 09:40:00,metro,False,,False,False,metro,True,3.2,0.0,3.2,10.0,0.0,24.473,37.673,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,13.2,0.0,1.0,0.0,8.2
2-2026-07-07-L02,2,2026-07-07,Tuesday,return_home,activity-2-2026-07-07-003,return_home,Z7,Z7,2026-07-07 19:30:00,2026-07-07 19:30:00,bus,False,,False,False,bus,True,4.8,0.0,4.8,12.0,0.0,61.535,78.335,2.0,15.312,0.803576,heavy_rain,W2,workday,P0_no_policy,16.8,0.0,1.0,0.0,10.8
20-2026-07-07-L01,20,2026-07-07,Tuesday,outbound,activity-20-2026-07-07-003,work,Z2,Z3,2026-07-07 09:35:00,2026-07-07 09:35:00,metro,False,,False,False,metro,True,3.2,0.0,3.2,10.0,8.0,25.986,47.186,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,13.2,0.0,1.0,0.0,8.2
20-2026-07-07-L02,20,2026-07-07,Tuesday,return_home,activity-20-2026-07-07-003,return_home,Z3,Z2,2026-07-07 18:30:00,2026-07-07 18:30:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,9.193,25.986,49.679,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,14.5,0.0,1.0,0.0,14.5
21-2026-07-07-L01,21,2026-07-07,Tuesday,outbound,activity-21-2026-07-07-002,work,Z9,Z6,2026-07-07 09:05:00,2026-07-07 09:05:00,bus,False,,False,False,bus,True,12.837,0.0,12.837,23.0,0.0,109.935,145.772,2.0,14.732,0.9,heavy_rain,W2,workday,P0_no_policy,35.837,0.0,1.1,0.0,26.837
21-2026-07-07-L02,21,2026-07-07,Tuesday,return_home,activity-21-2026-07-07-002,return_home,Z6,Z9,2026-07-07 19:30:00,2026-07-07 19:30:00,bus,False,,False,False,bus,True,7.131,0.0,7.131,23.0,0.0,100.351,130.482,2.0,16.139,0.824907,heavy_rain,W2,workday,P0_no_policy,30.131,0.0,1.1,0.0,16.131
22-2026-07-07-L01,22,2026-07-07,Tuesday,outbound,activity-22-2026-07-07-002,work,Z5,Z7,2026-07-07 07:30:00,2026-07-07 07:30:00,metro,False,,False,False,metro,True,4.817,0.0,4.817,13.0,0.0,29.362,47.179,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,17.817,0.0,1.1,0.0,17.817
22-2026-07-07-L02,22,2026-07-07,Tuesday,return_home,activity-22-2026-07-07-002,return_home,Z7,Z5,2026-07-07 17:00:00,2026-07-07 17:00:00,metro,False,,False,False,metro,True,3.04,0.0,3.04,13.0,0.0,29.362,45.402,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,16.04,0.0,1.1,0.0,16.04
24-2026-07-07-L01,24,2026-07-07,Tuesday,outbound,activity-24-2026-07-07-002,work,Z7,Z4,2026-07-07 08:35:00,2026-07-07 08:35:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,13.0,0.0,28.019,45.519,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,17.5,0.0,1.1,0.0,17.5
24-2026-07-07-L02,24,2026-07-07,Tuesday,return_home,activity-24-2026-07-07-002,return_home,Z4,Z7,2026-07-07 19:30:00,2026-07-07 19:30:00,metro,False,,False,False,metro,True,3.84,0.0,3.84,13.0,0.0,28.019,44.859,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,16.84,0.0,1.1,0.0,11.84
25-2026-07-07-L01,25,2026-07-07,Tuesday,outbound,activity-25-2026-07-07-002,work,Z7,Z7,2026-07-07 07:45:00,2026-07-07 07:45:00,bus,False,,False,False,bus,True,4.333,0.0,4.333,12.0,0.0,69.404,85.737,2.0,11.958,1.07451,heavy_rain,W2,workday,P0_no_policy,16.333,0.0,1.1,0.0,16.333
25-2026-07-07-L02,25,2026-07-07,Tuesday,return_home,activity-25-2026-07-07-002,return_home,Z7,Z7,2026-07-07 17:30:00,2026-07-07 17:30:00,bus,False,,False,False,bus,True,4.0,0.0,4.0,12.0,0.0,70.124,86.124,2.0,11.835,1.111765,heavy_rain,W2,workday,P0_no_policy,16.0,0.0,1.1,0.0,16.0
26-2026-07-07-L01,26,2026-07-07,Tuesday,outbound,activity-26-2026-07-07-002,work,Z8,Z3,2026-07-07 08:35:00,2026-07-07 08:35:00,metro,False,,False,False,metro,True,5.4,0.0,5.4,13.0,9.687,43.394,71.481,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,18.4,0.0,1.1,0.0,18.4
26-2026-07-07-L02,26,2026-07-07,Tuesday,return_home,activity-26-2026-07-07-002,return_home,Z3,Z8,2026-07-07 19:30:00,2026-07-07 19:30:00,metro,False,,False,False,metro,True,3.2,0.0,3.2,13.0,8.682,43.394,68.276,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,16.2,0.0,1.1,0.0,8.2
27-2026-07-07-L01,27,2026-07-07,Tuesday,outbound,activity-27-2026-07-07-003,work,Z3,Z1,2026-07-07 07:30:00,2026-07-07 07:30:00,metro,False,,False,False,metro,True,3.0,0.0,3.0,10.0,0.0,13.092,26.092,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,13.0,0.0,1.1,0.0,13.0
27-2026-07-07-L02,27,2026-07-07,Tuesday,return_home,activity-27-2026-07-07-003,return_home,Z1,Z3,2026-07-07 17:00:00,2026-07-07 17:00:00,metro,False,,False,False,metro,True,3.0,0.0,3.0,10.0,0.0,13.092,26.092,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,13.0,0.0,1.1,0.0,13.0
28-2026-07-07-L01,28,2026-07-07,Tuesday,outbound,activity-28-2026-07-07-002,work,Z4,Z7,2026-07-07 08:35:00,2026-07-07 08:35:00,metro,False,,False,False,metro,True,6.048,0.0,6.048,13.0,0.0,28.019,47.067,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,19.048,0.0,1.1,0.0,19.048
28-2026-07-07-L02,28,2026-07-07,Tuesday,return_home,activity-28-2026-07-07-002,return_home,Z7,Z4,2026-07-07 17:30:00,2026-07-07 17:30:00,metro,False,,False,False,metro,True,3.809,0.0,3.809,13.0,0.0,28.019,44.828,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,16.809,0.0,1.1,0.0,16.809
29-2026-07-07-L01,29,2026-07-07,Tuesday,outbound,activity-29-2026-07-07-002,work,Z6,Z6,2026-07-07 09:20:00,2026-07-07 09:20:00,ride_hailing,False,,False,False,ride_hailing,True,12.0,0.0,12.0,2.0,0.0,29.639,43.639,35.88,22.474,0.805882,heavy_rain,W2,workday,P0_no_policy,12.0,0.0,1.1,0.0,12.0
29-2026-07-07-L02,29,2026-07-07,Tuesday,return_home,activity-29-2026-07-07-002,return_home,Z6,Z6,2026-07-07 19:00:00,2026-07-07 19:00:00,bus,False,,False,False,bus,True,6.857,0.0,6.857,18.0,0.0,54.107,78.965,2.0,13.542,0.802268,heavy_rain,W2,workday,P0_no_policy,24.857,0.0,1.1,0.0,15.857
3-2026-07-07-L01,3,2026-07-07,Tuesday,outbound,activity-3-2026-07-07-002,work,Z2,Z3,2026-07-07 08:05:00,2026-07-07 08:05:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,10.0,25.986,50.486,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,14.5,0.0,1.0,0.0,14.5
3-2026-07-07-L02,3,2026-07-07,Tuesday,return_home,activity-3-2026-07-07-002,return_home,Z3,Z2,2026-07-07 17:00:00,2026-07-07 17:00:00,metro,False,,False,False,metro,True,3.0,0.0,3.0,10.0,8.692,25.986,47.678,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,13.0,0.0,1.0,0.0,13.0
30-2026-07-07-L01,30,2026-07-07,Tuesday,outbound,activity-30-2026-07-07-003,work,Z1,Z3,2026-07-07 08:30:00,2026-07-07 08:30:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,0.0,13.092,27.592,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,14.5,0.0,1.1,0.0,14.5
30-2026-07-07-L02,30,2026-07-07,Tuesday,between_activities,activity-30-2026-07-07-004,shopping,Z3,Z1,2026-07-07 19:00:00,2026-07-07 19:00:00,metro,False,,False,False,metro,True,3.2,0.0,3.2,10.0,0.0,13.092,26.292,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,13.2,0.0,1.1,0.0,13.2
30-2026-07-07-L03,30,2026-07-07,Tuesday,return_home,activity-30-2026-07-07-004,return_home,Z1,Z1,2026-07-07 20:00:00,2026-07-07 20:00:00,bus,False,,False,False,bus,True,11.0,0.0,11.0,12.0,0.0,12.417,35.417,2.0,16.195,0.338739,normal,W2,workday,P0_no_policy,23.0,0.0,1.1,0.0,0
31-2026-07-07-L01,31,2026-07-07,Tuesday,outbound,activity-31-2026-07-07-002,work,Z2,Z1,2026-07-07 09:30:00,2026-07-07 09:30:00,metro,False,,False,False,metro,True,3.2,0.0,3.2,10.0,0.0,12.894,26.094,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,13.2,0.0,1.1,0.0,13.2
31-2026-07-07-L02,31,2026-07-07,Tuesday,return_home,activity-31-2026-07-07-002,return_home,Z1,Z2,2026-07-07 20:00:00,2026-07-07 20:00:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,10.0,0.0,12.894,28.894,4.0,35.0,,normal,W2,workday,P0_no_policy,16.0,0.0,1.1,0.0,0
32-2026-07-07-L01,32,2026-07-07,Tuesday,outbound,activity-32-2026-07-07-002,work,Z3,Z2,2026-07-07 07:35:00,2026-07-07 07:35:00,metro,False,,False,False,metro,True,3.0,0.0,3.0,10.0,9.076,25.986,48.062,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,13.0,0.0,1.1,0.0,13.0
32-2026-07-07-L02,32,2026-07-07,Tuesday,return_home,activity-32-2026-07-07-002,return_home,Z2,Z3,2026-07-07 17:00:00,2026-07-07 17:00:00,metro,False,,False,False,metro,True,3.0,0.0,3.0,10.0,8.692,25.986,47.678,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,13.0,0.0,1.1,0.0,13.0
33-2026-07-07-L01,33,2026-07-07,Tuesday,outbound,activity-33-2026-07-07-002,work,Z4,Z7,2026-07-07 09:35:00,2026-07-07 09:35:00,metro,False,,False,False,metro,True,3.994,0.0,3.994,13.0,0.0,28.019,45.013,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,16.994,0.0,1.1,0.0,11.994
33-2026-07-07-L02,33,2026-07-07,Tuesday,return_home,activity-33-2026-07-07-002,return_home,Z7,Z4,2026-07-07 19:00:00,2026-07-07 19:00:00,metro,False,,False,False,metro,True,4.007,0.0,4.007,13.0,0.0,28.019,45.026,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,17.007,0.0,1.1,0.0,17.007
34-2026-07-07-L01,34,2026-07-07,Tuesday,outbound,activity-34-2026-07-07-002,work,Z7,Z2,2026-07-07 07:05:00,2026-07-07 07:05:00,metro,False,,False,False,metro,True,3.0,0.0,3.0,10.0,0.0,42.894,55.894,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,13.0,0.0,1.1,0.0,13.0
34-2026-07-07-L02,34,2026-07-07,Tuesday,return_home,activity-34-2026-07-07-002,return_home,Z2,Z7,2026-07-07 17:00:00,2026-07-07 17:00:00,metro,False,,False,False,metro,True,3.0,0.0,3.0,10.0,0.0,42.894,55.894,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,13.0,0.0,1.1,0.0,13.0
35-2026-07-07-L01,35,2026-07-07,Tuesday,outbound,activity-35-2026-07-07-002,work,Z2,Z1,2026-07-07 08:00:00,2026-07-07 08:00:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,0.0,12.894,27.394,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,14.5,0.0,1.1,0.0,14.5
35-2026-07-07-L02,35,2026-07-07,Tuesday,return_home,activity-35-2026-07-07-002,return_home,Z1,Z2,2026-07-07 18:30:00,2026-07-07 18:30:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,0.0,12.894,27.394,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,14.5,0.0,1.1,0.0,14.5
36-2026-07-07-L01,36,2026-07-07,Tuesday,outbound,activity-36-2026-07-07-002,work,Z6,Z3,2026-07-07 07:35:00,2026-07-07 07:35:00,metro,False,,False,False,metro,True,3.6,0.0,3.6,13.0,0.0,26.024,42.624,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,16.6,0.0,1.1,0.0,16.6
36-2026-07-07-L02,36,2026-07-07,Tuesday,return_home,activity-36-2026-07-07-002,return_home,Z3,Z6,2026-07-07 18:00:00,2026-07-07 18:00:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,13.0,0.0,26.024,43.524,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,17.5,0.0,1.1,0.0,17.5
37-2026-07-07-L01,37,2026-07-07,Tuesday,outbound,activity-37-2026-07-07-003,work,Z3,Z7,2026-07-07 06:35:00,2026-07-07 06:35:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,10.0,8.209,43.092,67.301,5.0,35.0,,normal,W2,workday,P0_no_policy,16.0,0.0,1.1,0.0,5.0
37-2026-07-07-L02,37,2026-07-07,Tuesday,return_home,activity-37-2026-07-07-003,return_home,Z7,Z3,2026-07-07 17:30:00,2026-07-07 17:30:00,metro,False,,False,False,metro,True,4.5,0.0,4.5,10.0,10.0,43.092,67.592,5.0,35.0,,heavy_rain,W2,workday,P0_no_policy,14.5,0.0,1.1,0.0,14.5
38-2026-07-07-L01,38,2026-07-07,Tuesday,outbound,activity-38-2026-07-07-003,medical,Z8,Z8,2026-07-07 08:35:00,2026-07-07 08:35:00,bus,False,,False,False,bus,True,5.714,0.0,5.714,18.0,0.0,35.338,59.053,2.0,11.884,1.087582,heavy_rain,W2,workday,P0_no_policy,23.714,0.0,1.3,0.0,23.714
38-2026-07-07-L02,38,2026-07-07,Tuesday,between_activities,activity-38-2026-07-07-004,visit,Z8,Z2,2026-07-07 12:25:00,2026-07-07 12:25:00,bus,False,,False,False,bus,True,10.0,0.0,10.0,15.0,0.0,37.293,62.293,2.0,17.972,0.476667,normal,W2,workday,P0_no_policy,25.0,0.0,1.3,0.0,0
38-2026-07-07-L03,38,2026-07-07,Tuesday,return_home,activity-38-2026-07-07-004,return_home,Z2,Z8,2026-07-07 17:00:00,2026-07-07 17:00:00,metro,False,,False,False,metro,True,3.0,0.0,3.0,13.0,0.0,17.408,33.408,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,16.0,0.0,1.3,0.0,16.0
39-2026-07-07-L01,39,2026-07-07,Tuesday,outbound,activity-39-2026-07-07-001,out_of_home_family_activity,Z6,Z6,2026-07-07 15:00:00,2026-07-07 15:00:00,bus,False,,False,False,bus,True,10.0,0.0,10.0,18.0,0.0,29.875,57.875,2.0,17.972,0.476667,normal,W2,workday,P0_no_policy,28.0,0.0,1.3,0.0,0
39-2026-07-07-L02,39,2026-07-07,Tuesday,return_home,activity-39-2026-07-07-001,return_home,Z6,Z6,2026-07-07 16:30:00,2026-07-07 16:30:00,bus,False,,False,False,bus,True,10.0,0.0,10.0,18.0,0.0,43.458,71.458,2.0,12.355,0.476667,normal,W2,workday,P0_no_policy,28.0,0.0,1.3,0.0,9.0
4-2026-07-07-L01,4,2026-07-07,Tuesday,outbound,activity-4-2026-07-07-003,work,Z4,Z4,2026-07-07 10:00:00,2026-07-07 10:00:00,bus,False,,False,False,bus,True,6.857,0.0,6.857,18.0,0.0,35.089,59.947,2.0,15.794,0.725808,normal,W2,workday,P0_no_policy,24.857,0.0,1.0,0.0,0
4-2026-07-07-L02,4,2026-07-07,Tuesday,return_home,activity-4-2026-07-07-003,return_home,Z4,Z4,2026-07-07 19:30:00,2026-07-07 19:30:00,ride_hailing,False,,False,False,ride_hailing,True,10.667,0.0,10.667,2.0,0.0,21.342,34.009,28.57,23.606,0.803576,heavy_rain,W2,workday,P0_no_policy,10.667,0.0,1.0,0.0,10.667
41-2026-07-07-L01,41,2026-07-07,Tuesday,outbound,activity-41-2026-07-07-002,shopping,Z7,Z7,2026-07-07 09:40:00,2026-07-07 09:40:00,bus,False,,False,False,bus,True,4.8,0.0,4.8,12.0,0.0,27.185,43.985,2.0,13.491,0.78985,heavy_rain,W2,workday,P0_no_policy,16.8,0.0,1.3,0.0,10.8
41-2026-07-07-L02,41,2026-07-07,Tuesday,between_activities,activity-41-2026-07-07-003,shopping,Z7,Z7,2026-07-07 14:40:00,2026-07-07 14:40:00,bus,False,,False,False,bus,True,7.0,0.0,7.0,12.0,0.0,17.628,36.628,2.0,17.972,0.476667,normal,W2,workday,P0_no_policy,19.0,0.0,1.3,0.0,0
41-2026-07-07-L03,41,2026-07-07,Tuesday,return_home,activity-41-2026-07-07-003,return_home,Z7,Z7,2026-07-07 17:00:00,2026-07-07 17:00:00,bus,False,,False,False,bus,True,4.5,0.0,4.5,12.0,0.0,30.067,46.567,2.0,12.005,0.862745,heavy_rain,W2,workday,P0_no_policy,16.5,0.0,1.3,0.0,16.5
42-2026-07-07-L01,42,2026-07-07,Tuesday,outbound,activity-42-2026-07-07-002,shopping,Z2,Z2,2026-07-07 15:40:00,2026-07-07 15:40:00,bus,False,,False,False,bus,True,7.0,0.0,7.0,12.0,0.0,19.96,38.96,2.0,17.972,0.476667,normal,W2,workday,P0_no_policy,19.0,0.0,1.3,0.0,0
42-2026-07-07-L02,42,2026-07-07,Tuesday,return_home,activity-42-2026-07-07-002,return_home,Z2,Z2,2026-07-07 17:30:00,2026-07-07 17:30:00,ride_hailing,False,,False,False,ride_hailing,True,11.0,0.0,11.0,2.0,0.0,15.029,28.029,20.57,21.698,1.111765,heavy_rain,W2,workday,P0_no_policy,11.0,0.0,1.3,0.0,11.0
44-2026-07-07-L01,44,2026-07-07,Tuesday,outbound,activity-44-2026-07-07-001,medical,Z4,Z7,2026-07-07 10:35:00,2026-07-07 10:35:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,13.0,0.0,28.019,47.019,5.0,35.0,,normal,W2,workday,P0_no_policy,19.0,0.0,1.3,0.0,0
44-2026-07-07-L02,44,2026-07-07,Tuesday,return_home,activity-44-2026-07-07-001,return_home,Z7,Z4,2026-07-07 13:00:00,2026-07-07 13:00:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,13.0,0.0,28.019,46.019,5.0,35.0,,normal,W2,workday,P0_no_policy,18.0,0.0,1.3,0.0,0
46-2026-07-07-L01,46,2026-07-07,Tuesday,outbound,activity-46-2026-07-07-001,shopping,Z5,Z5,2026-07-07 15:45:00,2026-07-07 15:45:00,bus,False,,False,False,bus,True,10.0,0.0,10.0,18.0,0.0,15.468,43.468,2.0,17.972,0.476667,normal,W2,workday,P0_no_policy,28.0,0.0,1.3,0.0,0
46-2026-07-07-L02,46,2026-07-07,Tuesday,return_home,activity-46-2026-07-07-001,return_home,Z5,Z5,2026-07-07 17:30:00,2026-07-07 17:30:00,bus,False,,False,False,bus,True,5.714,0.0,5.714,18.0,0.0,23.488,47.202,2.0,11.835,1.111765,heavy_rain,W2,workday,P0_no_policy,23.714,0.0,1.3,0.0,23.714
47-2026-07-07-L01,47,2026-07-07,Tuesday,outbound,activity-47-2026-07-07-002,medical,Z3,Z6,2026-07-07 13:05:00,2026-07-07 13:05:00,bus,False,,False,False,bus,True,7.0,0.0,7.0,15.0,0.0,55.75,77.75,2.0,17.972,0.476667,normal,W2,workday,P0_no_policy,22.0,0.0,1.3,0.0,0
47-2026-07-07-L02,47,2026-07-07,Tuesday,return_home,activity-47-2026-07-07-002,return_home,Z6,Z3,2026-07-07 17:00:00,2026-07-07 17:00:00,metro,False,,False,False,metro,True,3.6,0.0,3.6,13.0,0.0,26.024,42.624,4.0,35.0,,heavy_rain,W2,workday,P0_no_policy,16.6,0.0,1.3,0.0,16.6
48-2026-07-07-L01,48,2026-07-07,Tuesday,outbound,activity-48-2026-07-07-003,medical,Z3,Z1,2026-07-07 10:00:00,2026-07-07 10:00:00,bus,False,,False,False,bus,True,4.8,0.0,4.8,12.0,0.0,33.224,50.024,2.0,15.171,0.725808,normal,W2,workday,P0_no_policy,16.8,0.0,1.3,0.0,0
48-2026-07-07-L02,48,2026-07-07,Tuesday,return_home,activity-48-2026-07-07-003,return_home,Z1,Z3,2026-07-07 12:00:00,2026-07-07 12:00:00,metro,False,,False,False,metro,True,5.0,0.0,5.0,10.0,0.0,13.092,28.092,4.0,35.0,,normal,W2,workday,P0_no_policy,15.0,0.0,1.3,0.0,0
49-2026-07-07-L01,49,2026-07-07,Tuesday,outbound,activity-49-2026-07-07-002,out_of_home_family_activity,Z7,Z7,2026-07-07 10:05:00,2026-07-07 10:05:00,metro,False,,False,False,metro,True,3.2,0.0,3.2,10.0,0.0,26.246,39.446,4.0,35.0,,normal,W2,workday,P0_no_policy,13.2,0.0,1.3,0.0,0
49-2026-07-07-L02,49,2026-07-07,Tuesday,return_home,activity-49-2026-07-07-002,return_home,Z7,Z7,2026-07-07 15:00:00,2026-07-07 15:00:00,bus,False,,False,False,bus,True,7.0,0.0,7.0,12.0,0.0,56.226,75.226,2.0,17.972,0.476667,normal,W2,workday,P0_no_policy,19.0,0.0,1.3,0.0,0
5-2026-07-07-L01,5,2026-07-07,Tuesday,outbound,activity-5-2026-07-07-002,work,Z4,Z1,2026-07-07 09:00:00,2026-07-07 09:00:00,metro,False,,False,False,metro,True,4.673,0.0,4.673,13.0,0.0,58.019,75.692,6.0,35.0,,heavy_rain,W2,workday,P0_no_policy,17.673,0.0,1.0,0.0,12.673
5-2026-07-07-L02,5,2026-07-07,Tuesday,return_home,activity-5-2026-07-07-002,return_home,Z1,Z4,2026-07-07 20:30:00,2026-07-07 20:30:00,metro,False,,False,False,metro,True,6.0,0.0,6.0,13.0,0.0,58.019,77.019,6.0,35.0,,normal,W2,workday,P0_no_policy,19.0,0.0,1.0,0.0,0
50-2026-07-07-L01,50,2026-07-07,Tuesday,outbound,activity-50-2026-07-07-001,out_of_home_family_activity,Z4,Z4,2026-07-07 11:45:00,2026-07-07 11:45:00,bus,False,,False,False,bus,True,10.0,0.0,10.0,18.0,0.0,44.687,72.687,2.0,17.972,0.476667,normal,W2,workday,P0_no_policy,28.0,0.0,1.3,0.0,0
50-2026-07-07-L02,50,2026-07-07,Tuesday,return_home,activity-50-2026-07-07-001,return_home,Z4,Z4,2026-07-07 18:30:00,2026-07-07 18:30:00,bus,False,,False,False,bus,True,5.714,0.0,5.714,18.0,0.0,66.592,90.306,2.0,12.06,1.111111,heavy_rain,W2,workday,P0_no_policy,23.714,0.0,1.3,0.0,23.408
