leg_id,agent_id,leg_role,purpose,request_time,dispatch_priority,dispatch_priority_policy,dispatch_priority_group_rank,effective_dispatch_priority,age_group,origin_zone,destination_zone,coupon_bound,coupon_scheme_id,coupon_pricing_type,coupon_fare_eligible,coupon_ineligibility_reason,fare_before_coupon_yuan,fare_after_coupon_yuan,request_network_distance_km,coupon_subsidy_yuan,succeeded,failure_reason,dispatch_time,pickup_wait_min,queue_wait_min,pending_queue_size_at_dispatch,dispatch_sequence,vehicle_id,idle_vehicles_at_request,busy_start,busy_until,previous_busy_until,idle_vehicles_after_dispatch,weather_scenario,policy,experiment_condition,day_type
727-2026-07-07-L01,727,outbound,work,363.1666666666667,0.286734532,P0_first_come,0,0.286734532,40-59,Z3,Z5,True,percentage,percentage,True,,73.82,59.06,25.154,14.76,True,,363.1666666666667,8.0,0.0,1,1,N9RH-workday-Z3-001,20,363.1666666666667,416.9122106666667,0.0,19,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
299-2026-07-07-L01,299,outbound,work,365.06666666666666,0.195201151,P0_first_come,0,0.195201151,18-39,Z1,Z6,False,percentage,percentage,False,coupon_unavailable,67.51,67.51,22.818,0.0,True,,365.06666666666666,8.0,0.0,1,2,N9RH-workday-Z1-001,40,365.06666666666666,414.5658216666667,0.0,39,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
252-2026-07-07-L01,252,outbound,work,371.23333333333335,0.197209869,P0_first_come,0,0.197209869,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,46.12,46.12,14.896,0.0,True,,371.23333333333335,10.667,0.0,1,3,N9RH-workday-Z6-001,20,371.23333333333335,408.9940143333333,0.0,19,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
530-2026-07-07-L01,530,outbound,work,374.0833333333333,0.219139082,P0_first_come,0,0.219139082,40-59,Z8,Z8,True,percentage,percentage,True,,44.7,35.76,14.37,8.94,True,,374.0833333333333,10.667,0.0,1,4,N9RH-workday-Z8-001,20,374.0833333333333,410.8884093333333,0.0,19,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
189-2026-07-07-L01,189,outbound,work,375.75,0.116407979,P0_first_come,0,0.116407979,18-39,Z2,Z3,False,percentage,percentage,False,coupon_unavailable,46.83,46.83,15.158,0.0,True,,375.75,8.0,0.0,2,5,N9RH-workday-Z2-001,40,375.75,411.324574,0.0,39,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
297-2026-07-07-L01,297,outbound,work,375.75,0.199489655,P0_first_come,0,0.199489655,18-39,Z2,Z3,False,percentage,percentage,False,coupon_unavailable,46.83,46.83,15.158,0.0,True,,375.75,8.0,0.0,1,6,N9RH-workday-Z2-002,40,375.75,411.326522,0.0,38,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
194-2026-07-07-L01,194,outbound,work,377.06666666666666,0.971269683,P0_first_come,0,0.971269683,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,43.21,43.21,13.817,0.0,True,,377.06666666666666,10.667,0.0,1,7,N9RH-workday-Z6-002,19,377.06666666666666,412.8716466666666,0.0,18,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
12-2026-07-07-L01,12,outbound,work,377.6333333333333,0.540203251,P0_first_come,0,0.540203251,18-39,Z5,Z7,False,percentage,percentage,False,coupon_unavailable,52.15,52.15,17.128,0.0,True,,377.6333333333333,10.667,0.0,1,8,N9RH-workday-Z5-001,20,377.6333333333333,420.4212663333333,0.0,19,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
673-2026-07-07-L01,673,outbound,work,377.78333333333336,0.719145073,P0_first_come,0,0.719145073,40-59,Z9,Z9,False,percentage,percentage,False,coupon_unavailable,38.27,38.27,11.988,0.0,True,,377.78333333333336,16.0,0.0,1,9,N9RH-workday-Z9-001,20,377.78333333333336,415.5965203333334,0.0,19,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
120-2026-07-07-L01,120,outbound,work,382.18333333333334,0.734582222,P0_first_come,0,0.734582222,18-39,Z7,Z4,False,percentage,percentage,False,coupon_unavailable,50.03,50.03,16.345,0.0,True,,382.18333333333334,8.0,0.0,1,10,N9RH-workday-Z7-001,40,382.18333333333334,420.8832473333333,0.0,39,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
472-2026-07-07-L01,472,outbound,work,386.96666666666664,0.695714309,P0_first_come,0,0.695714309,40-59,Z9,Z6,True,percentage,percentage,True,,72.16,57.73,24.539,14.43,True,,386.96666666666664,16.749,0.0,2,11,N9RH-workday-Z9-002,19,386.96666666666664,466.7467496666667,0.0,18,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
651-2026-07-07-L01,651,outbound,work,386.96666666666664,0.819673421,P0_first_come,0,0.819673421,40-59,Z9,Z6,False,percentage,percentage,False,coupon_unavailable,72.16,72.16,24.539,0.0,True,,386.96666666666664,16.749,0.0,1,12,N9RH-workday-Z9-003,19,386.96666666666664,466.58693066666666,0.0,17,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
459-2026-07-07-L01,459,outbound,work,388.98333333333335,0.974425538,P0_first_come,0,0.974425538,40-59,Z4,Z4,False,percentage,percentage,False,coupon_unavailable,37.23,37.23,11.605,0.0,True,,388.98333333333335,10.667,0.0,1,13,N9RH-workday-Z4-001,20,388.98333333333335,422.1638263333333,0.0,19,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
279-2026-07-07-L01,279,outbound,work,390.0,0.79814248,P0_first_come,0,0.79814248,18-39,Z4,Z7,False,percentage,percentage,False,coupon_unavailable,50.03,50.03,16.345,0.0,True,,390.0,10.667,0.0,1,14,N9RH-workday-Z4-002,19,390.0,436.41702599999996,0.0,18,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
94-2026-07-07-L01,94,outbound,work,395.81666666666666,0.244122233,P0_first_come,0,0.244122233,18-39,Z5,Z5,False,percentage,percentage,False,coupon_unavailable,33.82,33.82,10.339,0.0,True,,395.81666666666666,10.667,0.0,1,15,N9RH-workday-Z5-002,19,395.81666666666666,428.7784366666666,0.0,18,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
296-2026-07-07-L01,296,outbound,work,397.06666666666666,0.836790389,P0_first_come,0,0.836790389,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,33.19,33.19,10.106,0.0,True,,397.06666666666666,10.667,0.0,1,16,N9RH-workday-Z6-003,18,397.06666666666666,430.02072666666663,0.0,17,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
379-2026-07-07-L01,379,outbound,work,398.5,0.483309672,P0_first_come,0,0.483309672,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,32.47,32.47,9.841,0.0,True,,398.5,10.667,0.0,1,17,N9RH-workday-Z6-004,17,398.5,431.443882,0.0,16,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
617-2026-07-07-L01,617,outbound,work,398.8,0.320528226,P0_first_come,0,0.320528226,40-59,Z8,Z2,False,percentage,percentage,False,coupon_unavailable,33.32,33.32,10.155,0.0,True,,398.8,10.667,0.0,1,18,N9RH-workday-Z8-002,19,398.8,432.757519,0.0,18,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
137-2026-07-07-L01,137,outbound,work,399.31666666666666,0.897463971,P0_first_come,0,0.897463971,18-39,Z7,Z7,False,percentage,percentage,False,coupon_unavailable,35.03,35.03,10.789,0.0,True,,399.31666666666666,8.0,0.0,1,19,N9RH-workday-Z7-002,39,399.31666666666666,431.29210466666666,0.0,38,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
426-2026-07-07-L01,426,outbound,work,399.51666666666665,0.475191924,P0_first_come,0,0.475191924,40-59,Z6,Z9,True,percentage,percentage,True,,72.16,57.73,24.539,14.43,True,,399.51666666666665,10.667,0.0,1,20,N9RH-workday-Z6-005,16,399.51666666666665,472.79048966666664,0.0,15,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
564-2026-07-07-L01,564,outbound,work,401.6,0.078722708,P0_first_come,0,0.078722708,40-59,Z2,Z2,True,percentage,percentage,True,,33.89,27.11,10.365,6.78,True,,401.6,8.0,0.0,1,21,N9RH-workday-Z2-003,38,401.6,433.581931,0.0,37,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
135-2026-07-07-L01,135,outbound,work,405.26666666666665,0.834006857,P0_first_come,0,0.834006857,18-39,Z8,Z2,False,percentage,percentage,False,coupon_unavailable,33.32,33.32,10.155,0.0,True,,405.26666666666665,10.667,0.0,1,22,N9RH-workday-Z8-003,18,405.26666666666665,442.4812456666666,0.0,17,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
35-2026-07-07-L01,35,outbound,work,412.03333333333336,0.226702172,P0_first_come,0,0.226702172,18-39,Z9,Z6,False,percentage,percentage,False,coupon_unavailable,72.16,72.16,24.539,0.0,True,,412.03333333333336,15.444,0.0,3,23,N9RH-workday-Z9-004,17,412.03333333333336,502.45676733333335,0.0,16,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
456-2026-07-07-L01,456,outbound,work,412.03333333333336,0.318791407,P0_first_come,0,0.318791407,40-59,Z9,Z6,False,percentage,percentage,False,coupon_unavailable,72.16,72.16,24.539,0.0,True,,412.03333333333336,15.444,0.0,2,24,N9RH-workday-Z9-005,17,412.03333333333336,501.9788073333334,0.0,15,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
90-2026-07-07-L01,90,outbound,work,412.03333333333336,0.648669356,P0_first_come,0,0.648669356,18-39,Z9,Z6,False,percentage,percentage,False,coupon_unavailable,72.16,72.16,24.539,0.0,True,,412.03333333333336,15.444,0.0,1,25,N9RH-workday-Z9-006,17,412.03333333333336,502.21655433333336,0.0,14,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
408-2026-07-07-L01,408,outbound,work,416.31666666666666,0.696432913,P0_first_come,0,0.696432913,40-59,Z3,Z1,True,percentage,percentage,True,,26.52,21.22,7.637,5.3,True,,416.31666666666666,7.21,0.0,1,27,N9RH-workday-Z2-001,21,416.31666666666666,444.39330466666667,411.324574,20,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
358-2026-07-07-L01,358,outbound,work,416.31666666666666,0.931897093,P0_first_come,0,0.931897093,18-39,Z1,Z3,False,percentage,percentage,False,coupon_unavailable,26.52,26.52,7.637,0.0,True,,416.31666666666666,7.21,0.0,1,26,N9RH-workday-Z1-002,39,416.31666666666666,444.36403666666666,0.0,38,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
437-2026-07-07-L01,437,outbound,work,416.93333333333334,0.119106088,P0_first_come,0,0.119106088,40-59,Z2,Z1,True,percentage,percentage,True,,26.21,20.97,7.521,5.24,True,,416.93333333333334,7.132,0.0,3,28,N9RH-workday-Z2-004,37,416.93333333333334,444.64411633333333,0.0,36,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
56-2026-07-07-L01,56,outbound,work,416.93333333333334,0.682391392,P0_first_come,0,0.682391392,18-39,Z2,Z1,False,percentage,percentage,False,coupon_unavailable,26.21,26.21,7.521,0.0,True,,416.93333333333334,7.132,0.0,2,29,N9RH-workday-Z2-005,37,416.93333333333334,444.67373133333336,0.0,35,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
106-2026-07-07-L01,106,outbound,work,416.93333333333334,0.71146553,P0_first_come,0,0.71146553,18-39,Z2,Z1,False,percentage,percentage,False,coupon_unavailable,26.21,26.21,7.521,0.0,True,,416.93333333333334,7.132,0.0,1,30,N9RH-workday-Z2-006,37,416.93333333333334,444.70374733333335,0.0,34,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
558-2026-07-07-L01,558,outbound,work,419.81666666666666,0.861943658,P0_first_come,0,0.861943658,40-59,Z7,Z1,True,percentage,percentage,True,,53.15,42.52,17.5,10.63,True,,419.81666666666666,7.0,0.0,1,31,N9RH-workday-Z7-003,38,419.81666666666666,474.9074126666667,0.0,37,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
93-2026-07-07-L01,93,outbound,work,420.0,0.299731559,P0_first_come,0,0.299731559,18-39,Z4,Z2,False,percentage,percentage,False,coupon_unavailable,62.55,62.55,20.98,0.0,True,,420.0,9.333,0.0,1,32,N9RH-workday-Z4-003,18,420.0,486.28895,0.0,17,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
539-2026-07-07-L01,539,outbound,work,420.0,0.908355069,P0_first_come,0,0.908355069,40-59,Z6,Z8,False,percentage,percentage,False,coupon_unavailable,115.23,115.23,40.494,0.0,True,,420.0,9.333,0.0,1,33,N9RH-workday-Z1-001,18,420.0,539.610902,414.5658216666667,17,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
585-2026-07-07-L01,585,outbound,work,422.26666666666665,0.000110111,P0_first_come,0,0.000110111,40-59,Z7,Z7,True,percentage,percentage,True,,53.83,43.06,17.753,10.77,True,,422.26666666666665,7.0,0.0,1,34,N9RH-workday-Z5-001,38,422.26666666666665,477.44012166666664,420.4212663333333,37,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
464-2026-07-07-L01,464,outbound,work,422.95,0.862305036,P0_first_come,0,0.862305036,40-59,Z9,Z9,False,percentage,percentage,False,coupon_unavailable,31.31,31.31,9.412,0.0,True,,422.95,14.0,0.0,1,35,N9RH-workday-Z9-001,15,422.95,462.52452,415.5965203333334,14,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
257-2026-07-07-L01,257,outbound,work,429.1166666666667,0.888031168,P0_first_come,0,0.888031168,18-39,Z1,Z1,False,percentage,percentage,False,coupon_unavailable,20.11,20.11,5.262,0.0,True,,429.1166666666667,7.0,0.0,1,36,N9RH-workday-Z1-003,38,429.1166666666667,450.4334206666667,0.0,37,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
663-2026-07-07-L01,663,outbound,work,429.51666666666665,0.721744157,P0_first_come,0,0.721744157,40-59,Z8,Z2,False,percentage,percentage,False,coupon_unavailable,33.32,33.32,10.155,0.0,True,,429.51666666666665,9.333,0.0,1,37,N9RH-workday-Z8-001,18,429.51666666666665,466.51690766666667,410.8884093333333,17,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
139-2026-07-07-L01,139,outbound,work,431.1666666666667,0.850051041,P0_first_come,0,0.850051041,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,35.68,35.68,11.03,0.0,True,,431.1666666666667,9.333,0.0,1,38,N9RH-workday-Z6-001,18,431.1666666666667,470.5942556666667,408.9940143333333,17,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
449-2026-07-07-L01,449,outbound,work,431.23333333333335,0.471707744,P0_first_come,0,0.471707744,40-59,Z2,Z8,False,percentage,percentage,False,coupon_unavailable,33.32,33.32,10.155,0.0,True,,431.23333333333335,7.0,0.0,1,39,N9RH-workday-Z2-007,34,431.23333333333335,465.97787733333337,0.0,33,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
584-2026-07-07-L01,584,outbound,work,433.65,0.660006534,P0_first_come,0,0.660006534,40-59,Z9,Z9,False,percentage,percentage,False,coupon_unavailable,40.98,40.98,12.992,0.0,True,,433.65,14.0,0.0,1,40,N9RH-workday-Z9-007,14,433.65,483.304786,0.0,13,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
134-2026-07-07-L01,134,outbound,work,433.8333333333333,0.74342514,P0_first_come,0,0.74342514,18-39,Z4,Z4,False,percentage,percentage,False,coupon_unavailable,30.16,30.16,8.985,0.0,True,,433.8333333333333,9.333,0.0,1,41,N9RH-workday-Z4-001,19,433.8333333333333,467.78489133333335,422.1638263333333,18,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
723-2026-07-07-L01,723,outbound,work,434.1333333333333,0.965326208,P0_first_come,0,0.965326208,40-59,Z3,Z6,True,percentage,percentage,True,,46.89,37.51,15.181,9.38,True,,434.1333333333333,7.0,0.0,1,42,N9RH-workday-Z2-002,20,434.1333333333333,482.8993663333333,411.326522,19,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
378-2026-07-07-L01,378,outbound,work,434.56666666666666,0.672953895,P0_first_come,0,0.672953895,18-39,Z4,Z2,False,percentage,percentage,False,coupon_unavailable,62.55,62.55,20.98,0.0,True,,434.56666666666666,9.333,0.0,1,43,N9RH-workday-Z4-004,18,434.56666666666666,502.1235016666667,0.0,17,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
268-2026-07-07-L01,268,outbound,work,437.3666666666667,0.90982279,P0_first_come,0,0.90982279,18-39,Z9,Z9,False,percentage,percentage,False,coupon_unavailable,39.12,39.12,12.302,0.0,True,,437.3666666666667,14.0,0.0,1,44,N9RH-workday-Z9-008,13,437.3666666666667,485.4072346666667,0.0,12,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
205-2026-07-07-L01,205,outbound,work,438.4,0.658007981,P0_first_come,0,0.658007981,18-39,Z2,Z2,False,percentage,percentage,False,coupon_unavailable,30.73,30.73,9.198,0.0,True,,438.4,7.0,0.0,1,45,N9RH-workday-Z2-003,35,438.4,470.75309899999996,433.581931,34,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
368-2026-07-07-L01,368,outbound,work,439.18333333333334,0.18180857,P0_first_come,0,0.18180857,18-39,Z4,Z7,False,percentage,percentage,False,coupon_unavailable,50.03,50.03,16.345,0.0,True,,439.18333333333334,9.8,0.0,1,46,N9RH-workday-Z4-005,17,439.18333333333334,500.37788333333333,0.0,16,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
862-2026-07-07-L01,862,outbound,medical,440.35,0.524675764,P0_first_come,0,0.524675764,60+,Z9,Z9,True,percentage,percentage,True,,37.63,30.1,11.751,7.53,True,,440.35,14.0,0.0,1,47,N9RH-workday-Z9-009,12,440.35,487.095342,0.0,11,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
49-2026-07-07-L01,49,outbound,work,442.56666666666666,0.946630568,P0_first_come,0,0.946630568,18-39,Z3,Z1,False,percentage,percentage,False,coupon_unavailable,26.52,26.52,7.637,0.0,True,,442.56666666666666,7.0,0.0,1,48,N9RH-workday-Z3-002,19,442.56666666666666,470.71515466666665,0.0,18,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
130-2026-07-07-L01,130,outbound,work,443.1166666666667,0.215664482,P0_first_come,0,0.215664482,18-39,Z3,Z3,False,percentage,percentage,False,coupon_unavailable,28.37,28.37,8.321,0.0,True,,443.1166666666667,7.0,0.0,1,49,N9RH-workday-Z3-003,18,443.1166666666667,473.1946796666667,0.0,17,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
168-2026-07-07-L01,168,outbound,work,445.18333333333334,0.724485728,P0_first_come,0,0.724485728,18-39,Z9,Z9,False,percentage,percentage,False,coupon_unavailable,35.2,35.2,10.852,0.0,True,,445.18333333333334,14.0,0.0,1,50,N9RH-workday-Z9-010,11,445.18333333333334,489.70134333333334,0.0,10,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
423-2026-07-07-L01,423,outbound,work,446.01666666666665,0.831406336,P0_first_come,0,0.831406336,40-59,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,39.08,39.08,12.29,0.0,True,,446.01666666666665,9.333,0.0,1,51,N9RH-workday-Z6-002,18,446.01666666666665,489.9376466666667,412.8716466666666,17,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
117-2026-07-07-L01,117,outbound,work,447.43333333333334,0.489188273,P0_first_come,0,0.489188273,18-39,Z2,Z1,False,percentage,percentage,False,coupon_unavailable,26.21,26.21,7.521,0.0,True,,447.43333333333334,7.0,0.0,1,52,N9RH-workday-Z2-008,35,447.43333333333334,475.39476533333334,0.0,34,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
38-2026-07-07-L01,38,outbound,work,447.68333333333334,0.735099653,P0_first_come,0,0.735099653,18-39,Z1,Z1,False,percentage,percentage,False,coupon_unavailable,21.37,21.37,5.728,0.0,True,,447.68333333333334,7.0,0.0,1,53,N9RH-workday-Z1-004,41,447.68333333333334,470.67414833333333,0.0,40,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
332-2026-07-07-L01,332,outbound,work,447.7,0.55852764,P0_first_come,0,0.55852764,18-39,Z2,Z2,False,percentage,percentage,False,coupon_unavailable,21.33,21.33,5.716,0.0,True,,447.7,7.0,0.0,1,54,N9RH-workday-Z2-009,34,447.7,470.683724,0.0,33,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
710-2026-07-07-L01,710,outbound,work,448.93333333333334,0.23371856,P0_first_come,0,0.23371856,40-59,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,37.61,37.61,11.746,0.0,True,,448.93333333333334,9.333,0.0,1,55,N9RH-workday-Z6-003,17,448.93333333333334,491.6805883333334,430.02072666666663,16,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
144-2026-07-07-L01,144,outbound,work,450.0,0.058385277,P0_first_come,0,0.058385277,18-39,Z4,Z2,False,percentage,percentage,False,coupon_unavailable,62.55,62.55,20.98,0.0,True,,450.0,9.333,0.0,1,56,N9RH-workday-Z4-006,16,450.0,516.541277,0.0,15,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
586-2026-07-07-L01,586,outbound,work,450.76666666666665,0.125654744,P0_first_come,0,0.125654744,40-59,Z7,Z7,True,percentage,percentage,True,,24.54,19.63,6.905,4.91,True,,450.76666666666665,7.0,0.0,1,57,N9RH-workday-Z4-002,39,450.76666666666665,476.4797336666667,436.41702599999996,38,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
228-2026-07-07-L01,228,outbound,work,452.31666666666666,0.309172074,P0_first_come,0,0.309172074,18-39,Z3,Z1,False,percentage,percentage,False,coupon_unavailable,26.52,26.52,7.637,0.0,True,,452.31666666666666,7.0,0.0,2,58,N9RH-workday-Z1-002,18,452.31666666666666,480.09905166666664,444.36403666666666,17,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
274-2026-07-07-L01,274,outbound,work,452.31666666666666,0.954695759,P0_first_come,0,0.954695759,18-39,Z3,Z1,False,percentage,percentage,False,coupon_unavailable,26.52,26.52,7.637,0.0,True,,452.31666666666666,7.0,0.0,1,59,N9RH-workday-Z3-004,18,452.31666666666666,480.06855966666666,0.0,16,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
573-2026-07-07-L01,573,outbound,work,452.8666666666667,0.424945371,P0_first_come,0,0.424945371,40-59,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,35.65,35.65,11.017,0.0,True,,452.8666666666667,9.333,0.0,1,60,N9RH-workday-Z6-004,16,452.8666666666667,492.4006716666667,431.443882,15,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
50-2026-07-07-L01,50,outbound,work,459.15,0.101197174,P0_first_come,0,0.101197174,18-39,Z9,Z9,False,percentage,percentage,False,coupon_unavailable,26.95,26.95,7.798,0.0,True,,459.15,14.0,0.0,1,61,N9RH-workday-Z9-011,10,459.15,494.675529,0.0,9,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
338-2026-07-07-L01,338,outbound,work,459.1666666666667,0.769684188,P0_first_come,0,0.769684188,18-39,Z7,Z7,False,percentage,percentage,False,coupon_unavailable,35.35,35.35,10.909,0.0,True,,459.1666666666667,7.0,0.0,1,62,N9RH-workday-Z7-002,38,459.1666666666667,496.2580936666667,431.29210466666666,37,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
453-2026-07-07-L01,453,outbound,work,459.6166666666667,0.924542438,P0_first_come,0,0.924542438,40-59,Z5,Z5,True,percentage,percentage,True,,36.67,29.34,11.397,7.33,True,,459.6166666666667,9.333,0.0,1,63,N9RH-workday-Z3-001,20,459.6166666666667,500.5177146666667,416.9122106666667,19,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
244-2026-07-07-L01,244,outbound,work,460.8,0.43869528,P0_first_come,0,0.43869528,18-39,Z8,Z2,False,percentage,percentage,False,coupon_unavailable,33.32,33.32,10.155,0.0,True,,460.8,9.333,0.0,1,64,N9RH-workday-Z8-004,17,460.8,498.32735700000006,0.0,16,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
115-2026-07-07-L01,115,outbound,work,461.45,0.891987848,P0_first_come,0,0.891987848,18-39,Z4,Z4,False,percentage,percentage,False,coupon_unavailable,32.66,32.66,9.91,0.0,True,,461.45,9.333,0.0,1,65,N9RH-workday-Z4-007,15,461.45,498.371059,0.0,14,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
92-2026-07-07-L01,92,outbound,work,463.0,0.025569971,P0_first_come,0,0.025569971,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,31.08,31.08,9.327,0.0,True,,463.0,9.333,0.0,1,66,N9RH-workday-Z6-006,15,463.0,498.38477700000004,0.0,14,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
386-2026-07-07-L01,386,outbound,work,464.0,0.942402985,P0_first_come,0,0.942402985,18-39,Z4,Z2,False,percentage,percentage,False,coupon_unavailable,62.55,62.55,20.98,0.0,True,,464.0,9.333,0.0,1,67,N9RH-workday-Z4-008,14,464.0,532.269222,0.0,13,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
224-2026-07-07-L01,224,outbound,work,464.1333333333333,0.509689286,P0_first_come,0,0.509689286,18-39,Z2,Z8,False,percentage,percentage,False,coupon_unavailable,33.32,33.32,10.155,0.0,True,,464.1333333333333,7.0,0.0,1,68,N9RH-workday-Z2-010,33,464.1333333333333,499.61637333333334,0.0,32,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
236-2026-07-07-L01,236,outbound,work,464.7,0.276410053,P0_first_come,0,0.276410053,18-39,Z4,Z4,False,percentage,percentage,False,coupon_unavailable,28.07,28.07,8.211,0.0,True,,464.7,9.333,0.0,1,69,N9RH-workday-Z4-009,13,464.7,497.162378,0.0,12,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
644-2026-07-07-L01,644,outbound,work,465.98333333333335,0.570836641,P0_first_come,0,0.570836641,40-59,Z8,Z2,False,percentage,percentage,False,coupon_unavailable,33.32,33.32,10.155,0.0,True,,465.98333333333335,9.333,0.0,1,70,N9RH-workday-Z2-007,17,465.98333333333335,504.0549093333334,465.97787733333337,16,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
86-2026-07-07-L01,86,outbound,work,467.6666666666667,0.633735731,P0_first_come,0,0.633735731,18-39,Z6,Z6,False,percentage,percentage,False,coupon_unavailable,25.08,25.08,7.104,0.0,True,,467.6666666666667,9.333,0.0,1,71,N9RH-workday-Z6-007,16,467.6666666666667,497.1823926666667,0.0,15,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
852-2026-07-07-L01,852,outbound,medical,467.85,0.065482538,P0_first_come,0,0.065482538,60+,Z9,Z6,False,percentage,percentage,False,coupon_unavailable,72.16,72.16,24.539,0.0,True,,467.85,18.653,0.0,5,72,N9RH-workday-Z9-001,10,467.85,563.175554,462.52452,9,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
213-2026-07-07-L01,213,outbound,work,467.85,0.183338475,P0_first_come,0,0.183338475,18-39,Z9,Z6,False,percentage,percentage,False,coupon_unavailable,72.16,72.16,24.539,0.0,True,,467.85,18.653,0.0,4,73,N9RH-workday-Z9-012,10,467.85,563.59663,0.0,8,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
696-2026-07-07-L01,696,outbound,work,467.85,0.529172272,P0_first_come,0,0.529172272,40-59,Z9,Z6,True,percentage,percentage,True,,72.16,57.73,24.539,14.43,True,,467.85,18.653,0.0,3,74,N9RH-workday-Z9-013,10,467.85,563.8092,0.0,7,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
