agent_id,day_type,age_group,digital_access,family_assistance,nondigital_unassisted,coupon_policy,coupon_eligible,coupon_reached,coupon_participated,coupon_awarded,public_coupon_participated,elder_reserve_reached,coupon_pool_type,coupon_allocation_rank,coupon_access_channel,public_participation_probability,public_participation_draw,public_dispatch_rank,elder_reserve_rank,community_phone_covered,community_phone_coverage_draw,pg_official_parent_agent_class,pg_adapter_agent_class,pg_num_rounds,pg_initial_endowment,pg_public_pool_multiplier,pg_round_contributions,pg_final_contribution,pg_total_contribution,pg_cumulative_payoff,pg_need_score,pg_cooperation_score,pg_priority_score,pg_peer_feedback_source_count,pg_peer_signal_round_2,pg_peer_signal_round_3,pg_linked_decision,pg_physical_coupon_pool,pg_coupons_created_by_multiplier,pg_allocation_reason,pg_api_round_one_called,pg_api_round_one_succeeded,pg_api_contribution_tokens,pg_api_response_source
554,workday,40-59,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.65,0.5265723659418974,0.5087535455799994,,False,0.19556042790039244,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,12,live_api
555,workday,40-59,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.65,0.8891455805506431,,,False,0.32636558107336083,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
556,workday,40-59,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.65,0.7794226411149165,,,False,0.21415598634508867,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
557,workday,40-59,True,False,False,C4_public_goods,True,True,True,True,True,False,public_goods,99,digital_self,0.65,0.483896142963743,0.010153529483467497,,False,0.31713897042286787,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,12,live_api
558,workday,40-59,True,False,False,C4_public_goods,True,True,True,True,True,False,public_goods,169,digital_self,0.65,0.33770090762275545,0.34944072130780196,,False,0.8283389015499926,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,12,live_api
559,workday,40-59,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.65,0.8302611093356257,,,False,0.5346877083197625,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
560,workday,40-59,True,False,False,C4_public_goods,True,True,True,True,True,False,public_goods,109,digital_self,0.65,0.42741820983568213,0.06991967960687288,,False,0.2662158146242787,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,12,live_api
561,workday,40-59,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.65,0.6709075500815915,,,False,0.825909891142799,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
562,workday,40-59,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.65,0.4348054269873098,0.7515046390060087,,False,0.0913081710002212,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,12,live_api
563,workday,40-59,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.65,0.24518753567744142,0.7289543378508704,,False,0.2664930656155168,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,12,live_api
564,workday,40-59,True,False,False,C4_public_goods,True,True,True,True,True,False,public_goods,143,digital_self,0.65,0.33139153797429916,0.22055222637209385,,False,0.09090935176570213,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,12,live_api
565,workday,40-59,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.65,0.8022010122085957,,,False,0.45531726996175675,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
566,workday,40-59,True,False,False,C4_public_goods,True,True,True,True,True,False,public_goods,112,digital_self,0.65,0.37619258306016967,0.07611749299234481,,False,0.7693712762091387,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,12,live_api
567,workday,40-59,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.65,0.6843270580418136,,,False,0.4368610360955929,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
568,workday,40-59,True,False,False,C4_public_goods,True,True,True,True,True,False,public_goods,191,digital_self,0.65,0.0829148634067016,0.4418487492343594,,False,0.1792082428902537,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,12,live_api
569,workday,40-59,True,False,False,C4_public_goods,True,True,True,True,True,False,public_goods,105,digital_self,0.65,0.39846822577488483,0.06663274758041646,,False,0.12587819511833498,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,12,live_api
570,workday,40-59,True,False,False,C4_public_goods,True,True,True,True,True,False,public_goods,189,digital_self,0.65,0.4933771149103253,0.42888773682798387,,False,0.8912563619429272,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,12,live_api
571,workday,40-59,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.65,0.13771485272241238,0.7252798549808422,,False,0.025009444424047202,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,12,live_api
572,workday,40-59,True,False,False,C4_public_goods,True,True,True,True,True,False,public_goods,139,digital_self,0.65,0.3115004037683858,0.20183395205655413,,False,0.30078270725651757,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,12,live_api
573,workday,40-59,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.65,0.6336954645241829,0.9451063162737954,,False,0.3644991697035631,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,12,live_api
574,workday,40-59,True,False,False,C4_public_goods,True,True,True,True,True,False,public_goods,145,digital_self,0.65,0.08396683590060745,0.22680530850773595,,False,0.622674699324105,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,need_and_cooperation_priority,True,True,12,live_api
575,workday,40-59,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.65,0.2639616681024146,0.546229813712677,,False,0.7073501167748616,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,12,live_api
576,workday,40-59,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.65,0.5764169088154856,0.7316847396683539,,False,0.36020034916483024,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,12,live_api
577,workday,40-59,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.65,0.2142374413538746,0.9713964742917627,,False,0.13453406310103458,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,12,live_api
578,workday,40-59,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.65,0.18744146840531006,0.701121639830864,,False,0.3417529212010478,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,12,live_api
579,workday,40-59,True,False,False,C4_public_goods,True,True,True,False,True,False,,,digital_self,0.65,0.06277471831827304,0.6749534020225997,,False,0.3180365446840683,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,12|14|14,14,40,84.725402,0.25,0.666667,0.395833,621,0.807484,0.848473,True,200,0,below_priority_cutoff,True,True,12,live_api
580,workday,40-59,True,False,False,C4_public_goods,True,True,False,False,False,False,,,digital_self,0.65,0.790675778114701,,,False,0.6793595981620706,agentsociety2.contrib.agent.PublicGoodsAgent,integrations.agentsociety.coupon_public_goods_agent.CouponPublicGoodsAgent,3,20,1.6,,0,0,0,0.0,0.0,0.0,0,,,False,200,0,did_not_participate,False,False,,not_selected_test_only
