leg_id,agent_id,date,day,leg_role,activity_id,purpose,origin_zone,destination_zone,departure_time,planned_activity_start_time,earliest_feasible_departure,unconcentrated_departure_time,departure_time_concentrated,reliability_buffer_min,expected_arrival_time,actual_arrival_time,arrival_delay_minutes,on_time_arrival,activity_completed,late_but_reached,maximum_commute_time_exceeded,maximum_lateness_exceeded,completion_failure_reason,metro_origin_accessible,metro_destination_accessible,origin_feeder_mode,destination_feeder_mode,bus_metro_transfer_count,feeder_bus_time_minutes,feeder_bus_wait_minutes,feeder_bus_access_minutes,feeder_bus_in_vehicle_minutes,feeder_bus_fare_yuan,metro_main_time_minutes,origin_feeder_total_time_minutes,origin_feeder_access_minutes,origin_feeder_wait_minutes,origin_metro_walk_access_minutes,destination_feeder_total_time_minutes,destination_feeder_access_minutes,destination_feeder_wait_minutes,destination_metro_walk_access_minutes,final_attempt_departure_time,primary_mode,primary_failed,primary_failure_reason,fallback_attempted,fallback_succeeded,final_mode,itinerary_pattern,transport_succeeded,wait_minutes,failed_attempt_consumed_minutes,cumulative_wait_minutes,access_time_min,transfer_time_min,in_vehicle_time_min,total_travel_time_min,fare_yuan,primary_network_distance_km,final_network_distance_km,primary_fare_before_coupon_yuan,primary_fare_after_coupon_yuan,fare_before_coupon_yuan,coupon_bound,coupon_scheme_id,coupon_pricing_type,coupon_fare_eligible,coupon_ineligibility_reason,coupon_redeemed,coupon_expired_after_failed_request,coupon_subsidy_yuan,final_speed_kmh,scenario_vc,weather_type_at_departure,expected_outdoor_exposure_minutes_at_choice,weather_exposure_age_weight,weather_exposure_disutility,weather_scenario,policy,experiment_condition,day_type
202-2026-07-07-L01,202,2026-07-07,Tuesday,outbound,activity-202-2026-07-07-002,work,Z6,Z3,2026-07-07 06:38:27.960000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:38:27.960000,False,5.0,2026-07-07 08:00:44.737500,2026-07-07 08:00:44.737500,0.746,True,True,False,False,False,,False,True,bus,walk,1,37.656,12.062,12.0,13.594,2.0,39.624,37.656,12.0,12.062,0.0,0.0,0.0,0.0,10.0,2026-07-07 06:38:27.960000,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,15.662,0.0,15.662,22.0,5.0,39.618,82.28,6.0,19.531,19.531,6.0,6.0,6.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,27.156,,normal,34.062,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
202-2026-07-07-L02,202,2026-07-07,Tuesday,return_home,activity-202-2026-07-07-002,return_home,Z3,Z6,2026-07-07 17:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,54.024,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,2026-07-07 17:00:00,metro,False,,False,False,metro,walk-metro-walk,True,3.0,0.0,3.0,25.0,0.0,26.024,54.024,4.0,16.781,16.781,4.0,4.0,4.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.001,,heavy_rain,25.0,1.0,0.875,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
203-2026-07-07-L01,203,2026-07-07,Tuesday,outbound,activity-203-2026-07-07-002,work,Z6,Z6,2026-07-07 09:42:29.520000,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:42:29.520000,False,10.0,2026-07-07 10:53:22.429800,2026-07-07 10:53:22.429800,23.374,False,True,True,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:42:29.520000,bus,False,,False,False,bus,walk-bus-walk,True,6.857,0.0,6.857,12.0,0.0,52.025,70.882,2.0,13.691,13.691,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,14.683,0.769051,heavy_rain,18.857,1.0,0.659995,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
203-2026-07-07-L02,203,2026-07-07,Tuesday,return_home,activity-203-2026-07-07-002,return_home,Z6,Z6,2026-07-07 19:30:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,28.003,40.67,37.15,11.574,11.574,37.15,37.15,37.15,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,24.799,0.856517,heavy_rain,10.667,1.0,0.373345,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
204-2026-07-07-L01,204,2026-07-07,Tuesday,outbound,activity-204-2026-07-07-001,social_leisure,Z7,Z2,2026-07-07 17:04:01.080000,2026-07-07 18:30:00,2026-07-07 16:30:00,2026-07-07 17:04:01.080000,False,5.0,2026-07-07 18:26:13.032480,2026-07-07 18:26:13.032480,0.0,True,True,False,False,False,,True,False,walk,bus,1,21.305,4.0,8.0,9.305,2.0,55.894,0.0,0.0,0.0,10.0,21.305,8.0,4.0,0.0,2026-07-07 17:04:01.080000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,7.0,0.0,7.0,18.0,5.0,52.199,82.199,7.0,27.951,27.951,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,30.657,,heavy_rain,22.0,1.0,0.77,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
204-2026-07-07-L02,204,2026-07-07,Tuesday,return_home,activity-204-2026-07-07-001,return_home,Z2,Z7,2026-07-07 20:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,66.672,0.0,0.0,0.0,8.889,0.0,0.0,0.0,8.889,2026-07-07 20:30:00,metro,False,,False,False,metro,walk-metro-walk,True,6.0,0.0,6.0,17.778,0.0,42.894,66.672,5.0,26.301,26.301,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,34.999,,normal,17.777778,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
205-2026-07-07-L01,205,2026-07-07,Tuesday,outbound,activity-205-2026-07-07-002,work,Z2,Z2,2026-07-07 07:18:24.180000,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 07:18:24.180000,False,8.0,2026-07-07 07:52:45.365940,2026-07-07 07:52:45.365940,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:18:24.180000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,7.0,0.0,7.0,2.0,0.0,25.353,34.353,30.73,9.198,9.198,30.73,30.73,30.73,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,21.768,0.890196,heavy_rain,7.0,1.0,0.245,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
205-2026-07-07-L02,205,2026-07-07,Tuesday,return_home,activity-205-2026-07-07-002,return_home,Z2,Z2,2026-07-07 17:00:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,7.5,0.0,7.5,2.0,0.0,26.723,36.223,30.73,9.198,9.198,30.73,30.73,30.73,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,20.653,0.996078,heavy_rain,7.5,1.0,0.2625,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
206-2026-07-07-L01,206,2026-07-07,Tuesday,outbound,activity-206-2026-07-07-002,work,Z5,Z1,2026-07-07 07:46:38.280000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 07:46:38.280000,False,5.0,2026-07-07 09:25:24,2026-07-07 09:25:24,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,98.762,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,2026-07-07 07:46:38.280000,metro,False,,False,False,metro,walk-metro-walk,True,6.048,0.0,6.048,25.0,11.5,56.214,98.762,6.0,34.391,34.391,6.0,6.0,6.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,34.999,,heavy_rain,25.0,1.0,0.875,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
206-2026-07-07-L02,206,2026-07-07,Tuesday,return_home,activity-206-2026-07-07-002,return_home,Z1,Z5,2026-07-07 19:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,91.644,0.0,0.0,0.0,10.0,0.0,0.0,0.0,13.333,2026-07-07 19:30:00,metro,False,,False,False,metro,walk-metro-walk,True,3.328,0.0,3.328,23.333,8.769,56.214,91.644,6.0,34.391,34.391,6.0,6.0,6.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,34.999,,heavy_rain,23.333333,1.0,0.816667,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
207-2026-07-07-L01,207,2026-07-07,Tuesday,outbound,activity-207-2026-07-07-002,work,Z7,Z3,2026-07-07 08:23:30.720000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:23:30.720000,False,5.0,2026-07-07 09:56:22.526820,2026-07-07 09:56:22.526820,0.0,True,True,False,False,False,,False,True,bus,walk,1,20.971,4.0,8.0,8.971,2.0,66.892,20.971,8.0,4.0,0.0,0.0,0.0,0.0,10.0,2026-07-07 08:23:30.720000,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,8.5,0.0,8.5,18.0,14.3,52.063,92.863,7.0,28.067,28.067,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,30.87,,heavy_rain,22.0,1.0,0.77,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
207-2026-07-07-L02,207,2026-07-07,Tuesday,return_home,activity-207-2026-07-07-002,return_home,Z3,Z7,2026-07-07 19:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,73.234,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.889,2026-07-07 19:00:00,metro,False,,False,False,metro,walk-metro-walk,True,3.2,0.0,3.2,18.889,8.053,43.092,73.234,5.0,26.417,26.417,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,heavy_rain,18.888889,1.0,0.661111,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
208-2026-07-07-L01,208,2026-07-07,Tuesday,outbound,activity-208-2026-07-07-002,work,Z7,Z1,2026-07-07 09:17:01.386667,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:17:01.386667,False,5.0,2026-07-07 10:24:26.074740,2026-07-07 10:24:26.074740,0.0,True,True,False,False,False,,False,True,bus,walk,1,20.323,4.0,8.0,8.323,2.0,42.089,20.323,8.0,4.0,0.0,0.0,0.0,0.0,8.889,2026-07-07 09:17:01.386667,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,7.2,0.0,7.2,16.889,5.0,38.323,67.411,7.0,20.43,20.43,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,29.982,,heavy_rain,20.888889,1.0,0.731111,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
208-2026-07-07-L02,208,2026-07-07,Tuesday,return_home,activity-208-2026-07-07-002,return_home,Z1,Z7,2026-07-07 19:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,52.089,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.889,2026-07-07 19:30:00,metro,False,,False,False,metro,walk-metro-walk,True,3.2,0.0,3.2,18.889,0.0,30.0,52.089,5.0,18.78,18.78,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,heavy_rain,18.888889,1.0,0.661111,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
209-2026-07-07-L01,209,2026-07-07,Tuesday,outbound,activity-209-2026-07-07-004,work,Z7,Z5,2026-07-07 06:57:38.280000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:57:38.280000,False,5.0,2026-07-07 07:53:00,2026-07-07 07:53:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,55.362,0.0,0.0,0.0,8.0,0.0,0.0,0.0,15.0,2026-07-07 06:57:38.280000,metro,False,,False,False,metro,walk-metro-walk,True,3.0,0.0,3.0,23.0,0.0,29.362,55.362,5.0,18.728,18.728,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,normal,23.0,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
209-2026-07-07-L02,209,2026-07-07,Tuesday,between_activities,activity-209-2026-07-07-005,shopping,Z5,Z7,2026-07-07 17:34:02.580000,2026-07-07 19:00:00,2026-07-07 17:00:00,2026-07-07 17:34:02.580000,False,5.0,2026-07-07 18:56:10.744920,2026-07-07 18:56:10.744920,0.0,True,True,False,False,False,,False,True,bus,walk,1,32.374,5.714,12.0,14.66,2.0,44.762,32.374,12.0,5.714,0.0,0.0,0.0,0.0,10.0,2026-07-07 17:34:02.580000,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,11.114,0.0,11.114,22.0,5.0,44.022,82.136,7.0,21.478,21.478,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,27.093,,heavy_rain,27.714,1.0,0.96999,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
209-2026-07-07-L03,209,2026-07-07,Tuesday,return_home,activity-209-2026-07-07-005,return_home,Z7,Z7,2026-07-07 20:00:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 20:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,8.0,0.0,8.0,2.0,0.0,7.229,17.229,15.56,3.577,3.577,15.56,15.56,15.56,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,29.691,0.338739,normal,8.0,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
21-2026-07-07-L01,21,2026-07-07,Tuesday,outbound,activity-21-2026-07-07-003,work,Z7,Z1,2026-07-07 09:32:54.666667,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:32:54.666667,False,5.0,2026-07-07 10:25:00,2026-07-07 10:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,52.089,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.889,2026-07-07 09:32:54.666667,metro,False,,False,False,metro,walk-metro-walk,True,3.2,0.0,3.2,18.889,0.0,30.0,52.089,5.0,18.78,18.78,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,heavy_rain,18.888889,1.0,0.661111,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
21-2026-07-07-L02,21,2026-07-07,Tuesday,return_home,activity-21-2026-07-07-003,return_home,Z1,Z7,2026-07-07 19:30:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,25.124,11.0,8.0,6.124,2.0,43.2,0.0,0.0,0.0,10.0,25.124,8.0,11.0,0.0,2026-07-07 19:30:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,14.2,0.0,14.2,18.0,5.0,36.124,73.324,7.0,20.43,20.43,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,31.807,,heavy_rain,29.0,1.0,1.015,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
211-2026-07-07-L01,211,2026-07-07,Tuesday,outbound,activity-211-2026-07-07-002,work,Z5,Z7,2026-07-07 08:56:38.640000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:56:38.640000,False,5.0,2026-07-07 09:55:00,2026-07-07 09:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,58.356,0.0,0.0,0.0,15.0,0.0,0.0,0.0,10.0,2026-07-07 08:56:38.640000,metro,False,,False,False,metro,walk-metro-walk,True,3.994,0.0,3.994,25.0,0.0,29.362,58.356,5.0,18.728,18.728,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,heavy_rain,25.0,1.0,0.875,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
211-2026-07-07-L02,211,2026-07-07,Tuesday,return_home,activity-211-2026-07-07-002,return_home,Z7,Z5,2026-07-07 18:30:00,,,,False,5.0,,,,,,False,False,False,,False,False,bus,bus,2,51.157,10.857,20.0,20.299,4.0,34.401,20.474,8.0,4.0,0.0,30.683,12.0,6.857,0.0,2026-07-07 18:30:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,15.897,0.0,15.897,20.0,10.0,49.661,95.558,9.0,23.128,23.128,9.0,9.0,9.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,26.01,,heavy_rain,30.857,1.0,1.079995,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
212-2026-07-07-L01,212,2026-07-07,Tuesday,outbound,activity-212-2026-07-07-003,work,Z4,Z7,2026-07-07 06:30:00,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 06:30:00,False,5.0,2026-07-07 07:39:23.931000,2026-07-07 07:39:23.931000,0.0,True,True,False,False,False,,True,False,walk,bus,1,20.636,4.5,8.0,8.136,2.0,43.763,0.0,0.0,0.0,12.0,20.636,8.0,4.5,0.0,2026-07-07 06:30:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,8.244,0.0,8.244,20.0,5.0,36.155,69.399,7.0,19.595,19.595,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,29.863,,normal,24.5,1.0,0.8575,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
212-2026-07-07-L02,212,2026-07-07,Tuesday,between_activities,activity-212-2026-07-07-004,shopping,Z7,Z4,2026-07-07 18:55:58.380000,2026-07-07 20:30:00,2026-07-07 18:30:00,2026-07-07 18:55:58.380000,False,5.0,2026-07-07 20:11:37.446060,2026-07-07 20:11:37.446060,0.0,True,True,False,False,False,,True,False,walk,bus,1,29.304,6.857,12.0,10.447,2.0,41.347,0.0,0.0,0.0,10.0,29.304,12.0,6.857,0.0,2026-07-07 18:55:58.380000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,10.185,0.0,10.185,22.0,5.0,38.466,75.651,7.0,20.695,20.695,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,29.785,,heavy_rain,28.857,1.0,1.009995,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
212-2026-07-07-L03,212,2026-07-07,Tuesday,return_home,activity-212-2026-07-07-004,return_home,Z4,Z4,2026-07-07 21:00:00,,,,False,8.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 21:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,10.046,22.713,19.31,4.966,4.966,19.31,19.31,19.31,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,29.658,0.378378,normal,10.667,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
213-2026-07-07-L01,213,2026-07-07,Tuesday,outbound,activity-213-2026-07-07-003,work,Z9,Z6,2026-07-07 07:47:51.420000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 07:47:51.420000,False,8.0,2026-07-07 09:25:36.217800,2026-07-07 09:25:36.217800,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:47:51.420000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,18.653,0.0,18.653,2.0,0.0,77.094,97.747,72.16,24.539,24.539,72.16,72.16,72.16,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,19.098,1.345098,heavy_rain,18.653,1.0,0.652855,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
213-2026-07-07-L02,213,2026-07-07,Tuesday,between_activities,activity-213-2026-07-07-004,visit,Z6,Z9,2026-07-07 17:30:00,2026-07-07 19:00:00,2026-07-07 17:30:00,2026-07-07 17:30:00,False,8.0,2026-07-07 19:03:21.541260,2026-07-07 19:03:21.541260,3.359,True,True,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,15.4,0.0,15.4,2.0,0.0,75.959,93.359,72.16,24.539,24.539,72.16,72.16,72.16,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,19.384,0.993464,heavy_rain,15.4,1.0,0.539,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
213-2026-07-07-L03,213,2026-07-07,Tuesday,return_home,activity-213-2026-07-07-004,return_home,Z9,Z9,2026-07-07 21:00:00,,,,False,8.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 21:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,16.0,0.0,16.0,2.0,0.0,8.298,26.298,16.98,4.104,4.104,16.98,16.98,16.98,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,29.674,0.36036,normal,16.0,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
214-2026-07-07-L01,214,2026-07-07,Tuesday,outbound,activity-214-2026-07-07-003,work,Z9,Z9,2026-07-07 09:49:51.240000,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:49:51.240000,False,8.0,2026-07-07 10:23:37.699560,2026-07-07 10:23:37.699560,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:49:51.240000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,15.0,0.0,15.0,2.0,0.0,16.774,33.774,24.54,6.903,6.903,24.54,24.54,24.54,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,24.691,0.787069,heavy_rain,15.0,1.0,0.525,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
214-2026-07-07-L02,214,2026-07-07,Tuesday,return_home,activity-214-2026-07-07-003,return_home,Z9,Z9,2026-07-07 20:00:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 20:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,16.0,0.0,16.0,2.0,0.0,13.952,31.952,24.54,6.903,6.903,24.54,24.54,24.54,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,29.686,0.345946,normal,16.0,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
215-2026-07-07-L01,215,2026-07-07,Tuesday,outbound,activity-215-2026-07-07-002,work,Z2,Z7,2026-07-07 08:02:31.080000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:02:31.080000,False,5.0,2026-07-07 09:25:19.374720,2026-07-07 09:25:19.374720,0.0,True,True,False,False,False,,True,False,walk,bus,1,20.411,4.0,8.0,8.411,2.0,57.394,0.0,0.0,0.0,10.0,20.411,8.0,4.0,0.0,2026-07-07 08:02:31.080000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,8.5,0.0,8.5,18.0,5.0,51.305,82.805,7.0,27.951,27.951,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,31.191,,heavy_rain,22.0,1.0,0.77,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
215-2026-07-07-L02,215,2026-07-07,Tuesday,between_activities,activity-215-2026-07-07-003,out_of_home_family_activity,Z7,Z3,2026-07-07 18:50:25.680000,2026-07-07 20:30:00,2026-07-07 18:30:00,2026-07-07 18:50:25.680000,False,5.0,2026-07-07 20:24:51.200640,2026-07-07 20:24:51.200640,0.0,True,True,False,False,False,,True,False,walk,bus,1,25.133,11.0,8.0,6.133,2.0,64.292,0.0,0.0,0.0,10.0,25.133,8.0,11.0,0.0,2026-07-07 18:50:25.680000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,14.2,0.0,14.2,18.0,13.0,49.225,94.425,7.0,28.067,28.067,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,32.65,,heavy_rain,29.0,1.0,1.015,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
215-2026-07-07-L03,215,2026-07-07,Tuesday,return_home,activity-215-2026-07-07-003,return_home,Z3,Z2,2026-07-07 21:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 21:30:00,bus,False,,False,False,bus,walk-bus-walk,True,11.0,0.0,11.0,8.0,0.0,56.705,75.705,2.0,17.314,17.314,2.0,2.0,2.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,17.643,0.34955,normal,19.0,1.0,0.0,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
216-2026-07-07-L01,216,2026-07-07,Tuesday,outbound,activity-216-2026-07-07-003,work,Z5,Z7,2026-07-07 07:09:30.120000,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 07:09:30.120000,False,5.0,2026-07-07 08:22:59.421480,2026-07-07 08:22:59.421480,0.0,True,True,False,False,False,,True,False,walk,bus,1,20.382,4.0,8.0,8.382,2.0,48.106,0.0,0.0,0.0,15.0,20.382,8.0,4.0,0.0,2026-07-07 07:09:30.120000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,7.744,0.0,7.744,23.0,5.0,37.744,73.488,7.0,20.378,20.378,7.0,7.0,7.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,29.85,,heavy_rain,27.0,1.0,0.945,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
216-2026-07-07-L02,216,2026-07-07,Tuesday,return_home,activity-216-2026-07-07-003,return_home,Z7,Z5,2026-07-07 17:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,59.402,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,2026-07-07 17:30:00,metro,False,,False,False,metro,walk-metro-walk,True,5.04,0.0,5.04,25.0,0.0,29.362,59.402,5.0,18.728,18.728,5.0,5.0,5.0,False,percentage,percentage,False,coupon_unavailable,False,False,0.0,35.0,,heavy_rain,25.0,1.0,0.875,W2,C4_public_goods,API_interdependent_city_mobility_1000,workday
