leg_id,agent_id,request_time,dispatch_priority,origin_zone,destination_zone,coupon_bound,fare_before_coupon_yuan,fare_after_coupon_yuan,coupon_subsidy_yuan,succeeded,failure_reason,dispatch_time,pickup_wait_min,vehicle_id,idle_vehicles_at_request,busy_start,busy_until,previous_busy_until,idle_vehicles_after_dispatch,weather_scenario,day_type,policy,experiment_condition
16-2026-07-07-L02,16,1080.0,0.096275503,Z6,Z6,False,26.58,26.58,0.0,True,,1080.0,14.667,N9RH-workday-Z6-001,1,1080.0,1111.368074,1051.750348,0,W0,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
13-2026-07-07-L02,13,1110.0,0.529115653,Z1,Z3,False,26.52,26.52,0.0,True,,1110.0,11.0,N9RH-workday-Z1-001,3,1110.0,1137.651908,0.0,2,W0,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
28-2026-07-07-L02,28,1143.9,0.521299232,Z2,Z2,False,16.07,16.07,0.0,True,,1143.9,8.0,N9RH-workday-Z2-002,1,1143.9,1159.9997090000002,559.9955506666668,0,W0,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
32-2026-07-07-L01,32,468.68333333333334,0.151004128,Z4,Z4,False,27.6,27.6,0.0,True,,468.68333333333334,9.346,N9RH-workday-Z4-001,1,468.68333333333334,500.04935333333333,0.0,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
15-2026-07-07-L01,15,471.18333333333334,0.470377691,Z7,Z7,False,27.43,27.43,0.0,True,,471.18333333333334,7.081,N9RH-workday-Z7-001,2,471.18333333333334,500.11103833333334,0.0,1,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
33-2026-07-07-L01,33,474.15,0.170458198,Z4,Z4,False,20.79,20.79,0.0,False,vehicle_wait_limit_exceeded,,20.0,,0,,,,,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
37-2026-07-07-L01,37,478.8833333333333,0.305692717,Z6,Z9,False,72.16,72.16,0.0,True,,478.8833333333333,13.333,N9RH-workday-Z6-001,1,478.8833333333333,559.4579483333333,0.0,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
9-2026-07-07-L01,9,488.81666666666666,0.435808524,Z6,Z6,False,33.12,33.12,0.0,False,no_vehicle_available,,20.0,,0,,,,,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
16-2026-07-07-L01,16,495.5,0.826142532,Z6,Z6,False,26.58,26.58,0.0,False,no_vehicle_available,,20.0,,0,,,,,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
17-2026-07-07-L01,17,498.6333333333333,0.632454718,Z4,Z4,False,26.91,26.91,0.0,True,,500.04935333333333,14.749020000000003,N9RH-workday-Z4-001,0,500.04935333333333,534.8709033333333,500.04935333333333,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
34-2026-07-07-L01,34,499.21666666666664,0.786129158,Z2,Z1,False,26.21,26.21,0.0,True,,499.21666666666664,10.0,N9RH-workday-Z2-001,2,499.21666666666664,529.9882726666666,0.0,1,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
22-2026-07-07-L01,22,519.1,0.844949453,Z8,Z8,False,32.85,32.85,0.0,True,,519.1,13.333,N9RH-workday-Z8-001,1,519.1,559.994301,0.0,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
12-2026-07-07-L01,12,522.5166666666667,0.861989884,Z2,Z2,False,32.77,32.77,0.0,True,,522.5166666666667,10.0,N9RH-workday-Z2-002,1,522.5166666666667,559.9989826666666,0.0,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
9-2026-07-07-L02,9,1020.0,0.393304545,Z6,Z6,False,33.12,33.12,0.0,False,no_vehicle_available,,20.0,,0,,,,,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
32-2026-07-07-L02,32,1020.0,0.413004557,Z4,Z4,False,27.6,27.6,0.0,True,,1020.0,10.0,N9RH-workday-Z4-001,1,1020.0,1051.81956,534.8709033333333,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
16-2026-07-07-L02,16,1080.0,0.096275503,Z6,Z6,False,26.58,26.58,0.0,False,no_vehicle_available,,20.0,,0,,,,,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
33-2026-07-07-L02,33,1110.0,0.027930019,Z4,Z4,False,20.79,20.79,0.0,True,,1110.0,14.667,N9RH-workday-Z4-001,1,1110.0,1139.8901779999999,1051.81956,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
13-2026-07-07-L02,13,1110.0,0.529115653,Z1,Z3,False,26.52,26.52,0.0,True,,1110.0,11.0,N9RH-workday-Z1-001,3,1110.0,1142.050315,0.0,2,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
28-2026-07-07-L02,28,1141.8166666666666,0.521299232,Z2,Z2,False,16.07,16.07,0.0,True,,1141.8166666666666,8.0,N9RH-workday-Z2-002,1,1141.8166666666666,1159.9896606666666,559.9989826666666,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
1-2026-07-07-L02,1,1170.0,0.086537747,Z6,Z6,False,41.73,41.73,0.0,False,no_vehicle_available,,20.0,,0,,,,,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
17-2026-07-07-L02,17,1202.35,0.225363537,Z4,Z4,False,15.21,15.21,0.0,True,,1202.35,10.667,N9RH-workday-Z4-001,1,1202.35,1219.9848459999998,1139.8901779999999,0,W2,workday,D2_family_assistance_90pct,elder_access_D2_family_assistance_90pct
32-2026-07-07-L01,32,473.35,0.151004128,Z4,Z4,False,27.6,27.6,0.0,True,,473.35,11.346,N9RH-workday-Z4-001,1,473.35,502.116891,0.0,0,W0,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
33-2026-07-07-L01,33,478.76666666666665,0.170458198,Z4,Z4,False,20.79,20.79,0.0,False,vehicle_wait_limit_exceeded,,20.0,,0,,,,,W0,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
9-2026-07-07-L01,9,494.68333333333334,0.435808524,Z6,Z6,False,33.12,33.12,0.0,True,,494.68333333333334,13.333,N9RH-workday-Z6-001,1,494.68333333333334,529.9827843333334,0.0,0,W0,workday,D3_universal_elder_digital_access,elder_access_D3_universal_elder_digital_access
