leg_id,agent_id,date,day,leg_role,activity_id,purpose,origin_zone,destination_zone,departure_time,planned_activity_start_time,earliest_feasible_departure,unconcentrated_departure_time,departure_time_concentrated,reliability_buffer_min,expected_arrival_time,actual_arrival_time,arrival_delay_minutes,on_time_arrival,activity_completed,late_but_reached,maximum_commute_time_exceeded,maximum_lateness_exceeded,completion_failure_reason,metro_origin_accessible,metro_destination_accessible,origin_feeder_mode,destination_feeder_mode,bus_metro_transfer_count,feeder_bus_time_minutes,feeder_bus_wait_minutes,feeder_bus_access_minutes,feeder_bus_in_vehicle_minutes,feeder_bus_fare_yuan,metro_main_time_minutes,origin_feeder_total_time_minutes,origin_feeder_access_minutes,origin_feeder_wait_minutes,origin_metro_walk_access_minutes,destination_feeder_total_time_minutes,destination_feeder_access_minutes,destination_feeder_wait_minutes,destination_metro_walk_access_minutes,final_attempt_departure_time,primary_mode,primary_failed,primary_failure_reason,fallback_attempted,fallback_succeeded,final_mode,itinerary_pattern,transport_succeeded,wait_minutes,failed_attempt_consumed_minutes,cumulative_wait_minutes,access_time_min,transfer_time_min,in_vehicle_time_min,total_travel_time_min,fare_yuan,fare_before_coupon_yuan,coupon_bound,coupon_redeemed,coupon_expired_after_failed_request,coupon_subsidy_yuan,final_speed_kmh,scenario_vc,weather_type_at_departure,weather_scenario,day_type,policy,experiment_condition,outdoor_exposure_minutes,heat_hazard_dose_c_min,age_vulnerability_weight,heat_risk_burden,rain_exposure_minutes,seed,priority_policy
30-2026-07-07-L01,30,2026-07-07,Tuesday,outbound,activity-30-2026-07-07-002,work,Z7,Z2,2026-07-07 09:04:39.983407,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:04:39.983407,False,5.0,2026-07-07 10:25:00,2026-07-07 10:25:00,0.0,True,True,False,False,False,,False,True,bus,walk,1,20.351,4.0,8.0,8.351,2.0,54.983,20.351,8.0,4.0,0.0,0.0,0.0,0.0,8.889,2026-07-07 09:04:39.983407,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,7.2,0.0,7.2,16.889,5.0,51.245,80.334,7.0,7.0,False,False,False,0.0,31.228,,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,20.889,0.0,1.1,0.0,12.0,55,P0_first_come
30-2026-07-07-L02,30,2026-07-07,Tuesday,return_home,activity-30-2026-07-07-002,return_home,Z2,Z7,2026-07-07 18:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,67.394,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 18:30:00,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,42.894,67.394,5.0,5.0,False,False,False,0.0,34.999,,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,20.0,0.0,1.1,0.0,20.0,55,P0_first_come
31-2026-07-07-L01,31,2026-07-07,Tuesday,outbound,activity-31-2026-07-07-002,work,Z7,Z2,2026-07-07 08:16:15.355440,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:16:15.355440,False,5.0,2026-07-07 09:55:00,2026-07-07 09:55:00,0.0,True,True,False,False,False,,False,False,bus,bus,2,41.35,8.8,16.0,16.55,4.0,47.394,20.347,8.0,4.0,0.0,21.003,8.0,4.8,0.0,2026-07-07 08:16:15.355440,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,13.3,0.0,13.3,16.0,10.0,59.444,98.744,9.0,9.0,False,False,False,0.0,28.586,,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,24.8,0.0,1.1,0.0,24.8,55,P0_first_come
31-2026-07-07-L02,31,2026-07-07,Tuesday,return_home,activity-31-2026-07-07-002,return_home,Z2,Z7,2026-07-07 18:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,67.394,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 18:00:00,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,42.894,67.394,5.0,5.0,False,False,False,0.0,34.999,,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,20.0,0.0,1.1,0.0,20.0,55,P0_first_come
32-2026-07-07-L01,32,2026-07-07,Tuesday,outbound,activity-32-2026-07-07-002,shopping,Z3,Z3,2026-07-07 09:18:01.083540,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 09:18:01.083540,False,10.0,2026-07-07 09:49:39.180000,2026-07-07 09:49:39.180000,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:18:01.083540,bus,False,,False,False,bus,walk-bus-walk,True,4.004,0.0,4.004,8.0,0.0,19.631,31.635,2.0,2.0,False,False,False,0.0,12.067,0.805882,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,12.004,0.0,1.1,0.0,12.004,55,P0_first_come
32-2026-07-07-L02,32,2026-07-07,Tuesday,return_home,activity-32-2026-07-07-002,return_home,Z3,Z3,2026-07-07 11:00:00,,,,False,10.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 11:00:00,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,14.654,29.654,2.0,2.0,False,False,False,0.0,16.165,0.515315,normal,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,15.0,0.0,1.1,0.0,0,55,P0_first_come
33-2026-07-07-L01,33,2026-07-07,Tuesday,outbound,activity-33-2026-07-07-002,work,Z4,Z7,2026-07-07 07:40:39.046200,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:40:39.046200,False,5.0,2026-07-07 08:55:00,2026-07-07 08:55:00,0.0,True,True,False,False,False,,True,False,walk,bus,1,20.282,4.0,8.0,8.282,2.0,49.067,0.0,0.0,0.0,15.0,20.282,8.0,4.0,0.0,2026-07-07 07:40:39.046200,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,10.048,0.0,10.048,23.0,5.0,36.301,74.349,7.0,7.0,False,False,False,0.0,29.743,,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,27.0,0.0,1.1,0.0,27.0,55,P0_first_come
33-2026-07-07-L02,33,2026-07-07,Tuesday,return_home,activity-33-2026-07-07-002,return_home,Z7,Z4,2026-07-07 17:30:00,,,,False,5.0,,,,,,False,False,False,,False,True,bus,walk,1,20.361,4.0,8.0,8.361,2.0,48.059,20.361,8.0,4.0,0.0,0.0,0.0,0.0,15.0,2026-07-07 17:30:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,9.04,0.0,9.04,23.0,5.0,36.38,73.42,7.0,7.0,False,False,False,0.0,29.678,,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,27.0,0.0,1.1,0.0,27.0,55,P0_first_come
34-2026-07-07-L01,34,2026-07-07,Tuesday,outbound,activity-34-2026-07-07-003,work,Z1,Z1,2026-07-07 09:22:58.173360,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 09:22:58.173360,False,8.0,2026-07-07 09:52:22.080000,2026-07-07 09:52:22.080000,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:22:58.173360,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,8.758,0.0,8.758,2.0,0.0,18.64,29.398,24.46,24.46,False,False,False,0.0,22.122,0.805882,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,8.758,0.0,1.1,0.0,8.758,55,P0_first_come
34-2026-07-07-L02,34,2026-07-07,Tuesday,return_home,activity-34-2026-07-07-003,return_home,Z1,Z1,2026-07-07 18:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,36.282,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 18:30:00,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,11.782,36.282,4.0,4.0,False,False,False,0.0,35.001,,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,20.0,0.0,1.1,0.0,20.0,55,P0_first_come
35-2026-07-07-L01,35,2026-07-07,Tuesday,outbound,activity-35-2026-07-07-002,work,Z2,Z2,2026-07-07 09:15:23.760000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 09:15:23.760000,False,5.0,2026-07-07 09:55:00,2026-07-07 09:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,39.604,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 09:15:23.760000,metro,False,,False,False,metro,walk-metro-walk,True,3.2,0.0,3.2,20.0,0.0,16.404,39.604,4.0,4.0,False,False,False,0.0,35.0,,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,20.0,0.0,1.1,0.0,20.0,55,P0_first_come
35-2026-07-07-L02,35,2026-07-07,Tuesday,return_home,activity-35-2026-07-07-002,return_home,Z2,Z2,2026-07-07 19:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,39.604,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 19:00:00,metro,False,,False,False,metro,walk-metro-walk,True,3.2,0.0,3.2,20.0,0.0,16.404,39.604,4.0,4.0,False,False,False,0.0,35.0,,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,20.0,0.0,1.1,0.0,20.0,55,P0_first_come
36-2026-07-07-L01,36,2026-07-07,Tuesday,outbound,activity-36-2026-07-07-002,work,Z4,Z2,2026-07-07 06:14:53.220000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:14:53.220000,False,5.0,2026-07-07 07:55:00,2026-07-07 07:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,100.113,0.0,0.0,0.0,12.0,0.0,0.0,0.0,10.0,2026-07-07 06:14:53.220000,metro,False,,False,False,metro,walk-metro-walk,True,7.2,0.0,7.2,22.0,0.0,70.913,100.113,7.0,7.0,False,False,False,0.0,35.0,,normal,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,22.0,0.0,1.1,0.0,8.8,55,P0_first_come
36-2026-07-07-L02,36,2026-07-07,Tuesday,return_home,activity-36-2026-07-07-002,return_home,Z2,Z4,2026-07-07 17:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:30:00,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,10.0,0.0,116.193,130.193,2.0,2.0,False,False,False,0.0,11.917,1.111111,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,14.0,0.0,1.1,0.0,14.0,55,P0_first_come
37-2026-07-07-L01,37,2026-07-07,Tuesday,outbound,activity-37-2026-07-07-002,work,Z3,Z3,2026-07-07 07:02:44.810040,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 07:02:44.810040,False,10.0,2026-07-07 07:50:00,2026-07-07 07:50:00,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:02:44.810040,bus,False,,False,False,bus,walk-bus-walk,True,4.5,0.0,4.5,8.0,0.0,34.753,47.253,2.0,2.0,False,False,False,0.0,12.09,0.839869,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,12.5,0.0,1.1,0.0,12.5,55,P0_first_come
37-2026-07-07-L02,37,2026-07-07,Tuesday,return_home,activity-37-2026-07-07-002,return_home,Z3,Z3,2026-07-07 18:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,35.413,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 18:00:00,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,10.913,35.413,4.0,4.0,False,False,False,0.0,35.0,,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,20.0,0.0,1.1,0.0,20.0,55,P0_first_come
38-2026-07-07-L01,38,2026-07-07,Tuesday,outbound,activity-38-2026-07-07-002,medical,Z5,Z7,2026-07-07 08:02:57.805920,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:02:57.805920,False,5.0,2026-07-07 09:25:00,2026-07-07 09:25:00,0.0,True,True,False,False,False,,False,True,bus,walk,1,31.627,5.714,12.0,13.913,2.0,45.41,31.627,12.0,5.714,0.0,0.0,0.0,0.0,10.0,2026-07-07 08:02:57.805920,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,11.762,0.0,11.762,22.0,5.0,43.275,82.037,7.0,7.0,False,False,False,0.0,27.561,,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,27.714,0.0,1.3,0.0,27.714,55,P0_first_come
38-2026-07-07-L02,38,2026-07-07,Tuesday,between_activities,activity-38-2026-07-07-003,visit,Z7,Z7,2026-07-07 12:26:11.800140,2026-07-07 13:30:00,2026-07-07 11:30:00,2026-07-07 12:26:11.800140,False,10.0,2026-07-07 13:20:00,2026-07-07 13:20:00,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 12:26:11.800140,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,38.803,53.803,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,15.0,0.0,1.3,0.0,0,55,P0_first_come
38-2026-07-07-L03,38,2026-07-07,Tuesday,return_home,activity-38-2026-07-07-003,return_home,Z7,Z5,2026-07-07 16:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 16:30:00,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,10.0,0.0,91.635,108.635,2.0,2.0,False,False,False,0.0,12.336,0.476667,normal,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,17.0,0.0,1.3,0.0,6.0,55,P0_first_come
39-2026-07-07-L01,39,2026-07-07,Tuesday,outbound,activity-39-2026-07-07-003,social_leisure,Z5,Z5,2026-07-07 13:50:01.799160,2026-07-07 15:00:00,2026-07-07 13:00:00,2026-07-07 13:50:01.799160,False,10.0,2026-07-07 14:50:00,2026-07-07 14:50:00,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 13:50:01.799160,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,37.97,59.97,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,22.0,0.0,1.3,0.0,0,55,P0_first_come
39-2026-07-07-L02,39,2026-07-07,Tuesday,return_home,activity-39-2026-07-07-003,return_home,Z5,Z5,2026-07-07 17:00:00,,,,False,10.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:00:00,bus,False,,False,False,bus,walk-bus-walk,True,6.429,0.0,6.429,12.0,0.0,57.002,75.431,2.0,2.0,False,False,False,0.0,11.971,0.862745,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,18.429,0.0,1.3,0.0,18.429,55,P0_first_come
4-2026-07-07-L01,4,2026-07-07,Tuesday,outbound,activity-4-2026-07-07-002,work,Z8,Z3,2026-07-07 07:30:00,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 07:30:00,False,5.0,2026-07-07 09:31:09.717180,2026-07-07 09:31:09.717180,1.162,True,False,False,True,False,maximum_commute_time_exceeded,False,False,bus,bus,2,52.367,10.429,20.0,21.939,4.0,58.795,32.1,12.0,6.429,0.0,20.267,8.0,4.0,0.0,2026-07-07 07:30:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,15.829,0.0,15.829,20.0,20.0,65.333,121.162,9.0,9.0,False,False,False,0.0,27.288,,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,30.429,0.0,1.0,0.0,30.429,55,P0_first_come
4-2026-07-07-L02,4,2026-07-07,Tuesday,return_home,activity-4-2026-07-07-002,return_home,Z3,Z8,2026-07-07 17:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,82.894,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,2026-07-07 17:30:00,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,25.0,10.0,43.394,82.894,5.0,5.0,False,False,False,0.0,35.0,,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,25.0,0.0,1.0,0.0,25.0,55,P0_first_come
41-2026-07-07-L01,41,2026-07-07,Tuesday,outbound,activity-41-2026-07-07-001,out_of_home_family_activity,Z4,Z4,2026-07-07 13:29:12.930240,2026-07-07 14:30:00,2026-07-07 12:30:00,2026-07-07 13:29:12.930240,False,10.0,2026-07-07 14:20:00,2026-07-07 14:20:00,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 13:29:12.930240,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,28.784,50.784,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,22.0,0.0,1.3,0.0,0,55,P0_first_come
41-2026-07-07-L02,41,2026-07-07,Tuesday,return_home,activity-41-2026-07-07-001,return_home,Z4,Z4,2026-07-07 15:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 15:30:00,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,28.784,50.784,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,22.0,0.0,1.3,0.0,0,55,P0_first_come
42-2026-07-07-L01,42,2026-07-07,Tuesday,outbound,activity-42-2026-07-07-001,shopping,Z3,Z1,2026-07-07 10:33:49.105500,2026-07-07 11:30:00,2026-07-07 09:30:00,2026-07-07 10:33:49.105500,False,10.0,2026-07-07 11:20:00,2026-07-07 11:20:00,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 10:33:49.105500,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,31.182,46.182,2.0,2.0,False,False,False,0.0,16.165,0.515315,normal,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,15.0,0.0,1.3,0.0,0,55,P0_first_come
42-2026-07-07-L02,42,2026-07-07,Tuesday,between_activities,activity-42-2026-07-07-002,social_leisure,Z1,Z6,2026-07-07 12:39:12.153180,2026-07-07 14:30:00,2026-07-07 12:30:00,2026-07-07 12:39:12.153180,False,10.0,2026-07-07 14:20:00,2026-07-07 14:20:00,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 12:39:12.153180,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,10.0,0.0,83.797,100.797,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,17.0,0.0,1.3,0.0,0,55,P0_first_come
42-2026-07-07-L03,42,2026-07-07,Tuesday,return_home,activity-42-2026-07-07-002,return_home,Z6,Z3,2026-07-07 17:30:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,20.361,4.0,8.0,8.361,2.0,46.424,0.0,0.0,0.0,15.0,20.361,8.0,4.0,0.0,2026-07-07 17:30:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,9.4,0.0,9.4,23.0,5.0,34.385,71.785,6.0,6.0,False,False,False,0.0,29.369,,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,27.0,0.0,1.3,0.0,27.0,55,P0_first_come
43-2026-07-07-L01,43,2026-07-07,Tuesday,outbound,activity-43-2026-07-07-003,medical,Z4,Z4,2026-07-07 12:00:02.268240,2026-07-07 13:00:00,2026-07-07 11:00:00,2026-07-07 12:00:02.268240,False,10.0,2026-07-07 12:50:00,2026-07-07 12:50:00,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 12:00:02.268240,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,27.962,49.962,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,22.0,0.0,1.3,0.0,0,55,P0_first_come
43-2026-07-07-L02,43,2026-07-07,Tuesday,return_home,activity-43-2026-07-07-003,return_home,Z4,Z4,2026-07-07 14:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 14:00:00,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,27.962,49.962,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,22.0,0.0,1.3,0.0,0,55,P0_first_come
44-2026-07-07-L01,44,2026-07-07,Tuesday,outbound,activity-44-2026-07-07-002,shopping,Z7,Z7,2026-07-07 10:45:57.613333,2026-07-07 11:30:00,2026-07-07 09:30:00,2026-07-07 10:45:57.613333,False,5.0,2026-07-07 11:25:00,2026-07-07 11:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,39.04,0.0,0.0,0.0,8.889,0.0,0.0,0.0,8.889,2026-07-07 10:45:57.613333,metro,False,,False,False,metro,walk-metro-walk,True,5.0,0.0,5.0,17.778,0.0,16.262,39.04,4.0,4.0,False,False,False,0.0,34.999,,normal,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,17.778,0.0,1.3,0.0,0,55,P0_first_come
44-2026-07-07-L02,44,2026-07-07,Tuesday,return_home,activity-44-2026-07-07-002,return_home,Z7,Z7,2026-07-07 12:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,37.262,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,2026-07-07 12:30:00,metro,False,,False,False,metro,walk-metro-walk,True,5.0,0.0,5.0,16.0,0.0,16.262,37.262,4.0,4.0,False,False,False,0.0,34.999,,normal,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,16.0,0.0,1.3,0.0,0,55,P0_first_come
45-2026-07-07-L01,45,2026-07-07,Tuesday,outbound,activity-45-2026-07-07-002,shopping,Z2,Z2,2026-07-07 10:18:03.846300,2026-07-07 11:00:00,2026-07-07 09:00:00,2026-07-07 10:18:03.846300,False,10.0,2026-07-07 10:50:13.465440,2026-07-07 10:50:13.465440,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 10:18:03.846300,bus,False,,False,False,bus,walk-bus-walk,True,5.196,0.0,5.196,8.0,0.0,18.964,32.16,2.0,2.0,False,False,False,0.0,16.158,0.520403,normal,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,13.196,0.0,1.3,0.0,0,55,P0_first_come
45-2026-07-07-L02,45,2026-07-07,Tuesday,between_activities,activity-45-2026-07-07-003,shopping,Z2,Z2,2026-07-07 13:53:38.703180,2026-07-07 14:30:00,2026-07-07 12:30:00,2026-07-07 13:53:38.703180,False,10.0,2026-07-07 14:20:00,2026-07-07 14:20:00,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 13:53:38.703180,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,11.355,26.355,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,15.0,0.0,1.3,0.0,0,55,P0_first_come
45-2026-07-07-L03,45,2026-07-07,Tuesday,return_home,activity-45-2026-07-07-003,return_home,Z2,Z2,2026-07-07 15:30:00,,,,False,10.0,,,,,,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 15:30:00,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,17.962,32.962,2.0,2.0,False,False,False,0.0,17.972,0.476667,normal,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,15.0,0.0,1.3,0.0,0,55,P0_first_come
46-2026-07-07-L01,46,2026-07-07,Tuesday,outbound,activity-46-2026-07-07-002,social_leisure,Z7,Z1,2026-07-07 09:14:56.398200,2026-07-07 11:00:00,2026-07-07 09:00:00,2026-07-07 09:14:56.398200,False,10.0,2026-07-07 10:51:33.397980,2026-07-07 10:51:33.397980,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:14:56.398200,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,84.617,96.617,2.0,2.0,False,False,False,0.0,13.65,1.088235,heavy_rain,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,12.0,0.0,1.3,0.0,8.0,55,P0_first_come
46-2026-07-07-L02,46,2026-07-07,Tuesday,return_home,activity-46-2026-07-07-002,return_home,Z1,Z7,2026-07-07 13:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,2026-07-07 13:00:00,metro,False,,False,False,metro,walk-metro-walk,True,5.0,0.0,5.0,16.0,0.0,30.0,51.0,5.0,5.0,False,False,False,0.0,35.0,,normal,W2,workday,P0_no_policy,elder_dispatch_P0_first_come,16.0,0.0,1.3,0.0,0,55,P0_first_come
