seed,policy,weather_scenario,day_type,group,agent_count,coupon_reached,coupon_participated,coupon_awarded,coupon_redeemed,coupon_induced_requests,coupon_ineligible_ride_requests,coupon_subsidy_yuan,ride_hailing_requests,successful_ride_hailing_requests,failed_ride_hailing_requests,mean_ride_hailing_wait_minutes_per_request,fallback_attempts,transport_unmet,mandatory_activity_incomplete,necessary_activity_completion_rate,walking_legs,bus_legs,metro_legs,ride_hailing_legs,total_outdoor_exposure_minutes,total_heat_risk_burden
55,C1_public_limited,W2,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,10,2,0,212.103,0.0
55,C2_elder_limited,W0,workday,18-39,80,0,0,0,0,0,0,0.0,12,12,0,10.504333,0,0,2,0.972603,3,84,83,12,3423.731,0.0
55,C2_elder_limited,W0,workday,40-59,66,0,0,0,0,0,0,0.0,5,5,0,8.7056,0,0,6,0.904762,1,65,65,5,2629.923,0.0
55,C2_elder_limited,W0,workday,60+_digital,26,26,0,23,5,4,0,20.1,5,5,0,11.2,0,0,0,1.0,0,24,6,5,599.02,0.0
55,C2_elder_limited,W0,workday,60+_nondigital_assisted,17,17,0,17,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,22,2,0,390.065,0.0
55,C2_elder_limited,W0,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,12,2,0,240.614,0.0
55,C2_elder_limited,W1,workday,18-39,80,0,0,0,0,0,0,0.0,17,17,0,10.454059,0,0,2,0.972603,1,79,81,17,3263.492,20966.413832
55,C2_elder_limited,W1,workday,40-59,66,0,0,0,0,0,0,0.0,7,7,0,8.646857,0,0,6,0.904762,1,63,63,7,2572.423,18117.79127
55,C2_elder_limited,W1,workday,60+_digital,26,26,0,23,6,4,0,25.34,6,6,0,10.333333,0,0,0,1.0,0,24,5,6,575.02,7960.145699
55,C2_elder_limited,W1,workday,60+_nondigital_assisted,17,17,0,17,1,1,0,4.53,1,1,0,6.0,0,0,0,1.0,0,20,2,1,366.065,4855.584933
55,C2_elder_limited,W1,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,10,2,0,196.614,2665.520867
55,C2_elder_limited,W2,workday,18-39,80,0,0,0,0,0,0,0.0,36,36,0,10.806028,0,0,3,0.958904,0,44,92,36,3417.503,0.0
55,C2_elder_limited,W2,workday,40-59,66,0,0,0,0,0,0,0.0,13,13,0,11.31001,0,0,5,0.920635,0,48,69,13,2733.004,0.0
55,C2_elder_limited,W2,workday,60+_digital,26,26,0,23,6,2,0,23.91,6,6,0,11.5,0,0,0,1.0,0,17,8,6,561.397,0.0
55,C2_elder_limited,W2,workday,60+_nondigital_assisted,17,17,0,17,1,1,0,5.21,1,1,0,10.0,0,0,0,1.0,0,20,3,1,400.506,0.0
55,C2_elder_limited,W2,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,10,2,0,212.103,0.0
55,C3_mixed,W0,workday,18-39,80,80,67,14,6,3,0,39.03,15,15,0,10.123533,0,0,2,0.972603,3,81,83,15,3405.732,0.0
55,C3_mixed,W0,workday,40-59,66,66,38,9,2,2,0,20.84,7,7,0,8.968857,0,0,5,0.920635,1,64,64,7,2590.532,0.0
55,C3_mixed,W0,workday,60+_digital,26,26,11,8,2,2,0,6.57,3,3,0,9.333333,0,0,0,1.0,0,26,6,3,619.306,0.0
55,C3_mixed,W0,workday,60+_nondigital_assisted,17,17,8,6,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,22,2,0,390.065,0.0
55,C3_mixed,W0,workday,60+_nondigital_unassisted,11,7,0,3,2,2,0,8.86,2,2,0,9.937,0,0,0,1.0,0,10,2,2,230.274,0.0
55,C3_mixed,W1,workday,18-39,80,80,67,14,6,3,0,39.03,20,20,0,10.176,0,0,2,0.972603,1,76,81,20,3245.493,20857.803167
55,C3_mixed,W1,workday,40-59,66,66,38,9,2,2,0,20.84,9,9,0,8.864667,0,0,5,0.920635,1,62,62,9,2533.032,18042.254272
55,C3_mixed,W1,workday,60+_digital,26,26,11,8,3,3,0,11.81,5,5,0,8.4,0,0,0,1.0,0,25,5,5,581.306,7996.151366
55,C3_mixed,W1,workday,60+_nondigital_assisted,17,17,8,6,1,1,0,4.53,1,1,0,6.0,0,0,0,1.0,0,20,2,1,366.065,4855.584933
55,C3_mixed,W1,workday,60+_nondigital_unassisted,11,7,0,3,2,2,0,8.86,2,2,0,9.937,0,0,0,1.0,0,8,2,2,186.274,2548.565067
55,C3_mixed,W2,workday,18-39,80,80,67,14,12,6,0,90.11,42,40,2,11.234548,2,0,3,0.958904,0,44,88,40,3395.625,0.0
55,C3_mixed,W2,workday,40-59,66,66,38,9,4,3,0,34.65,16,16,0,10.831136,0,0,4,0.936508,0,46,68,16,2683.804,0.0
55,C3_mixed,W2,workday,60+_digital,26,26,11,8,2,0,0,6.57,4,4,0,12.0,0,0,0,1.0,0,19,8,4,570.826,0.0
55,C3_mixed,W2,workday,60+_nondigital_assisted,17,17,8,6,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,21,3,0,409.363,0.0
55,C3_mixed,W2,workday,60+_nondigital_unassisted,11,7,0,3,2,2,0,8.86,2,2,0,10.4165,0,0,0,1.0,0,8,2,2,202.722,0.0
56,C0_no_coupon,W0,workday,18-39,80,0,0,0,0,0,0,0.0,23,23,0,10.421565,0,0,0,1.0,4,82,74,23,3445.922,0.0
56,C0_no_coupon,W0,workday,40-59,66,0,0,0,0,0,0,0.0,9,9,0,11.296444,0,0,2,0.967213,1,83,43,9,2464.25,0.0
56,C0_no_coupon,W0,workday,60+_digital,26,0,0,0,0,0,0,0.0,2,2,0,8.0,0,0,0,1.0,0,36,3,2,676.027,0.0
56,C0_no_coupon,W0,workday,60+_nondigital_assisted,20,0,0,0,0,0,0,0.0,1,1,0,12.0,0,0,0,1.0,0,32,5,1,730.63,0.0
56,C0_no_coupon,W0,workday,60+_nondigital_unassisted,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,2,0,205.657,0.0
56,C0_no_coupon,W1,workday,18-39,80,0,0,0,0,0,0,0.0,27,27,0,10.26337,0,0,0,1.0,4,78,74,27,3417.908,20583.652665
56,C0_no_coupon,W1,workday,40-59,66,0,0,0,0,0,0,0.0,10,10,0,11.6335,0,0,2,0.967213,1,80,43,10,2431.203,17250.630836
56,C0_no_coupon,W1,workday,60+_digital,26,0,0,0,0,0,0,0.0,3,3,0,7.333333,0,0,0,1.0,0,33,3,3,635.17,9218.562599
56,C0_no_coupon,W1,workday,60+_nondigital_assisted,20,0,0,0,0,0,0,0.0,5,5,0,9.2,0,0,0,1.0,0,27,5,5,637.63,9405.4402
56,C0_no_coupon,W1,workday,60+_nondigital_unassisted,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,2,0,205.657,2956.9137
56,C0_no_coupon,W2,workday,18-39,80,0,0,0,0,0,0,0.0,51,49,2,11.605559,2,0,1,0.986667,5,42,86,49,3772.804,0.0
56,C0_no_coupon,W2,workday,40-59,66,0,0,0,0,0,0,0.0,25,24,1,11.72308,1,0,2,0.967213,0,51,54,24,2479.638,0.0
56,C0_no_coupon,W2,workday,60+_digital,26,0,0,0,0,0,0,0.0,3,3,0,8.666667,0,0,0,1.0,0,29,4,3,593.494,0.0
56,C0_no_coupon,W2,workday,60+_nondigital_assisted,20,0,0,0,0,0,0,0.0,1,1,0,12.0,0,0,0,1.0,0,31,6,1,751.88,0.0
56,C0_no_coupon,W2,workday,60+_nondigital_unassisted,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,2,0,207.657,0.0
56,C1_public_limited,W0,workday,18-39,80,80,63,21,10,8,0,64.36,31,31,0,10.339645,0,0,0,1.0,4,74,74,31,3383.255,0.0
56,C1_public_limited,W0,workday,40-59,66,66,45,14,4,2,0,18.77,11,11,0,11.197091,0,0,2,0.967213,1,81,43,11,2433.642,0.0
56,C1_public_limited,W0,workday,60+_digital,26,26,10,3,0,0,0,0.0,2,2,0,8.0,0,0,0,1.0,0,36,3,2,676.027,0.0
56,C1_public_limited,W0,workday,60+_nondigital_assisted,20,20,12,2,0,0,0,0.0,1,1,0,12.0,0,0,0,1.0,0,32,5,1,730.63,0.0
56,C1_public_limited,W0,workday,60+_nondigital_unassisted,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,2,0,205.657,0.0
56,C1_public_limited,W1,workday,18-39,80,80,63,21,10,6,0,64.36,33,33,0,10.377091,0,0,0,1.0,4,72,74,33,3374.241,20328.477999
56,C1_public_limited,W1,workday,40-59,66,66,45,14,4,2,0,18.77,12,12,0,11.48625,0,0,2,0.967213,1,78,43,12,2400.595,17169.602634
56,C1_public_limited,W1,workday,60+_digital,26,26,10,3,0,0,0,0.0,3,3,0,7.333333,0,0,0,1.0,0,33,3,3,635.17,9218.562599
56,C1_public_limited,W1,workday,60+_nondigital_assisted,20,20,12,2,1,0,0,2.8,5,5,0,9.2,0,0,0,1.0,0,27,5,5,637.63,9405.418533
56,C1_public_limited,W1,workday,60+_nondigital_unassisted,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,2,0,205.657,2956.9137
56,C1_public_limited,W2,workday,18-39,80,80,63,21,15,8,0,110.34,59,58,1,11.125218,1,0,1,0.986667,4,37,83,58,3593.616,0.0
56,C1_public_limited,W2,workday,40-59,66,66,45,14,7,3,0,47.46,28,27,1,11.567107,1,0,2,0.967213,0,49,53,27,2450.367,0.0
56,C1_public_limited,W2,workday,60+_digital,26,26,10,3,0,0,0,0.0,3,3,0,8.666667,0,0,0,1.0,0,29,4,3,593.494,0.0
56,C1_public_limited,W2,workday,60+_nondigital_assisted,20,20,12,2,2,2,0,9.83,3,3,0,10.533,0,0,0,1.0,0,29,6,3,735.765,0.0
56,C1_public_limited,W2,workday,60+_nondigital_unassisted,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,2,0,207.657,0.0
56,C2_elder_limited,W0,workday,18-39,80,0,0,0,0,0,0,0.0,23,23,0,10.421565,0,0,0,1.0,4,82,74,23,3445.922,0.0
56,C2_elder_limited,W0,workday,40-59,66,0,0,0,0,0,0,0.0,9,9,0,11.296444,0,0,2,0.967213,1,83,43,9,2464.25,0.0
56,C2_elder_limited,W0,workday,60+_digital,26,26,0,24,1,0,0,2.87,2,2,0,8.0,0,0,0,1.0,0,36,3,2,676.027,0.0
56,C2_elder_limited,W0,workday,60+_nondigital_assisted,20,20,0,16,1,0,0,5.15,1,1,0,12.0,0,0,0,1.0,0,32,5,1,730.63,0.0
56,C2_elder_limited,W0,workday,60+_nondigital_unassisted,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,2,0,205.657,0.0
56,C2_elder_limited,W1,workday,18-39,80,0,0,0,0,0,0,0.0,27,27,0,10.26337,0,0,0,1.0,4,78,74,27,3417.908,20583.652665
56,C2_elder_limited,W1,workday,40-59,66,0,0,0,0,0,0,0.0,10,10,0,11.6335,0,0,2,0.967213,1,80,43,10,2431.203,17250.630836
56,C2_elder_limited,W1,workday,60+_digital,26,26,0,24,3,1,0,13.25,4,4,0,7.5,0,0,0,1.0,0,32,3,4,621.17,9025.187599
56,C2_elder_limited,W1,workday,60+_nondigital_assisted,20,20,0,16,4,1,0,18.61,6,6,0,9.666667,0,0,0,1.0,0,26,5,6,615.63,9012.8402
56,C2_elder_limited,W1,workday,60+_nondigital_unassisted,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,2,0,205.657,2956.9137
56,C2_elder_limited,W2,workday,18-39,80,0,0,0,0,0,0,0.0,51,49,2,11.605559,2,0,1,0.986667,5,42,86,49,3772.804,0.0
56,C2_elder_limited,W2,workday,40-59,66,0,0,0,0,0,0,0.0,25,24,1,11.72308,1,0,2,0.967213,0,51,54,24,2479.638,0.0
56,C2_elder_limited,W2,workday,60+_digital,26,26,0,24,2,0,0,6.45,3,3,0,8.666667,0,0,0,1.0,0,29,4,3,593.494,0.0
56,C2_elder_limited,W2,workday,60+_nondigital_assisted,20,20,0,16,4,3,0,18.48,4,4,0,10.39975,0,0,0,1.0,0,28,6,4,726.908,0.0
56,C2_elder_limited,W2,workday,60+_nondigital_unassisted,8,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,2,0,207.657,0.0
56,C3_mixed,W0,workday,18-39,80,80,63,14,6,6,0,42.89,29,29,0,10.317103,0,0,0,1.0,4,76,74,29,3398.636,0.0
56,C3_mixed,W0,workday,40-59,66,66,45,10,3,2,0,14.51,11,11,0,11.197091,0,0,2,0.967213,1,81,43,11,2433.642,0.0
56,C3_mixed,W0,workday,60+_digital,26,26,10,8,1,0,0,2.87,2,2,0,8.0,0,0,0,1.0,0,36,3,2,676.027,0.0
56,C3_mixed,W0,workday,60+_nondigital_assisted,20,20,12,6,0,0,0,0.0,1,1,0,12.0,0,0,0,1.0,0,32,5,1,730.63,0.0
56,C3_mixed,W0,workday,60+_nondigital_unassisted,8,6,0,2,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,2,0,205.657,0.0
56,C3_mixed,W1,workday,18-39,80,80,63,14,6,4,0,42.89,31,31,0,10.358419,0,0,0,1.0,4,74,74,31,3389.622,20396.929665
56,C3_mixed,W1,workday,40-59,66,66,45,10,3,2,0,14.51,12,12,0,11.48625,0,0,2,0.967213,1,78,43,12,2400.595,17169.639302
56,C3_mixed,W1,workday,60+_digital,26,26,10,8,2,1,0,9.67,4,4,0,7.5,0,0,0,1.0,0,32,3,4,621.17,9025.187599
56,C3_mixed,W1,workday,60+_nondigital_assisted,20,20,12,6,1,0,0,2.8,5,5,0,9.2,0,0,0,1.0,0,27,5,5,637.63,9405.418533
56,C3_mixed,W1,workday,60+_nondigital_unassisted,8,6,0,2,1,1,0,3.11,1,1,0,6.0,0,0,0,1.0,0,10,2,1,196.657,2793.1137
56,C3_mixed,W2,workday,18-39,80,80,63,14,9,4,0,62.34,55,54,1,11.200919,1,0,1,0.986667,4,39,85,54,3646.012,0.0
56,C3_mixed,W2,workday,40-59,66,66,45,10,5,3,0,37.9,28,27,1,11.567036,1,0,2,0.967213,0,49,53,27,2450.366,0.0
56,C3_mixed,W2,workday,60+_digital,26,26,10,8,1,0,0,2.87,3,3,0,8.666667,0,0,0,1.0,0,29,4,3,593.494,0.0
56,C3_mixed,W2,workday,60+_nondigital_assisted,20,20,12,6,2,2,0,9.83,3,3,0,10.533,0,0,0,1.0,0,29,6,3,735.765,0.0
56,C3_mixed,W2,workday,60+_nondigital_unassisted,8,6,0,2,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,2,0,207.657,0.0
