seed,policy,experiment_condition,weather_scenario,weather_type,day_type,agent_count,planned_activities,completed_activities,activity_completion_rate,planned_necessary_activities,completed_necessary_activities,necessary_activity_completion_rate,weather_cancelled_activities,transport_unmet_activities,necessary_transport_unmet_activities,planned_legs,successful_legs,transport_unmet_legs,transport_success_rate,walking_legs,bus_legs,metro_legs,ride_hailing_legs,walking_mode_share,bus_mode_share,metro_mode_share,ride_hailing_mode_share,ride_hailing_requests,successful_ride_hailing_requests,failed_ride_hailing_requests,ride_hailing_failed,fallback_attempts,fallback_successes,fallback_succeeded,fallback_failed,late_but_reached,reached_but_activity_incomplete,transport_unmet,mandatory_activity_incomplete,mean_bus_wait_minutes,mean_metro_wait_minutes,bus_metro_transfer_legs,bus_metro_transfer_share_of_metro,mean_feeder_bus_time_minutes,mean_ride_hailing_wait_minutes,mean_total_travel_time,mean_fare_yuan,on_time_arrivals,on_time_arrival_rate,bus_activity_arrivals,bus_late_arrivals,bus_late_arrival_rate,interzonal_metro_legs,interzonal_metro_share,scheduled_bus_vehicle_trips,bus_demand,bus_feeder_boardings,total_bus_passenger_boardings,successful_ride_hailing_vehicle_trips,road_vehicle_volume,mean_volume_capacity_ratio,mean_road_speed_kmh,intrazonal_successful_legs,interzonal_successful_legs,initial_ride_hailing_vehicles,end_idle_vehicles,end_busy_vehicles,end_idle_by_zone,feedback_flow_is_first_round_successful_rides,metro_enabled,weather_exposed_activities,remote_work,travel_required_activities,transport_related_unmet,necessary_transport_related_unmet,total_outdoor_exposure_minutes,total_heat_hazard_dose_c_min,total_heat_risk_burden,necessary_heat_risk_burden,heat_risk_per_completed_travel_required_necessary_activity,heat_risk_per_planned_travel_required_necessary_activity,total_rain_exposure_minutes,total_system_wait_minutes,coupon_reached,coupon_participated,coupon_awarded,coupon_redeemed,coupon_expired_after_failed_request,coupon_induced_requests,coupon_ineligible_ride_requests,coupon_subsidy_yuan,mean_ride_hailing_wait_minutes_per_request
49,C3_mixed,coupon_C3_mixed,W1,extreme_heat,workday,200,212,207,0.976415,150,147,0.98,2,0,0,388,388,0,1.0,11,205,129,43,0.028351,0.528351,0.332474,0.110825,43,43,0,0,0,0,0,0,1,3,0,3,6.496,7.895,64,0.496124,26.984,10.337,60.21,5.938,209,0.995238,111,0,0.0,111,0.521127,1018.941,205,74,279,43,1061.941,0.731443,18.332,175,213,36,36,0,"{""Z1"": 7, ""Z2"": 7, ""Z3"": 1, ""Z4"": 4, ""Z5"": 4, ""Z6"": 3, ""Z7"": 4, ""Z8"": 3, ""Z9"": 3}",True,True,29,0,210,0,0,7072.306,49361.650672,54801.403742,33993.091106,231.245518,226.620607,0.0,2794.635,197,127,40,14,0,5,0,77.42,10.337279
49,C3_mixed,coupon_C3_mixed,W2,heavy_rain,workday,200,212,198,0.933962,150,146,0.973333,9,0,0,371,371,0,1.0,2,145,152,72,0.005391,0.390836,0.409704,0.19407,74,72,2,2,2,2,2,0,5,5,0,4,7.371,8.742,85,0.559211,32.256,11.47,63.668,8.754,194,0.974874,72,2,0.027778,129,0.623188,1018.941,145,108,253,72,1090.941,0.829575,17.27,164,207,36,36,0,"{""Z1"": 6, ""Z2"": 5, ""Z3"": 2, ""Z4"": 4, ""Z5"": 5, ""Z6"": 4, ""Z7"": 3, ""Z8"": 4, ""Z9"": 3}",True,True,177,4,199,0,0,7311.386,0.0,0.0,0.0,0.0,0.0,4846.149426,3263.48,197,127,40,14,2,7,0,88.05,11.700852
50,C0_no_coupon,coupon_C0_no_coupon,W0,normal,workday,200,220,217,0.986364,145,143,0.986207,0,0,0,397,397,0,1.0,4,216,146,31,0.010076,0.544081,0.367758,0.078086,31,31,0,0,0,0,0,0,4,3,0,2,6.916,7.761,64,0.438356,27.702,10.865,62.986,5.92,216,0.981818,111,1,0.009009,133,0.523622,1018.941,216,75,291,31,1049.941,0.695118,17.799,143,254,36,36,0,"{""Z1"": 6, ""Z2"": 4, ""Z3"": 3, ""Z4"": 4, ""Z5"": 3, ""Z6"": 5, ""Z7"": 5, ""Z8"": 5, ""Z9"": 1}",True,True,0,0,220,0,0,7298.729,0.0,0.0,0.0,0.0,0.0,0.0,2963.891,0,0,0,0,0,0,0,0.0,10.864562
50,C0_no_coupon,coupon_C0_no_coupon,W1,extreme_heat,workday,200,220,210,0.954545,145,143,0.986207,7,0,0,387,387,0,1.0,4,205,142,36,0.010336,0.529716,0.366925,0.093023,36,36,0,0,0,0,0,0,4,3,0,2,6.9,7.785,63,0.443662,27.647,10.805,62.597,6.348,209,0.981221,106,1,0.009434,130,0.524194,1018.941,205,74,279,36,1054.941,0.698436,18.08,139,248,36,36,0,"{""Z1"": 4, ""Z2"": 5, ""Z3"": 5, ""Z4"": 4, ""Z5"": 3, ""Z6"": 5, ""Z7"": 5, ""Z8"": 4, ""Z9"": 1}",True,True,35,0,213,0,0,7079.467,49248.472172,54811.952175,33133.988043,231.70621,228.510262,0.0,2908.929,0,0,0,0,0,0,0,0.0,10.804678
50,C0_no_coupon,coupon_C0_no_coupon,W2,heavy_rain,workday,200,220,201,0.913636,145,137,0.944828,10,1,1,370,369,1,0.997297,4,145,161,59,0.01084,0.392954,0.436314,0.159892,61,59,2,2,2,1,1,1,5,8,1,8,7.626,8.145,78,0.484472,30.403,10.209,65.077,8.997,196,0.975124,68,2,0.029412,146,0.623932,1018.941,145,94,239,59,1077.941,0.765308,17.416,135,234,36,36,0,"{""Z1"": 3, ""Z2"": 10, ""Z3"": 4, ""Z4"": 5, ""Z5"": 4, ""Z6"": 4, ""Z7"": 1, ""Z8"": 3, ""Z9"": 2}",True,True,166,8,202,1,1,7301.187,0.0,0.0,0.0,0.0,0.0,4308.690888,3059.402,0,0,0,0,0,0,0,0.0,10.529705
50,C1_public_limited,coupon_C1_public_limited,W0,normal,workday,200,220,216,0.981818,145,142,0.97931,0,0,0,397,397,0,1.0,4,213,146,34,0.010076,0.536524,0.367758,0.085642,36,34,2,2,2,2,2,0,4,4,0,3,6.951,7.761,64,0.438356,27.702,9.98,62.884,5.915,216,0.981818,109,2,0.018349,133,0.523622,1018.941,213,75,288,34,1052.941,0.69391,17.966,143,254,36,36,0,"{""Z1"": 6, ""Z2"": 5, ""Z3"": 2, ""Z4"": 4, ""Z5"": 3, ""Z6"": 5, ""Z7"": 5, ""Z8"": 5, ""Z9"": 1}",True,True,0,0,220,0,0,7299.797,0.0,0.0,0.0,0.0,0.0,0.0,2992.957,190,132,40,10,0,5,0,72.89,10.536917
50,C1_public_limited,coupon_C1_public_limited,W1,extreme_heat,workday,200,220,209,0.95,145,142,0.97931,7,0,0,387,387,0,1.0,4,203,142,38,0.010336,0.524548,0.366925,0.098191,40,38,2,2,2,2,2,0,4,4,0,3,6.933,7.785,63,0.443662,27.647,10.039,62.546,6.285,209,0.981221,104,2,0.019231,130,0.524194,1018.941,203,74,277,38,1056.941,0.697149,18.199,139,248,36,36,0,"{""Z1"": 4, ""Z2"": 6, ""Z3"": 4, ""Z4"": 4, ""Z5"": 3, ""Z6"": 5, ""Z7"": 5, ""Z8"": 4, ""Z9"": 1}",True,True,35,0,213,0,0,7088.964,49272.080172,54846.229809,33201.865677,233.815955,228.978384,0.0,2934.424,190,132,40,10,0,4,0,72.89,10.5374
50,C1_public_limited,coupon_C1_public_limited,W2,heavy_rain,workday,200,220,201,0.913636,145,137,0.944828,10,1,1,370,369,1,0.997297,4,141,158,66,0.01084,0.382114,0.428184,0.178862,68,66,2,2,2,1,1,1,4,8,1,8,7.698,8.066,75,0.474684,30.563,10.215,64.481,9.358,197,0.9801,67,2,0.029851,143,0.611111,1018.941,141,91,232,66,1084.941,0.766492,17.715,135,234,36,36,0,"{""Z1"": 3, ""Z2"": 10, ""Z3"": 3, ""Z4"": 6, ""Z5"": 4, ""Z6"": 4, ""Z7"": 1, ""Z8"": 3, ""Z9"": 2}",True,True,166,8,202,1,1,7230.148,0.0,0.0,0.0,0.0,0.0,4277.350542,3074.035,190,132,40,17,0,7,0,134.62,10.502956
50,C2_elder_limited,coupon_C2_elder_limited,W0,normal,workday,200,220,217,0.986364,145,143,0.986207,0,0,0,397,397,0,1.0,4,213,146,34,0.010076,0.536524,0.367758,0.085642,34,34,0,0,0,0,0,0,4,3,0,2,6.902,7.761,64,0.438356,27.702,10.607,62.796,6.052,216,0.981818,109,1,0.009174,133,0.523622,1018.941,213,75,288,34,1052.941,0.694378,17.987,143,254,36,36,0,"{""Z1"": 5, ""Z2"": 4, ""Z3"": 4, ""Z4"": 4, ""Z5"": 3, ""Z6"": 5, ""Z7"": 5, ""Z8"": 5, ""Z9"": 1}",True,True,0,0,220,0,0,7266.725,0.0,0.0,0.0,0.0,0.0,0.0,2963.887,44,0,40,5,0,3,0,25.07,10.607483
50,C2_elder_limited,coupon_C2_elder_limited,W1,extreme_heat,workday,200,220,210,0.954545,145,143,0.986207,7,0,0,387,387,0,1.0,4,203,142,38,0.010336,0.524548,0.366925,0.098191,38,38,0,0,0,0,0,0,4,3,0,2,6.885,7.785,63,0.443662,27.647,10.706,62.451,6.431,209,0.981221,105,1,0.009524,130,0.524194,1018.941,203,74,277,38,1056.941,0.697662,18.218,139,248,36,36,0,"{""Z1"": 4, ""Z2"": 5, ""Z3"": 5, ""Z4"": 4, ""Z5"": 3, ""Z6"": 5, ""Z7"": 5, ""Z8"": 4, ""Z9"": 1}",True,True,35,0,213,0,0,7056.463,49007.297172,54498.424675,33133.988043,231.70621,228.510262,0.0,2909.925,44,0,40,4,0,2,0,21.4,10.705827
50,C2_elder_limited,coupon_C2_elder_limited,W2,heavy_rain,workday,200,220,201,0.913636,145,137,0.944828,10,1,1,370,369,1,0.997297,4,142,161,62,0.01084,0.384824,0.436314,0.168022,64,62,2,2,2,1,1,1,5,8,1,8,7.627,8.145,78,0.484472,30.403,10.102,64.846,9.126,196,0.975124,66,2,0.030303,146,0.623932,1018.941,142,94,236,62,1080.941,0.763891,17.612,135,234,36,36,0,"{""Z1"": 2, ""Z2"": 10, ""Z3"": 5, ""Z4"": 5, ""Z5"": 4, ""Z6"": 4, ""Z7"": 1, ""Z8"": 3, ""Z9"": 2}",True,True,166,8,202,1,1,7270.473,0.0,0.0,0.0,0.0,0.0,4306.987196,3060.688,44,0,40,6,0,3,0,33.21,10.411125
50,C3_mixed,coupon_C3_mixed,W0,normal,workday,200,220,216,0.981818,145,142,0.97931,0,0,0,397,397,0,1.0,4,212,146,35,0.010076,0.534005,0.367758,0.088161,37,35,2,2,2,2,2,0,4,4,0,3,6.934,7.761,64,0.438356,27.702,9.919,62.8,6.013,216,0.981818,107,2,0.018692,133,0.523622,1018.941,212,75,287,35,1053.941,0.693116,18.042,143,254,36,36,0,"{""Z1"": 6, ""Z2"": 5, ""Z3"": 2, ""Z4"": 4, ""Z5"": 3, ""Z6"": 5, ""Z7"": 5, ""Z8"": 5, ""Z9"": 1}",True,True,0,0,220,0,0,7285.222,0.0,0.0,0.0,0.0,0.0,0.0,2990.382,193,132,40,10,0,6,0,64.88,10.464378
50,C3_mixed,coupon_C3_mixed,W1,extreme_heat,workday,200,220,209,0.95,145,142,0.97931,7,0,0,387,387,0,1.0,4,201,142,40,0.010336,0.51938,0.366925,0.103359,42,40,2,2,2,2,2,0,4,4,0,3,6.919,7.785,63,0.443662,27.647,9.984,62.4,6.444,209,0.981221,103,2,0.019417,130,0.524194,1018.941,201,74,275,40,1058.941,0.696372,18.337,139,248,36,36,0,"{""Z1"": 4, ""Z2"": 6, ""Z3"": 4, ""Z4"": 4, ""Z5"": 3, ""Z6"": 5, ""Z7"": 5, ""Z8"": 4, ""Z9"": 1}",True,True,35,0,213,0,0,7065.96,49030.905172,54532.702309,33201.865677,233.815955,228.978384,0.0,2935.42,193,132,40,10,0,6,0,64.98,10.46069
50,C3_mixed,coupon_C3_mixed,W2,heavy_rain,workday,200,220,201,0.913636,145,137,0.944828,10,1,1,370,369,1,0.997297,4,140,158,67,0.01084,0.379404,0.428184,0.181572,69,67,2,2,2,1,1,1,4,8,1,8,7.681,8.066,75,0.474684,30.563,10.182,64.421,9.427,197,0.9801,66,2,0.030303,143,0.611111,1018.941,140,91,231,67,1085.941,0.766504,17.78,135,234,36,36,0,"{""Z1"": 3, ""Z2"": 10, ""Z3"": 3, ""Z4"": 6, ""Z5"": 4, ""Z6"": 4, ""Z7"": 1, ""Z8"": 3, ""Z9"": 2}",True,True,166,8,202,1,1,7216.148,0.0,0.0,0.0,0.0,0.0,4277.350542,3072.035,193,132,40,17,0,8,0,126.61,10.466681
51,C0_no_coupon,coupon_C0_no_coupon,W0,normal,workday,200,217,213,0.981567,145,141,0.972414,0,0,0,397,397,0,1.0,4,245,130,18,0.010076,0.617128,0.327456,0.04534,18,18,0,0,0,0,0,0,6,4,0,4,7.143,7.693,64,0.492308,25.46,11.102,62.916,4.747,211,0.97235,130,1,0.007692,111,0.476395,1018.941,245,70,315,18,1036.941,0.696087,17.049,164,233,36,36,0,"{""Z1"": 6, ""Z2"": 7, ""Z3"": 2, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 4, ""Z9"": 2}",True,True,0,0,217,0,0,7343.177,0.0,0.0,0.0,0.0,0.0,0.0,2949.978,0,0,0,0,0,0,0,0.0,11.101667
51,C0_no_coupon,coupon_C0_no_coupon,W1,extreme_heat,workday,200,217,209,0.963134,145,141,0.972414,4,0,0,391,391,0,1.0,4,237,128,22,0.01023,0.606138,0.327366,0.056266,22,22,0,0,0,0,0,0,6,4,0,4,7.038,7.571,62,0.484375,25.555,10.901,62.539,4.976,207,0.971831,125,1,0.008,108,0.471616,1018.941,237,68,305,22,1040.941,0.697093,17.296,162,229,36,36,0,"{""Z1"": 6, ""Z2"": 7, ""Z3"": 2, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 4, ""Z9"": 2}",True,True,32,0,213,0,0,7158.997,51348.853837,57362.391503,34357.89867,243.67304,236.951025,0.0,2876.798,0,0,0,0,0,0,0,0.0,10.901364
51,C0_no_coupon,coupon_C0_no_coupon,W2,heavy_rain,workday,200,217,208,0.958525,145,143,0.986207,7,0,0,384,384,0,1.0,2,153,164,65,0.005208,0.398438,0.427083,0.169271,65,65,0,0,0,0,0,0,4,2,0,2,7.9,8.716,94,0.573171,31.072,10.414,63.105,8.682,204,0.980769,71,1,0.014085,141,0.635135,1018.941,153,115,268,65,1083.941,0.753135,17.633,162,222,36,36,0,"{""Z1"": 5, ""Z2"": 8, ""Z3"": 0, ""Z4"": 2, ""Z5"": 4, ""Z6"": 6, ""Z7"": 6, ""Z8"": 3, ""Z9"": 2}",True,True,146,2,208,0,0,7597.285,0.0,0.0,0.0,0.0,0.0,4834.011463,3315.044,0,0,0,0,0,0,0,0.0,10.414398
51,C1_public_limited,coupon_C1_public_limited,W0,normal,workday,200,217,213,0.981567,145,141,0.972414,0,0,0,397,397,0,1.0,4,237,129,27,0.010076,0.596977,0.324937,0.06801,27,27,0,0,0,0,0,0,6,4,0,4,7.073,7.628,63,0.488372,25.37,11.117,62.206,5.348,211,0.97235,126,1,0.007937,110,0.472103,1018.941,237,69,306,27,1045.941,0.696286,17.487,164,233,36,36,0,"{""Z1"": 5, ""Z2"": 8, ""Z3"": 3, ""Z4"": 2, ""Z5"": 3, ""Z6"": 3, ""Z7"": 7, ""Z8"": 3, ""Z9"": 2}",True,True,0,0,217,0,0,7255.743,0.0,0.0,0.0,0.0,0.0,0.0,2960.544,189,122,40,13,0,9,0,86.28,11.117148
51,C1_public_limited,coupon_C1_public_limited,W1,extreme_heat,workday,200,217,209,0.963134,145,141,0.972414,4,0,0,391,391,0,1.0,4,227,126,34,0.01023,0.580563,0.322251,0.086957,34,34,0,0,0,0,0,0,6,4,0,4,6.971,7.496,60,0.47619,25.579,10.845,61.613,5.762,207,0.971831,121,1,0.008264,106,0.462882,1018.941,227,66,293,34,1052.941,0.698336,17.878,162,229,36,36,0,"{""Z1"": 4, ""Z2"": 9, ""Z3"": 3, ""Z4"": 3, ""Z5"": 3, ""Z6"": 3, ""Z7"": 6, ""Z8"": 3, ""Z9"": 2}",True,True,32,0,213,0,0,7050.434,50544.710503,56529.764568,34052.205634,241.505004,234.842797,0.0,2895.735,189,122,40,16,0,12,0,105.98,10.8445
51,C1_public_limited,coupon_C1_public_limited,W2,heavy_rain,workday,200,217,205,0.9447,145,142,0.97931,7,0,0,384,384,0,1.0,2,149,155,78,0.005208,0.388021,0.403646,0.203125,83,78,5,5,5,5,5,0,8,5,0,3,7.951,8.409,85,0.548387,30.006,10.976,62.344,9.61,200,0.961538,69,4,0.057971,132,0.594595,1018.941,149,101,250,78,1096.941,0.7549,18.009,162,222,36,36,0,"{""Z1"": 9, ""Z2"": 7, ""Z3"": 0, ""Z4"": 1, ""Z5"": 4, ""Z6"": 5, ""Z7"": 5, ""Z8"": 3, ""Z9"": 2}",True,True,146,2,208,0,0,7548.165,0.0,0.0,0.0,0.0,0.0,4755.359663,3444.224,189,122,40,23,4,18,0,178.45,11.519351
51,C2_elder_limited,coupon_C2_elder_limited,W0,normal,workday,200,217,213,0.981567,145,141,0.972414,0,0,0,397,397,0,1.0,4,244,130,19,0.010076,0.61461,0.327456,0.047859,19,19,0,0,0,0,0,0,6,4,0,4,7.145,7.693,64,0.492308,25.46,11.044,62.848,4.796,211,0.97235,129,1,0.007752,111,0.476395,1018.941,244,70,314,19,1037.941,0.696072,17.097,164,233,36,36,0,"{""Z1"": 6, ""Z2"": 8, ""Z3"": 2, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 3, ""Z9"": 2}",True,True,0,0,217,0,0,7336.518,0.0,0.0,0.0,0.0,0.0,0.0,2953.319,43,0,40,2,0,1,0,11.91,11.043684
51,C2_elder_limited,coupon_C2_elder_limited,W1,extreme_heat,workday,200,217,209,0.963134,145,141,0.972414,4,0,0,391,391,0,1.0,4,234,128,25,0.01023,0.598465,0.327366,0.063939,25,25,0,0,0,0,0,0,6,4,0,4,7.04,7.571,62,0.484375,25.555,10.473,62.375,5.085,207,0.971831,124,1,0.008065,108,0.471616,1018.941,234,68,302,25,1043.941,0.69709,17.46,162,229,36,36,0,"{""Z1"": 5, ""Z2"": 8, ""Z3"": 3, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 3, ""Z9"": 2}",True,True,32,0,213,0,0,7134.338,51047.340837,56970.424603,34357.89867,243.67304,236.951025,0.0,2878.139,43,0,40,6,0,3,0,30.58,10.4732
51,C2_elder_limited,coupon_C2_elder_limited,W2,heavy_rain,workday,200,217,207,0.953917,145,143,0.986207,7,0,0,384,384,0,1.0,2,154,163,65,0.005208,0.401042,0.424479,0.169271,67,65,2,2,2,2,2,0,5,3,0,2,7.92,8.721,93,0.570552,31.18,10.407,63.245,8.583,203,0.975962,71,2,0.028169,140,0.630631,1018.941,154,114,268,65,1083.941,0.751039,17.624,162,222,36,36,0,"{""Z1"": 6, ""Z2"": 8, ""Z3"": 0, ""Z4"": 2, ""Z5"": 4, ""Z6"": 5, ""Z7"": 6, ""Z8"": 3, ""Z9"": 2}",True,True,146,2,208,0,0,7636.096,0.0,0.0,0.0,0.0,0.0,4869.022397,3357.544,43,0,40,3,1,2,0,13.71,10.693072
51,C3_mixed,coupon_C3_mixed,W0,normal,workday,200,217,213,0.981567,145,141,0.972414,0,0,0,397,397,0,1.0,4,239,130,24,0.010076,0.602015,0.327456,0.060453,24,24,0,0,0,0,0,0,6,4,0,4,7.079,7.693,64,0.492308,25.461,11.548,62.384,5.211,211,0.97235,127,1,0.007874,111,0.476395,1018.941,239,70,309,24,1042.941,0.697073,17.339,164,233,36,36,0,"{""Z1"": 6, ""Z2"": 8, ""Z3"": 1, ""Z4"": 2, ""Z5"": 3, ""Z6"": 4, ""Z7"": 7, ""Z8"": 3, ""Z9"": 2}",True,True,0,0,217,0,0,7294.238,0.0,0.0,0.0,0.0,0.0,0.0,2969.039,193,122,40,8,0,6,0,59.48,11.548458
51,C3_mixed,coupon_C3_mixed,W1,extreme_heat,workday,200,217,209,0.963134,145,141,0.972414,4,0,0,391,391,0,1.0,4,229,127,31,0.01023,0.585678,0.324808,0.079284,31,31,0,0,0,0,0,0,6,4,0,4,6.968,7.563,61,0.480315,25.67,10.973,61.862,5.549,207,0.971831,122,1,0.008197,107,0.467249,1018.941,229,67,296,31,1049.941,0.699105,17.743,162,229,36,36,0,"{""Z1"": 5, ""Z2"": 9, ""Z3"": 1, ""Z4"": 2, ""Z5"": 3, ""Z6"": 4, ""Z7"": 7, ""Z8"": 3, ""Z9"": 2}",True,True,32,0,213,0,0,7083.058,50776.969503,56722.828835,34077.503235,241.68442,235.017264,0.0,2896.359,193,122,40,12,0,9,0,77.2,10.973
51,C3_mixed,coupon_C3_mixed,W2,heavy_rain,workday,200,217,205,0.9447,145,142,0.97931,7,0,0,384,384,0,1.0,2,158,159,65,0.005208,0.411458,0.414062,0.169271,78,65,13,13,13,13,13,0,8,5,0,3,7.98,8.504,89,0.559748,30.172,10.634,63.617,8.659,200,0.961538,70,4,0.057143,136,0.612613,1018.941,158,106,264,65,1083.941,0.753587,17.478,162,222,36,36,0,"{""Z1"": 8, ""Z2"": 7, ""Z3"": 0, ""Z4"": 0, ""Z5"": 3, ""Z6"": 5, ""Z7"": 8, ""Z8"": 3, ""Z9"": 2}",True,True,146,2,208,0,0,7823.651,0.0,0.0,0.0,0.0,0.0,4900.573156,3564.201,193,122,40,14,6,13,0,101.01,12.194814
52,C0_no_coupon,coupon_C0_no_coupon,W0,normal,workday,200,214,209,0.976636,145,141,0.972414,0,0,0,390,390,0,1.0,7,218,145,20,0.017949,0.558974,0.371795,0.051282,20,20,0,0,0,0,0,0,4,5,0,4,7.001,7.613,70,0.482759,26.514,10.441,63.373,4.945,210,0.981308,108,3,0.027778,120,0.524017,1018.941,218,80,298,20,1038.941,0.70378,17.188,161,229,36,36,0,"{""Z1"": 7, ""Z2"": 5, ""Z3"": 3, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 3, ""Z9"": 3}",True,True,0,0,214,0,0,7282.731,0.0,0.0,0.0,0.0,0.0,0.0,2839.054,0,0,0,0,0,0,0,0.0,10.4411
52,C0_no_coupon,coupon_C0_no_coupon,W1,extreme_heat,workday,200,214,201,0.939252,145,141,0.972414,8,0,0,376,376,0,1.0,7,201,145,23,0.018617,0.534574,0.385638,0.06117,23,23,0,0,0,0,0,0,4,5,0,4,7.024,7.603,70,0.482759,26.514,10.036,63.918,5.245,202,0.980583,97,3,0.030928,120,0.533333,1018.941,201,80,281,23,1041.941,0.70299,17.462,151,225,36,36,0,"{""Z1"": 7, ""Z2"": 6, ""Z3"": 3, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 2, ""Z9"": 3}",True,True,29,0,206,0,0,7020.302,48001.202336,52663.759286,33017.457751,234.166367,227.706605,0.0,2745.125,0,0,0,0,0,0,0,0.0,10.035739
52,C0_no_coupon,coupon_C0_no_coupon,W2,heavy_rain,workday,200,214,197,0.920561,145,142,0.97931,13,0,0,355,355,0,1.0,3,141,158,53,0.008451,0.397183,0.44507,0.149296,56,53,3,3,3,3,3,0,4,4,0,3,7.336,8.423,90,0.56962,30.831,11.114,66.251,8.472,188,0.979167,66,2,0.030303,132,0.628571,1018.941,141,111,252,53,1071.941,0.785227,16.942,145,210,36,36,0,"{""Z1"": 10, ""Z2"": 4, ""Z3"": 1, ""Z4"": 3, ""Z5"": 4, ""Z6"": 4, ""Z7"": 6, ""Z8"": 2, ""Z9"": 2}",True,True,169,9,192,0,0,7085.077,0.0,0.0,0.0,0.0,0.0,4871.525923,3014.182,0,0,0,0,0,0,0,0.0,11.589982
52,C1_public_limited,coupon_C1_public_limited,W0,normal,workday,200,214,209,0.976636,145,141,0.972414,0,0,0,390,390,0,1.0,7,215,144,24,0.017949,0.551282,0.369231,0.061538,24,24,0,0,0,0,0,0,4,5,0,4,6.976,7.617,69,0.479167,26.629,10.155,63.054,5.228,210,0.981308,107,3,0.028037,119,0.519651,1018.941,215,79,294,24,1042.941,0.70565,17.409,161,229,36,36,0,"{""Z1"": 8, ""Z2"": 4, ""Z3"": 3, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 3, ""Z9"": 3}",True,True,0,0,214,0,0,7247.132,0.0,0.0,0.0,0.0,0.0,0.0,2840.455,194,131,40,6,0,4,0,39.82,10.155125
52,C1_public_limited,coupon_C1_public_limited,W1,extreme_heat,workday,200,214,201,0.939252,145,141,0.972414,8,0,0,376,376,0,1.0,7,197,144,28,0.018617,0.523936,0.382979,0.074468,28,28,0,0,0,0,0,0,4,5,0,4,7.0,7.607,69,0.479167,26.63,9.847,63.537,5.579,202,0.980583,96,3,0.03125,119,0.528889,1018.941,197,79,276,28,1046.941,0.705016,17.752,151,225,36,36,0,"{""Z1"": 8, ""Z2"": 5, ""Z3"": 3, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 2, ""Z9"": 3}",True,True,29,0,206,0,0,6976.274,47748.510337,52391.442021,32745.15882,232.235169,225.828682,0.0,2750.097,194,131,40,7,0,5,0,44.04,9.84725
52,C1_public_limited,coupon_C1_public_limited,W2,heavy_rain,workday,200,214,197,0.920561,145,142,0.97931,13,0,0,355,355,0,1.0,3,136,157,59,0.008451,0.383099,0.442254,0.166197,62,59,3,3,3,3,3,0,4,4,0,3,7.373,8.411,89,0.566879,30.943,11.417,65.755,8.813,188,0.979167,62,2,0.032258,131,0.62381,1018.941,136,110,246,59,1077.941,0.789464,17.24,145,210,36,36,0,"{""Z1"": 9, ""Z2"": 6, ""Z3"": 1, ""Z4"": 2, ""Z5"": 4, ""Z6"": 4, ""Z7"": 6, ""Z8"": 2, ""Z9"": 2}",True,True,169,9,192,0,0,7062.221,0.0,0.0,0.0,0.0,0.0,4859.014923,3056.926,194,131,40,12,0,6,0,92.46,11.832676
52,C2_elder_limited,coupon_C2_elder_limited,W0,normal,workday,200,214,209,0.976636,145,141,0.972414,0,0,0,390,390,0,1.0,7,218,145,20,0.017949,0.558974,0.371795,0.051282,20,20,0,0,0,0,0,0,4,5,0,4,7.001,7.613,70,0.482759,26.514,10.441,63.373,4.932,210,0.981308,108,3,0.027778,120,0.524017,1018.941,218,80,298,20,1038.941,0.70378,17.188,161,229,36,36,0,"{""Z1"": 7, ""Z2"": 5, ""Z3"": 3, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 3, ""Z9"": 3}",True,True,0,0,214,0,0,7282.731,0.0,0.0,0.0,0.0,0.0,0.0,2839.054,48,0,40,1,0,0,0,5.09,10.4411
52,C2_elder_limited,coupon_C2_elder_limited,W1,extreme_heat,workday,200,214,201,0.939252,145,141,0.972414,8,0,0,376,376,0,1.0,7,201,145,23,0.018617,0.534574,0.385638,0.06117,23,23,0,0,0,0,0,0,4,5,0,4,7.024,7.603,70,0.482759,26.514,10.036,63.918,5.222,202,0.980583,97,3,0.030928,120,0.533333,1018.941,201,80,281,23,1041.941,0.70299,17.462,151,225,36,36,0,"{""Z1"": 7, ""Z2"": 6, ""Z3"": 3, ""Z4"": 3, ""Z5"": 4, ""Z6"": 3, ""Z7"": 5, ""Z8"": 2, ""Z9"": 3}",True,True,29,0,206,0,0,7020.302,48001.202336,52663.759286,33017.457751,234.166367,227.706605,0.0,2745.125,48,0,40,2,0,0,0,8.73,10.035739
