leg_id,agent_id,date,day,leg_role,activity_id,purpose,origin_zone,destination_zone,departure_time,planned_activity_start_time,earliest_feasible_departure,reliability_buffer_min,expected_arrival_time,actual_arrival_time,arrival_delay_minutes,on_time_arrival,activity_completed,metro_origin_accessible,metro_destination_accessible,origin_feeder_mode,destination_feeder_mode,bus_metro_transfer_count,feeder_bus_time_minutes,feeder_bus_wait_minutes,feeder_bus_access_minutes,feeder_bus_in_vehicle_minutes,feeder_bus_fare_yuan,metro_main_time_minutes,origin_feeder_total_time_minutes,origin_feeder_access_minutes,origin_feeder_wait_minutes,destination_feeder_total_time_minutes,destination_feeder_access_minutes,destination_feeder_wait_minutes,final_attempt_departure_time,primary_mode,primary_failed,primary_failure_reason,fallback_attempted,fallback_succeeded,final_mode,itinerary_pattern,transport_succeeded,wait_minutes,failed_attempt_consumed_minutes,cumulative_wait_minutes,access_time_min,transfer_time_min,in_vehicle_time_min,total_travel_time_min,fare_yuan,final_speed_kmh,scenario_vc,weather_type_at_departure,weather_scenario,day_type,policy,outdoor_exposure_minutes,heat_hazard_dose_c_min,age_vulnerability_weight,heat_risk_burden,rain_exposure_minutes
14-2026-07-11-L02,14,2026-07-11,Saturday,return_home,activity-14-2026-07-11-008,return_home,Z3,Z6,2026-07-11 16:30:00,,,5.0,,,,,,True,False,walk,bus,1,29.063,6.156,12.0,10.907,2.0,39.024,0.0,0.0,0.0,29.063,12.0,6.156,2026-07-11 16:30:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,11.156,0.0,11.156,20.0,5.0,36.931,73.087,6.0,29.132,,extreme_heat,W1,rest_day,P0_no_policy,31.156,384.699333,1.0,384.699333,0.0
15-2026-07-11-L01,15,2026-07-11,Saturday,outbound,activity-15-2026-07-11-008,social_leisure,Z7,Z5,2026-07-11 12:00:05.583420,2026-07-11 13:30:00,2026-07-11 11:30:00,10.0,2026-07-11 13:20:00,2026-07-11 13:20:00,0.0,True,True,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 12:00:05.583420,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,10.0,0.0,62.907,79.907,2.0,17.97,0.477778,extreme_heat,W1,rest_day,P0_no_policy,17.0,216.0,1.0,216.0,0.0
15-2026-07-11-L02,15,2026-07-11,Saturday,return_home,activity-15-2026-07-11-008,return_home,Z5,Z7,2026-07-11 15:30:00,,,10.0,,,,,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 15:30:00,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,10.0,0.0,62.902,82.902,2.0,17.972,0.476667,extreme_heat,W1,rest_day,P0_no_policy,20.0,284.0,1.0,284.0,0.0
16-2026-07-11-L01,16,2026-07-11,Saturday,outbound,activity-16-2026-07-11-008,social_leisure,Z1,Z1,2026-07-11 08:47:53.515320,2026-07-11 09:30:00,2026-07-11 07:30:00,10.0,2026-07-11 09:20:00,2026-07-11 09:20:00,0.0,True,True,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 08:47:53.515320,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,20.108,32.108,2.0,15.03,0.924444,normal,W1,rest_day,P0_no_policy,12.0,64.0,1.0,64.0,0.0
16-2026-07-11-L02,16,2026-07-11,Saturday,between_activities,activity-16-2026-07-11-010,visit,Z1,Z5,2026-07-11 17:52:14.760000,2026-07-11 19:30:00,2026-07-11 17:30:00,5.0,2026-07-11 19:25:00,2026-07-11 19:25:00,0.0,True,True,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,92.754,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 17:52:14.760000,metro,False,,False,False,metro,walk-metro-walk,True,5.04,0.0,5.04,20.0,11.5,56.214,92.754,6.0,34.999,,extreme_heat,W1,rest_day,P0_no_policy,25.04,234.166667,1.0,234.166667,0.0
16-2026-07-11-L03,16,2026-07-11,Saturday,return_home,activity-16-2026-07-11-010,return_home,Z5,Z1,2026-07-11 22:30:00,,,5.0,,,,,,True,False,walk,bus,1,24.501,11.0,8.0,5.501,2.0,84.414,0.0,0.0,0.0,24.501,8.0,11.0,2026-07-11 22:30:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,18.2,0.0,18.2,20.0,14.0,61.715,113.915,8.0,33.484,,normal,W1,rest_day,P0_no_policy,38.2,86.4,1.0,86.4,0.0
18-2026-07-11-L01,18,2026-07-11,Saturday,outbound,activity-18-2026-07-11-008,social_leisure,Z7,Z7,2026-07-11 08:44:29.880000,2026-07-11 09:30:00,2026-07-11 07:30:00,5.0,2026-07-11 09:25:00,2026-07-11 09:25:00,0.0,True,True,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,40.502,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 08:44:29.880000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,16.0,0.0,20.002,40.502,4.0,35.0,,normal,W1,rest_day,P0_no_policy,20.5,110.5,1.0,110.5,0.0
18-2026-07-11-L02,18,2026-07-11,Saturday,between_activities,activity-18-2026-07-11-009,social_leisure,Z7,Z1,2026-07-11 13:46:29.477580,2026-07-11 15:00:00,2026-07-11 13:30:00,5.0,2026-07-11 14:55:00,2026-07-11 14:55:00,0.0,True,True,True,False,walk,bus,1,20.509,7.0,8.0,5.509,2.0,43.0,0.0,0.0,0.0,20.509,8.0,7.0,2026-07-11 13:46:29.477580,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,12.0,0.0,12.0,16.0,5.0,35.509,68.509,7.0,32.358,,extreme_heat,W1,rest_day,P0_no_policy,28.0,435.0,1.0,435.0,0.0
18-2026-07-11-L03,18,2026-07-11,Saturday,between_activities,activity-18-2026-07-11-010,visit,Z1,Z2,2026-07-11 20:20:06.360000,2026-07-11 21:00:00,2026-07-11 19:00:00,5.0,2026-07-11 20:55:00,2026-07-11 20:55:00,0.0,True,True,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,34.894,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 20:20:06.360000,metro,False,,False,False,metro,walk-metro-walk,True,6.0,0.0,6.0,16.0,0.0,12.894,34.894,4.0,34.998,,normal,W1,rest_day,P0_no_policy,22.0,119.9,1.0,119.9,0.0
18-2026-07-11-L04,18,2026-07-11,Saturday,return_home,activity-18-2026-07-11-010,return_home,Z2,Z7,2026-07-11 22:00:00,,,5.0,,,,,,False,True,bus,walk,1,24.501,11.0,8.0,5.501,2.0,56.894,24.501,8.0,11.0,0.0,0.0,0.0,2026-07-11 22:00:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,17.0,0.0,17.0,16.0,5.0,48.395,86.395,7.0,33.066,,normal,W1,rest_day,P0_no_policy,33.0,104.75,1.0,104.75,0.0
19-2026-07-11-L01,19,2026-07-11,Saturday,outbound,activity-19-2026-07-11-009,shopping,Z3,Z3,2026-07-11 12:38:32.650860,2026-07-11 13:00:00,2026-07-11 11:00:00,8.0,2026-07-11 12:52:00,2026-07-11 12:52:00,0.0,True,True,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 12:38:32.650860,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,6.0,0.0,6.0,2.0,0.0,5.456,13.456,14.0,32.947,0.477222,extreme_heat,W1,rest_day,P0_no_policy,6.0,78.0,1.0,78.0,0.0
19-2026-07-11-L02,19,2026-07-11,Saturday,return_home,activity-19-2026-07-11-009,return_home,Z3,Z3,2026-07-11 14:00:00,,,8.0,,,,,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 14:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,6.0,0.0,6.0,2.0,0.0,5.456,13.456,14.0,32.945,0.477778,extreme_heat,W1,rest_day,P0_no_policy,6.0,96.0,1.0,96.0,0.0
2-2026-07-11-L01,2,2026-07-11,Saturday,outbound,activity-2-2026-07-11-007,out_of_home_family_care,Z7,Z2,2026-07-11 09:52:54.360000,2026-07-11 11:00:00,2026-07-11 09:00:00,5.0,2026-07-11 10:55:00,2026-07-11 10:55:00,0.0,True,True,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,62.094,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 09:52:54.360000,metro,False,,False,False,metro,walk-metro-walk,True,3.2,0.0,3.2,16.0,0.0,42.894,62.094,5.0,34.999,,normal,W1,rest_day,P0_no_policy,19.2,154.5,1.0,154.5,0.0
2-2026-07-11-L02,2,2026-07-11,Saturday,return_home,activity-2-2026-07-11-007,return_home,Z2,Z7,2026-07-11 13:00:00,,,10.0,,,,,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 13:00:00,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,91.89,106.89,2.0,17.972,0.476667,extreme_heat,W1,rest_day,P0_no_policy,15.0,218.0,1.0,218.0,0.0
20-2026-07-11-L01,20,2026-07-11,Saturday,outbound,activity-20-2026-07-11-008,medical,Z2,Z2,2026-07-11 08:18:34.680000,2026-07-11 09:00:00,2026-07-11 07:00:00,5.0,2026-07-11 08:55:00,2026-07-11 08:55:00,0.0,True,True,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,36.422,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 08:18:34.680000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,16.0,0.0,15.922,36.422,4.0,35.001,,normal,W1,rest_day,P0_no_policy,20.5,91.066667,1.0,91.066667,0.0
20-2026-07-11-L02,20,2026-07-11,Saturday,return_home,activity-20-2026-07-11-008,return_home,Z2,Z2,2026-07-11 10:00:00,,,10.0,,,,,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 10:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.8,0.0,4.8,8.0,0.0,36.748,49.548,2.0,16.681,0.671373,normal,W1,rest_day,P0_no_policy,12.8,106.4,1.0,106.4,0.0
21-2026-07-11-L01,21,2026-07-11,Saturday,outbound,activity-21-2026-07-11-006,social_leisure,Z9,Z9,2026-07-11 07:32:50.706720,2026-07-11 09:00:00,2026-07-11 07:00:00,10.0,2026-07-11 08:50:11.340000,2026-07-11 08:50:11.340000,0.0,True,True,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 07:32:50.706720,bus,False,,False,False,bus,walk-bus-walk,True,11.525,0.0,11.525,16.0,0.0,49.819,77.344,2.0,15.1,0.913333,normal,W1,rest_day,P0_no_policy,27.525,98.575,1.1,108.4325,0.0
21-2026-07-11-L02,21,2026-07-11,Saturday,between_activities,activity-21-2026-07-11-007,social_leisure,Z9,Z9,2026-07-11 16:55:16.766340,2026-07-11 17:30:00,2026-07-11 15:30:00,8.0,2026-07-11 17:26:37.574880,2026-07-11 17:26:37.574880,0.0,True,True,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 16:55:16.766340,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,14.32,0.0,14.32,2.0,0.0,15.027,31.347,24.76,27.89,0.727222,extreme_heat,W1,rest_day,P0_no_policy,14.32,176.573333,1.1,194.230666,0.0
21-2026-07-11-L03,21,2026-07-11,Saturday,return_home,activity-21-2026-07-11-007,return_home,Z9,Z9,2026-07-11 20:30:00,,,10.0,,,,,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 20:30:00,bus,False,,False,False,bus,walk-bus-walk,True,28.286,0.0,28.286,16.0,0.0,31.427,75.713,2.0,17.996,0.313333,normal,W1,rest_day,P0_no_policy,44.286,210.287,1.1,231.3157,0.0
22-2026-07-11-L01,22,2026-07-11,Saturday,outbound,activity-22-2026-07-11-008,social_leisure,Z5,Z5,2026-07-11 08:44:48.397740,2026-07-11 10:00:00,2026-07-11 08:00:00,10.0,2026-07-11 09:49:59.691420,2026-07-11 09:49:59.691420,0.0,True,True,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 08:44:48.397740,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,12.0,0.0,47.474,65.188,2.0,15.095,0.924444,normal,W1,rest_day,P0_no_policy,17.714,100.57,1.1,110.627,0.0
22-2026-07-11-L02,22,2026-07-11,Saturday,between_activities,activity-22-2026-07-11-009,visit,Z5,Z5,2026-07-11 13:59:07.641900,2026-07-11 15:00:00,2026-07-11 13:00:00,10.0,2026-07-11 14:50:00,2026-07-11 14:50:00,0.0,True,True,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 13:59:07.641900,bus,False,,False,False,bus,walk-bus-walk,True,10.0,0.0,10.0,12.0,0.0,28.873,50.873,2.0,17.972,0.476667,extreme_heat,W1,rest_day,P0_no_policy,22.0,351.116667,1.1,386.228334,0.0
22-2026-07-11-L03,22,2026-07-11,Saturday,return_home,activity-22-2026-07-11-009,return_home,Z5,Z5,2026-07-11 19:00:00,,,10.0,,,,,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 19:20:00,ride_hailing,True,vehicle_wait_limit_exceeded,True,True,bus,walk-bus-walk,True,6.857,20.0,26.857,12.0,0.0,28.09,66.948,2.0,15.902,0.681928,normal,W1,rest_day,P0_no_policy,38.857,295.999,1.1,325.5989,0.0
23-2026-07-11-L01,23,2026-07-11,Saturday,outbound,activity-23-2026-07-11-006,social_leisure,Z5,Z7,2026-07-11 07:39:50.606880,2026-07-11 09:30:00,2026-07-11 07:30:00,10.0,2026-07-11 09:20:50.256480,2026-07-11 09:20:50.256480,0.0,True,True,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 07:39:50.606880,bus,False,,False,False,bus,walk-bus-walk,True,6.4,0.0,6.4,10.0,0.0,84.594,100.994,2.0,13.363,1.083333,normal,W1,rest_day,P0_no_policy,16.4,61.2,1.1,67.32,0.0
23-2026-07-11-L02,23,2026-07-11,Saturday,return_home,activity-23-2026-07-11-006,return_home,Z7,Z5,2026-07-11 10:30:00,,,5.0,,,,,,False,True,bus,walk,1,20.509,7.0,8.0,5.509,2.0,46.362,20.509,8.0,7.0,0.0,0.0,0.0,2026-07-11 10:30:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,12.0,0.0,12.0,20.0,5.0,34.871,71.871,7.0,32.31,,normal,W1,rest_day,P0_no_policy,32.0,312.366667,1.1,343.603334,0.0
25-2026-07-11-L01,25,2026-07-11,Saturday,outbound,activity-25-2026-07-11-006,shopping,Z7,Z7,2026-07-11 16:58:49.911420,2026-07-11 18:00:00,2026-07-11 16:00:00,10.0,2026-07-11 17:50:00.153840,2026-07-11 17:50:00.153840,0.0,True,True,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 16:58:49.911420,bus,False,,False,False,bus,walk-bus-walk,True,4.5,0.0,4.5,8.0,0.0,38.671,51.171,2.0,15.169,0.727222,extreme_heat,W1,rest_day,P0_no_policy,12.5,147.183333,1.1,161.901666,0.0
25-2026-07-11-L02,25,2026-07-11,Saturday,return_home,activity-25-2026-07-11-006,return_home,Z7,Z7,2026-07-11 19:30:00,,,10.0,,,,,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 19:30:00,bus,False,,False,False,bus,walk-bus-walk,True,4.8,0.0,4.8,8.0,0.0,35.26,48.06,2.0,16.636,0.681928,normal,W1,rest_day,P0_no_policy,12.8,85.6,1.1,94.16,0.0
26-2026-07-11-L01,26,2026-07-11,Saturday,outbound,activity-26-2026-07-11-006,visit,Z8,Z3,2026-07-11 11:44:25.469280,2026-07-11 13:30:00,2026-07-11 11:30:00,5.0,2026-07-11 13:25:00,2026-07-11 13:25:00,0.0,True,True,False,True,bus,walk,1,31.182,10.0,12.0,9.182,2.0,64.394,31.182,12.0,10.0,0.0,0.0,0.0,2026-07-11 11:44:25.469280,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,16.0,0.0,16.0,20.0,12.0,52.576,100.576,7.0,32.026,,extreme_heat,W1,rest_day,P0_no_policy,36.0,432.416667,1.1,475.658334,0.0
26-2026-07-11-L02,26,2026-07-11,Saturday,return_home,activity-26-2026-07-11-006,return_home,Z3,Z8,2026-07-11 16:30:00,,,5.0,,,,,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,76.666,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 16:30:00,metro,False,,False,False,metro,walk-metro-walk,True,5.0,0.0,5.0,20.0,8.272,43.394,76.666,5.0,35.0,,extreme_heat,W1,rest_day,P0_no_policy,25.0,301.0,1.1,331.1,0.0
27-2026-07-11-L01,27,2026-07-11,Saturday,outbound,activity-27-2026-07-11-009,shopping,Z3,Z3,2026-07-11 12:24:27.094200,2026-07-11 13:00:00,2026-07-11 11:00:00,10.0,2026-07-11 12:50:00,2026-07-11 12:50:00,0.0,True,True,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 12:24:27.094200,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,10.548,25.548,2.0,17.97,0.477778,extreme_heat,W1,rest_day,P0_no_policy,15.0,189.45,1.1,208.395,0.0
27-2026-07-11-L02,27,2026-07-11,Saturday,return_home,activity-27-2026-07-11-009,return_home,Z3,Z3,2026-07-11 14:30:00,,,10.0,,,,,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 14:30:00,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,10.548,25.548,2.0,17.972,0.476667,extreme_heat,W1,rest_day,P0_no_policy,15.0,240.0,1.1,264.0,0.0
3-2026-07-11-L01,3,2026-07-11,Saturday,outbound,activity-3-2026-07-11-007,social_leisure,Z2,Z2,2026-07-11 11:22:56.280000,2026-07-11 12:00:00,2026-07-11 10:00:00,5.0,2026-07-11 11:55:00,2026-07-11 11:55:00,0.0,True,True,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,32.062,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 11:22:56.280000,metro,False,,False,False,metro,walk-metro-walk,True,5.0,0.0,5.0,16.0,0.0,11.062,32.062,4.0,35.001,,extreme_heat,W1,rest_day,P0_no_policy,21.0,223.933333,1.0,223.933333,0.0
3-2026-07-11-L02,3,2026-07-11,Saturday,between_activities,activity-3-2026-07-11-008,out_of_home_family_activity,Z2,Z1,2026-07-11 15:00:18.171600,2026-07-11 15:30:00,2026-07-11 13:30:00,8.0,2026-07-11 15:22:00,2026-07-11 15:22:00,0.0,True,True,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 15:00:18.171600,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,6.0,0.0,6.0,2.0,0.0,13.697,21.697,26.21,32.947,0.477222,extreme_heat,W1,rest_day,P0_no_policy,6.0,90.0,1.0,90.0,0.0
3-2026-07-11-L03,3,2026-07-11,Saturday,return_home,activity-3-2026-07-11-008,return_home,Z1,Z2,2026-07-11 21:30:00,,,10.0,,,,,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 21:30:00,bus,False,,False,False,bus,walk-bus-walk,True,11.0,0.0,11.0,8.0,0.0,27.584,46.584,2.0,17.996,0.313333,normal,W1,rest_day,P0_no_policy,19.0,74.0,1.0,74.0,0.0
30-2026-07-11-L01,30,2026-07-11,Saturday,outbound,activity-30-2026-07-11-008,shopping,Z1,Z1,2026-07-11 12:55:57.262740,2026-07-11 13:30:00,2026-07-11 11:30:00,10.0,2026-07-11 13:20:00,2026-07-11 13:20:00,0.0,True,True,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 12:55:57.262740,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,9.046,24.046,2.0,17.971,0.477222,extreme_heat,W1,rest_day,P0_no_policy,15.0,205.95,1.1,226.545,0.0
30-2026-07-11-L02,30,2026-07-11,Saturday,return_home,activity-30-2026-07-11-008,return_home,Z1,Z1,2026-07-11 14:00:00,,,8.0,,,,,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 14:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,6.0,0.0,6.0,2.0,0.0,4.485,12.485,14.0,32.945,0.477778,extreme_heat,W1,rest_day,P0_no_policy,6.0,96.0,1.1,105.6,0.0
31-2026-07-11-L01,31,2026-07-11,Saturday,outbound,activity-31-2026-07-11-006,shopping,Z2,Z1,2026-07-11 16:34:10.522080,2026-07-11 17:30:00,2026-07-11 15:30:00,10.0,2026-07-11 17:19:50.610600,2026-07-11 17:19:50.610600,0.0,True,True,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 16:34:10.522080,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,30.668,45.668,2.0,16.186,0.477222,extreme_heat,W1,rest_day,P0_no_policy,15.0,191.0,1.1,210.1,0.0
31-2026-07-11-L02,31,2026-07-11,Saturday,return_home,activity-31-2026-07-11-006,return_home,Z1,Z2,2026-07-11 19:00:00,,,10.0,,,,,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 19:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.8,0.0,4.8,8.0,0.0,32.624,45.424,2.0,15.216,0.681928,normal,W1,rest_day,P0_no_policy,12.8,98.4,1.1,108.24,0.0
32-2026-07-11-L01,32,2026-07-11,Saturday,outbound,activity-32-2026-07-11-006,shopping,Z3,Z3,2026-07-11 17:18:08.998080,2026-07-11 18:00:00,2026-07-11 16:00:00,10.0,2026-07-11 17:50:04.200000,2026-07-11 17:50:04.200000,0.0,True,True,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 17:18:08.998080,bus,False,,False,False,bus,walk-bus-walk,True,4.428,0.0,4.428,8.0,0.0,19.492,31.92,2.0,15.088,0.933333,extreme_heat,W1,rest_day,P0_no_policy,12.428,145.136,1.1,159.6496,0.0
32-2026-07-11-L02,32,2026-07-11,Saturday,return_home,activity-32-2026-07-11-006,return_home,Z3,Z3,2026-07-11 19:30:00,,,8.0,,,,,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 19:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,8.0,0.0,8.0,2.0,0.0,9.584,19.584,17.93,27.896,0.681928,normal,W1,rest_day,P0_no_policy,8.0,56.0,1.1,61.6,0.0
33-2026-07-11-L01,33,2026-07-11,Saturday,outbound,activity-33-2026-07-11-006,out_of_home_family_care,Z4,Z4,2026-07-11 12:23:16.022820,2026-07-11 13:00:00,2026-07-11 11:00:00,8.0,2026-07-11 12:52:00,2026-07-11 12:52:00,0.0,True,True,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 12:23:16.022820,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,8.0,0.0,8.0,2.0,0.0,18.733,28.733,33.67,32.945,0.477778,extreme_heat,W1,rest_day,P0_no_policy,8.0,97.266667,1.1,106.993334,0.0
33-2026-07-11-L02,33,2026-07-11,Saturday,return_home,activity-33-2026-07-11-006,return_home,Z4,Z4,2026-07-11 19:00:00,,,10.0,,,,,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 19:00:00,bus,False,,False,False,bus,walk-bus-walk,True,6.857,0.0,6.857,12.0,0.0,44.08,62.938,2.0,15.401,0.681928,normal,W1,rest_day,P0_no_policy,18.857,141.922667,1.1,156.114934,0.0
34-2026-07-11-L01,34,2026-07-11,Saturday,outbound,activity-34-2026-07-11-006,social_leisure,Z7,Z7,2026-07-11 08:45:07.620000,2026-07-11 09:30:00,2026-07-11 07:30:00,5.0,2026-07-11 09:25:00,2026-07-11 09:25:00,0.0,True,True,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,39.873,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 08:45:07.620000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,16.0,0.0,19.373,39.873,4.0,35.0,,normal,W1,rest_day,P0_no_policy,20.5,110.5,1.1,121.55,0.0
34-2026-07-11-L02,34,2026-07-11,Saturday,between_activities,activity-34-2026-07-11-007,shopping,Z7,Z7,2026-07-11 16:16:49.236900,2026-07-11 17:00:00,2026-07-11 15:00:00,10.0,2026-07-11 16:50:00,2026-07-11 16:50:00,0.0,True,True,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 16:16:49.236900,bus,False,,False,False,bus,walk-bus-walk,True,7.0,0.0,7.0,8.0,0.0,18.179,33.179,2.0,17.971,0.477222,extreme_heat,W1,rest_day,P0_no_policy,15.0,206.0,1.1,226.6,0.0
34-2026-07-11-L03,34,2026-07-11,Saturday,between_activities,activity-34-2026-07-11-008,social_leisure,Z7,Z7,2026-07-11 18:46:22.620000,2026-07-11 19:30:00,2026-07-11 17:30:00,5.0,2026-07-11 19:25:00,2026-07-11 19:25:00,0.0,True,True,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,38.623,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 18:46:22.620000,metro,False,,False,False,metro,walk-metro-walk,True,3.2,0.0,3.2,16.0,0.0,19.423,38.623,4.0,35.0,,normal,W1,rest_day,P0_no_policy,19.2,164.8,1.1,181.28,0.0
34-2026-07-11-L04,34,2026-07-11,Saturday,return_home,activity-34-2026-07-11-008,return_home,Z7,Z7,2026-07-11 20:30:00,,,10.0,,,,,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-11 20:30:00,bus,False,,False,False,bus,walk-bus-walk,True,11.0,0.0,11.0,8.0,0.0,40.419,59.419,2.0,17.996,0.313333,normal,W1,rest_day,P0_no_policy,19.0,93.0,1.1,102.3,0.0
