weather_scenario,day_type,policy,agent_id,activity_id,activity_purpose,is_mandatory,origin_zone,destination_zone,final_status,weather_cancelled,transport_unmet,completed,transport_succeeded,activity_completed,late_but_reached,mandatory_activity_incomplete,completion_failure_reason,actual_arrival_time,arrival_delay_minutes,on_time_arrival
W2,workday,P0_no_policy,135,activity-135-2026-07-07-002,work,True,Z3,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 08:00:33.696000,0.562,True
W2,workday,P0_no_policy,135,activity-135-2026-07-07-003,out_of_home_family_activity,False,Z2,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 19:01:23.838180,1.397,True
W2,workday,P0_no_policy,136,activity-136-2026-07-07-002,work,True,Z8,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 10:27:40.139040,0.0,True
W2,workday,P0_no_policy,137,activity-137-2026-07-07-002,work,True,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 07:52:21.140160,0.0,True
W2,workday,P0_no_policy,138,activity-138-2026-07-07-002,work,True,Z5,Z1,reached_but_activity_incomplete,False,False,False,True,False,False,True,maximum_commute_time_exceeded,2026-07-07 09:30:43.787160,0.73,True
W2,workday,P0_no_policy,139,activity-139-2026-07-07-002,work,True,Z2,Z2,completed,False,False,True,True,True,True,False,,2026-07-07 08:25:10.911840,25.182,False
W2,workday,P0_no_policy,140,activity-140-2026-07-07-002,work,True,Z3,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 08:55:00,0.0,True
W2,workday,P0_no_policy,141,activity-141-2026-07-07-002,work,True,Z8,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 09:27:23.482020,0.0,True
W2,workday,P0_no_policy,142,activity-142-2026-07-07-003,work,True,Z4,Z4,completed,False,False,True,True,True,False,False,,2026-07-07 08:22:28.937640,0.0,True
W2,workday,P0_no_policy,142,activity-142-2026-07-07-004,social_leisure,False,Z4,Z4,completed,False,False,True,True,True,False,False,,2026-07-07 18:21:50.673060,0.0,True
W2,workday,P0_no_policy,143,activity-143-2026-07-07-002,work,True,Z5,Z1,reached_but_activity_incomplete,False,False,False,True,False,True,True,maximum_commute_time_exceeded,2026-07-07 10:13:41.563080,13.693,False
W2,workday,P0_no_policy,144,activity-144-2026-07-07-002,work,True,Z6,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 09:23:04.181220,0.0,True
W2,workday,P0_no_policy,145,activity-145-2026-07-07-002,out_of_home_family_activity,False,Z1,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 10:38:13.786667,0.0,True
W2,workday,P0_no_policy,146,activity-146-2026-07-07-002,work,True,Z5,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 08:55:00,0.0,True
W2,workday,P0_no_policy,147,activity-147-2026-07-07-001,out_of_home_family_care,False,Z4,Z4,completed,False,False,True,True,True,False,False,,2026-07-07 10:29:22.284600,0.0,True
W2,workday,P0_no_policy,148,activity-148-2026-07-07-002,out_of_home_family_care,False,Z7,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 10:50:56.976353,0.0,True
W2,workday,P0_no_policy,149,activity-149-2026-07-07-001,visit,False,Z6,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 08:52:17.625720,0.0,True
W2,workday,P0_no_policy,149,activity-149-2026-07-07-002,shopping,False,Z3,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 12:50:39.434220,0.0,True
W2,workday,P0_no_policy,150,activity-150-2026-07-07-002,visit,False,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 11:20:08.613240,0.0,True
W2,workday,P0_no_policy,152,activity-152-2026-07-07-002,medical,True,Z6,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 09:03:38.367440,0.0,True
W2,workday,P0_no_policy,155,activity-155-2026-07-07-002,medical,True,Z2,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 11:03:53.316120,0.0,True
W2,workday,P0_no_policy,156,activity-156-2026-07-07-001,medical,True,Z4,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 12:23:44.495640,0.0,True
W2,workday,P0_no_policy,157,activity-157-2026-07-07-001,visit,False,Z7,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 10:39:33.292440,0.0,True
W2,workday,P0_no_policy,158,activity-158-2026-07-07-002,work,True,Z9,Z9,completed,False,False,True,True,True,False,False,,2026-07-07 10:31:08.330040,1.139,True
W2,workday,P0_no_policy,159,activity-159-2026-07-07-001,medical,True,Z5,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 10:26:48.862440,0.0,True
W2,workday,P0_no_policy,161,activity-161-2026-07-07-002,shopping,False,Z3,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 09:54:52.910760,0.0,True
W2,workday,P0_no_policy,162,activity-162-2026-07-07-001,medical,True,Z5,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 11:20:07.990920,0.0,True
W2,workday,P0_no_policy,164,activity-164-2026-07-07-002,medical,True,Z2,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 12:50:02.619480,0.0,True
W2,workday,P0_no_policy,165,activity-165-2026-07-07-003,medical,True,Z9,Z9,completed,False,False,True,True,True,False,False,,2026-07-07 09:59:30.932160,0.0,True
W2,workday,P0_no_policy,166,activity-166-2026-07-07-001,social_leisure,False,Z5,Z5,completed,False,False,True,True,True,True,False,,2026-07-07 13:40:53.193480,10.887,False
W2,workday,P0_no_policy,168,activity-168-2026-07-07-002,out_of_home_family_activity,False,Z7,Z4,completed,False,False,True,True,True,False,False,,2026-07-07 08:59:26.166360,0.0,True
W2,workday,P0_no_policy,168,activity-168-2026-07-07-003,shopping,False,Z4,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 15:20:05.692380,0.0,True
W2,workday,P0_no_policy,169,activity-169-2026-07-07-002,medical,True,Z8,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 10:55:18.324420,0.0,True
W2,workday,P0_no_policy,169,activity-169-2026-07-07-003,social_leisure,False,Z3,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 13:20:02.659800,0.0,True
W2,workday,P0_no_policy,171,activity-171-2026-07-07-001,out_of_home_family_activity,False,Z7,Z4,completed,False,False,True,True,True,True,False,,2026-07-07 13:49:00.352380,19.006,False
W2,workday,P0_no_policy,174,activity-174-2026-07-07-001,out_of_home_family_activity,False,Z3,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 13:50:02.809920,0.0,True
W2,workday,P0_no_policy,175,activity-175-2026-07-07-003,shopping,False,Z8,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 10:50:58.697280,0.0,True
W2,workday,P0_no_policy,176,activity-176-2026-07-07-002,visit,False,Z7,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 09:56:20.842860,0.0,True
W2,workday,P0_no_policy,178,activity-178-2026-07-07-002,visit,False,Z2,Z3,completed,False,False,True,True,True,False,False,,2026-07-07 09:59:51.319560,0.0,True
W2,workday,P0_no_policy,178,activity-178-2026-07-07-003,social_leisure,False,Z3,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 16:20:02.659800,0.0,True
W2,workday,P0_no_policy,180,activity-180-2026-07-07-002,work,True,Z1,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 09:54:45.159780,0.0,True
W2,workday,P0_no_policy,181,activity-181-2026-07-07-001,shopping,False,Z2,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 09:51:39.618120,0.0,True
W2,workday,P0_no_policy,181,activity-181-2026-07-07-002,visit,False,Z2,Z2,completed,False,False,True,True,True,True,False,,2026-07-07 12:36:23.778787,6.396,False
W2,workday,P0_no_policy,184,activity-184-2026-07-07-001,medical,True,Z3,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 11:51:40.714500,0.0,True
W2,workday,P0_no_policy,185,activity-185-2026-07-07-002,shopping,False,Z9,Z9,completed,False,False,True,True,True,True,False,,2026-07-07 10:43:59.123460,13.985,False
W2,workday,P0_no_policy,187,activity-187-2026-07-07-001,work,True,Z4,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 10:34:53.548380,4.892,True
W2,workday,P0_no_policy,188,activity-188-2026-07-07-001,social_leisure,False,Z8,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 15:20:03.536640,0.0,True
W2,workday,P0_no_policy,189,activity-189-2026-07-07-002,shopping,False,Z2,Z1,completed,False,False,True,True,True,False,False,,2026-07-07 10:49:51.214260,0.0,True
W2,workday,P0_no_policy,193,activity-193-2026-07-07-001,visit,False,Z4,Z7,completed,False,False,True,True,True,False,False,,2026-07-07 12:23:44.495640,0.0,True
W2,workday,P0_no_policy,194,activity-194-2026-07-07-001,visit,False,Z3,Z6,completed,False,False,True,True,True,False,False,,2026-07-07 14:20:05.286960,0.0,True
W2,workday,P0_no_policy,195,activity-195-2026-07-07-001,medical,True,Z9,Z9,completed,False,False,True,True,True,False,False,,2026-07-07 09:23:53.713980,0.0,True
W2,workday,P0_no_policy,196,activity-196-2026-07-07-002,out_of_home_family_activity,False,Z5,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 08:52:45.878040,0.0,True
W2,workday,P0_no_policy,196,activity-196-2026-07-07-003,shopping,False,Z5,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 12:20:01.150980,0.0,True
W2,workday,P0_no_policy,196,activity-196-2026-07-07-004,shopping,False,Z5,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 14:20:01.928760,0.0,True
W2,workday,P0_no_policy,198,activity-198-2026-07-07-002,social_leisure,False,Z2,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 09:25:00,0.0,True
W2,workday,P0_no_policy,199,activity-199-2026-07-07-002,shopping,False,Z7,Z5,completed,False,False,True,True,True,False,False,,2026-07-07 10:58:12.674520,0.0,True
W2,workday,P0_no_policy,200,activity-200-2026-07-07-003,social_leisure,False,Z8,Z2,completed,False,False,True,True,True,False,False,,2026-07-07 13:20:03.536640,0.0,True
