source_decision_sequence,source_agent_id,source_leg_id,target_decision_sequence,target_agent_id,target_leg_id,shared_state_key,mechanism,source_flow_contribution_pcu_per_hour,target_probability_delta
224,49,49-2026-07-07-L02,245,69,69-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.027016387, ""metro"": 0.0, ""ride_hailing"": 0.027016387}"
232,97,97-2026-07-07-L02,245,69,69-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.027016387, ""metro"": 0.0, ""ride_hailing"": 0.027016387}"
235,56,56-2026-07-07-L02,245,69,69-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.027016387, ""metro"": 0.0, ""ride_hailing"": 0.027016387}"
242,96,96-2026-07-07-L02,245,69,69-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.027016387, ""metro"": 0.0, ""ride_hailing"": 0.027016387}"
224,49,49-2026-07-07-L02,246,64,64-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.001092419, ""metro"": 0.012083798, ""ride_hailing"": -0.010991378}"
232,97,97-2026-07-07-L02,246,64,64-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.001092419, ""metro"": 0.012083798, ""ride_hailing"": -0.010991378}"
235,56,56-2026-07-07-L02,246,64,64-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.001092419, ""metro"": 0.012083798, ""ride_hailing"": -0.010991378}"
242,96,96-2026-07-07-L02,246,64,64-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.001092419, ""metro"": 0.012083798, ""ride_hailing"": -0.010991378}"
245,69,69-2026-07-07-L02,246,64,64-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.001092419, ""metro"": 0.012083798, ""ride_hailing"": -0.010991378}"
250,47,47-2026-07-07-L02,251,74,74-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.002387835, ""metro"": 0.003010927, ""ride_hailing"": -0.000623091}"
250,47,47-2026-07-07-L02,252,137,137-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.009551805, ""metro"": 0.006725615, ""ride_hailing"": 0.00282619}"
250,47,47-2026-07-07-L02,253,25,25-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000182604, ""metro"": 0.000227083, ""ride_hailing"": -4.4479e-05}"
250,47,47-2026-07-07-L02,254,93,93-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.006822696, ""metro"": 0.0, ""ride_hailing"": 0.006822696}"
250,47,47-2026-07-07-L02,255,88,88-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": 0.0, ""metro"": 6.1783e-05, ""ride_hailing"": -6.1783e-05}"
250,47,47-2026-07-07-L02,256,95,95-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000712558, ""metro"": 0.000722234, ""ride_hailing"": -9.676e-06}"
250,47,47-2026-07-07-L02,257,112,112-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.004420474, ""metro"": 0.005332579, ""ride_hailing"": -0.000912105}"
250,47,47-2026-07-07-L02,258,187,187-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.015835691, ""metro"": 0.015854189, ""ride_hailing"": -1.8498e-05}"
250,47,47-2026-07-07-L02,259,171,171-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.007161775, ""metro"": 0.007215198, ""ride_hailing"": -5.3422e-05}"
250,47,47-2026-07-07-L02,260,135,135-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.035816425, ""metro"": 0.026460822, ""ride_hailing"": 0.009355603}"
250,47,47-2026-07-07-L02,261,140,140-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.005688851, ""metro"": 0.001759707, ""ride_hailing"": 0.003929144}"
250,47,47-2026-07-07-L02,262,28,28-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.009508453, ""metro"": 0.0, ""ride_hailing"": 0.009508453}"
250,47,47-2026-07-07-L02,263,120,120-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.010904068, ""metro"": 0.0, ""ride_hailing"": 0.010904068}"
262,28,28-2026-07-07-L02,263,120,120-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.010904068, ""metro"": 0.0, ""ride_hailing"": 0.010904068}"
250,47,47-2026-07-07-L02,264,102,102-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": 0.0, ""metro"": 9.1371e-05, ""ride_hailing"": -9.1371e-05}"
262,28,28-2026-07-07-L02,264,102,102-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": 0.0, ""metro"": 9.1371e-05, ""ride_hailing"": -9.1371e-05}"
250,47,47-2026-07-07-L02,265,142,142-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.00048289, ""bus"": -0.008254727, ""metro"": 0.0, ""ride_hailing"": 0.007771837}"
262,28,28-2026-07-07-L02,265,142,142-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.00048289, ""bus"": -0.008254727, ""metro"": 0.0, ""ride_hailing"": 0.007771837}"
250,47,47-2026-07-07-L02,266,22,22-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.01514563, ""metro"": 0.01920354, ""ride_hailing"": -0.00405791}"
262,28,28-2026-07-07-L02,266,22,22-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.01514563, ""metro"": 0.01920354, ""ride_hailing"": -0.00405791}"
250,47,47-2026-07-07-L02,267,113,113-2026-07-07-L01,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.000366569, ""bus"": -0.007733407, ""metro"": 0.0, ""ride_hailing"": 0.007366838}"
262,28,28-2026-07-07-L02,267,113,113-2026-07-07-L01,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.000366569, ""bus"": -0.007733407, ""metro"": 0.0, ""ride_hailing"": 0.007366838}"
250,47,47-2026-07-07-L02,268,59,59-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.018469481, ""metro"": 0.0, ""ride_hailing"": 0.018469481}"
262,28,28-2026-07-07-L02,268,59,59-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.018469481, ""metro"": 0.0, ""ride_hailing"": 0.018469481}"
267,113,113-2026-07-07-L01,268,59,59-2026-07-07-L02,nine_zone_representative|all|2026-07-07T17:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.018469481, ""metro"": 0.0, ""ride_hailing"": 0.018469481}"
274,8,8-2026-07-07-L02,275,134,134-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.004760079, ""metro"": 0.0, ""ride_hailing"": 0.004760079}"
274,8,8-2026-07-07-L02,276,72,72-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.00249953, ""metro"": 0.003945794, ""ride_hailing"": -0.001446264}"
274,8,8-2026-07-07-L02,277,80,80-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000419676, ""metro"": 0.00052426, ""ride_hailing"": -0.000104585}"
274,8,8-2026-07-07-L02,278,27,27-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": 0.0, ""metro"": 1.0294e-05, ""ride_hailing"": -1.0294e-05}"
274,8,8-2026-07-07-L02,279,98,98-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.010364137, ""metro"": 0.011651063, ""ride_hailing"": -0.001286925}"
274,8,8-2026-07-07-L02,280,78,78-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.001254871, ""metro"": 0.001426024, ""ride_hailing"": -0.000171153}"
274,8,8-2026-07-07-L02,281,73,73-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.004617862, ""metro"": 0.00680299, ""ride_hailing"": -0.002185128}"
274,8,8-2026-07-07-L02,282,89,89-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": 0.0, ""metro"": 4.379e-06, ""ride_hailing"": -4.379e-06}"
274,8,8-2026-07-07-L02,283,133,133-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.003301782, ""metro"": 0.003372311, ""ride_hailing"": -7.0529e-05}"
274,8,8-2026-07-07-L02,284,101,101-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.004200973, ""metro"": 0.0, ""ride_hailing"": 0.004200973}"
274,8,8-2026-07-07-L02,285,106,106-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.006624805, ""metro"": 0.007842107, ""ride_hailing"": -0.001217302}"
274,8,8-2026-07-07-L02,286,86,86-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.005823311, ""metro"": 0.00268596, ""ride_hailing"": 0.003137352}"
274,8,8-2026-07-07-L02,287,7,7-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.005001291, ""metro"": 0.006914959, ""ride_hailing"": -0.001913669}"
274,8,8-2026-07-07-L02,288,18,18-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.001075948, ""metro"": 0.00133152, ""ride_hailing"": -0.000255573}"
274,8,8-2026-07-07-L02,289,82,82-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000830074, ""metro"": 0.000866076, ""ride_hailing"": -3.6002e-05}"
274,8,8-2026-07-07-L02,290,110,110-2026-07-07-L03,nine_zone_representative|all|2026-07-07T18:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.001064742, ""metro"": 0.001147699, ""ride_hailing"": -8.2956e-05}"
274,8,8-2026-07-07-L02,291,85,85-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.00037858, ""bus"": -0.003326913, ""metro"": 0.0, ""ride_hailing"": 0.002948333}"
274,8,8-2026-07-07-L02,292,17,17-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.003285881, ""metro"": 0.004308545, ""ride_hailing"": -0.001022664}"
274,8,8-2026-07-07-L02,293,23,23-2026-07-07-L01,nine_zone_representative|all|2026-07-07T18:00,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.003800354, ""metro"": 0.0, ""ride_hailing"": 0.003800354}"
298,16,16-2026-07-07-L02,299,15,15-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.001638542, ""metro"": 0.002099056, ""ride_hailing"": -0.000460514}"
298,16,16-2026-07-07-L02,300,138,138-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.002558533, ""metro"": 0.002573026, ""ride_hailing"": -1.4493e-05}"
298,16,16-2026-07-07-L02,301,127,127-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.005344184, ""metro"": 0.006187058, ""ride_hailing"": -0.000842875}"
298,16,16-2026-07-07-L02,302,41,41-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.00183619, ""metro"": 0.00214342, ""ride_hailing"": -0.00030723}"
298,16,16-2026-07-07-L02,303,103,103-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.010186422, ""metro"": 0.011297453, ""ride_hailing"": -0.001111031}"
298,16,16-2026-07-07-L02,304,114,114-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.004556891, ""metro"": 0.00398802, ""ride_hailing"": 0.00056887}"
298,16,16-2026-07-07-L02,305,35,35-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000901037, ""metro"": 0.0, ""ride_hailing"": 0.000901037}"
298,16,16-2026-07-07-L02,306,75,75-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.005099388, ""metro"": 0.006723845, ""ride_hailing"": -0.001624457}"
298,16,16-2026-07-07-L02,307,117,117-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.004645424, ""metro"": 0.004677702, ""ride_hailing"": -3.2277e-05}"
298,16,16-2026-07-07-L02,308,51,51-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.004645647, ""metro"": 0.005460661, ""ride_hailing"": -0.000815014}"
298,16,16-2026-07-07-L02,309,14,14-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.003528767, ""metro"": 0.0, ""ride_hailing"": 0.003528767}"
298,16,16-2026-07-07-L02,310,122,122-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.008477754, ""metro"": 0.01060337, ""ride_hailing"": -0.002125616}"
309,14,14-2026-07-07-L02,310,122,122-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.008477754, ""metro"": 0.01060337, ""ride_hailing"": -0.002125616}"
298,16,16-2026-07-07-L02,311,77,77-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.000318234, ""ride_hailing"": -0.000318234}"
309,14,14-2026-07-07-L02,311,77,77-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.000318234, ""ride_hailing"": -0.000318234}"
298,16,16-2026-07-07-L02,312,131,131-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.009080891, ""metro"": 0.011663941, ""ride_hailing"": -0.002583049}"
309,14,14-2026-07-07-L02,312,131,131-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.009080891, ""metro"": 0.011663941, ""ride_hailing"": -0.002583049}"
298,16,16-2026-07-07-L02,313,50,50-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.005401604, ""metro"": 0.0, ""ride_hailing"": 0.005401604}"
309,14,14-2026-07-07-L02,313,50,50-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.005401604, ""metro"": 0.0, ""ride_hailing"": 0.005401604}"
298,16,16-2026-07-07-L02,314,57,57-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.003816674, ""metro"": 0.004128761, ""ride_hailing"": -0.000312087}"
309,14,14-2026-07-07-L02,314,57,57-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.003816674, ""metro"": 0.004128761, ""ride_hailing"": -0.000312087}"
313,50,50-2026-07-07-L02,314,57,57-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.003816674, ""metro"": 0.004128761, ""ride_hailing"": -0.000312087}"
298,16,16-2026-07-07-L02,315,43,43-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.00960722, ""metro"": 0.002652961, ""ride_hailing"": 0.00695426}"
309,14,14-2026-07-07-L02,315,43,43-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.00960722, ""metro"": 0.002652961, ""ride_hailing"": 0.00695426}"
313,50,50-2026-07-07-L02,315,43,43-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.00960722, ""metro"": 0.002652961, ""ride_hailing"": 0.00695426}"
298,16,16-2026-07-07-L02,316,118,118-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.00049924, ""bus"": -0.007884031, ""metro"": 0.0, ""ride_hailing"": 0.007384791}"
309,14,14-2026-07-07-L02,316,118,118-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.00049924, ""bus"": -0.007884031, ""metro"": 0.0, ""ride_hailing"": 0.007384791}"
313,50,50-2026-07-07-L02,316,118,118-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.00049924, ""bus"": -0.007884031, ""metro"": 0.0, ""ride_hailing"": 0.007384791}"
315,43,43-2026-07-07-L02,316,118,118-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.00049924, ""bus"": -0.007884031, ""metro"": 0.0, ""ride_hailing"": 0.007384791}"
298,16,16-2026-07-07-L02,317,54,54-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.002123059, ""bus"": -0.00786911, ""metro"": 0.0, ""ride_hailing"": 0.005746051}"
309,14,14-2026-07-07-L02,317,54,54-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.002123059, ""bus"": -0.00786911, ""metro"": 0.0, ""ride_hailing"": 0.005746051}"
313,50,50-2026-07-07-L02,317,54,54-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.002123059, ""bus"": -0.00786911, ""metro"": 0.0, ""ride_hailing"": 0.005746051}"
315,43,43-2026-07-07-L02,317,54,54-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.002123059, ""bus"": -0.00786911, ""metro"": 0.0, ""ride_hailing"": 0.005746051}"
316,118,118-2026-07-07-L02,317,54,54-2026-07-07-L02,nine_zone_representative|all|2026-07-07T18:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.002123059, ""bus"": -0.00786911, ""metro"": 0.0, ""ride_hailing"": 0.005746051}"
344,76,76-2026-07-07-L02,345,125,125-2026-07-07-L02,nine_zone_representative|all|2026-07-07T19:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000572506, ""metro"": 0.00057448, ""ride_hailing"": -1.974e-06}"
344,76,76-2026-07-07-L02,346,109,109-2026-07-07-L02,nine_zone_representative|all|2026-07-07T19:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.000647657, ""metro"": 0.001012167, ""ride_hailing"": -0.00036451}"
344,76,76-2026-07-07-L02,347,91,91-2026-07-07-L02,nine_zone_representative|all|2026-07-07T19:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": 0.00013104, ""metro"": 0.0, ""ride_hailing"": -0.00013104}"
344,76,76-2026-07-07-L02,348,21,21-2026-07-07-L02,nine_zone_representative|all|2026-07-07T19:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.001394969, ""metro"": 0.001658291, ""ride_hailing"": -0.000263323}"
344,76,76-2026-07-07-L02,349,65,65-2026-07-07-L02,nine_zone_representative|all|2026-07-07T19:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.00032823, ""metro"": 0.000683539, ""ride_hailing"": -0.00035531}"
344,76,76-2026-07-07-L02,350,4,4-2026-07-07-L02,nine_zone_representative|all|2026-07-07T19:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": 0.000698161, ""metro"": 0.0, ""ride_hailing"": -0.000698161}"
349,65,65-2026-07-07-L02,350,4,4-2026-07-07-L02,nine_zone_representative|all|2026-07-07T19:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": 0.000698161, ""metro"": 0.0, ""ride_hailing"": -0.000698161}"
344,76,76-2026-07-07-L02,351,45,45-2026-07-07-L02,nine_zone_representative|all|2026-07-07T19:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.0045346, ""metro"": 0.005372501, ""ride_hailing"": -0.000837902}"
349,65,65-2026-07-07-L02,351,45,45-2026-07-07-L02,nine_zone_representative|all|2026-07-07T19:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.0045346, ""metro"": 0.005372501, ""ride_hailing"": -0.000837902}"
350,4,4-2026-07-07-L02,351,45,45-2026-07-07-L02,nine_zone_representative|all|2026-07-07T19:30,ride_hailing_choice_to_shared_road_flow_to_mode_probability,30.0,"{""walk"": 0.0, ""bus"": -0.0045346, ""metro"": 0.005372501, ""ride_hailing"": -0.000837902}"
