leg_id,agent_id,date,day,leg_role,activity_id,purpose,origin_zone,destination_zone,departure_time,planned_activity_start_time,earliest_feasible_departure,unconcentrated_departure_time,departure_time_concentrated,reliability_buffer_min,expected_arrival_time,actual_arrival_time,arrival_delay_minutes,on_time_arrival,activity_completed,late_but_reached,maximum_commute_time_exceeded,maximum_lateness_exceeded,completion_failure_reason,metro_origin_accessible,metro_destination_accessible,origin_feeder_mode,destination_feeder_mode,bus_metro_transfer_count,feeder_bus_time_minutes,feeder_bus_wait_minutes,feeder_bus_access_minutes,feeder_bus_in_vehicle_minutes,feeder_bus_fare_yuan,metro_main_time_minutes,origin_feeder_total_time_minutes,origin_feeder_access_minutes,origin_feeder_wait_minutes,origin_metro_walk_access_minutes,destination_feeder_total_time_minutes,destination_feeder_access_minutes,destination_feeder_wait_minutes,destination_metro_walk_access_minutes,final_attempt_departure_time,primary_mode,primary_failed,primary_failure_reason,fallback_attempted,fallback_succeeded,final_mode,itinerary_pattern,transport_succeeded,wait_minutes,failed_attempt_consumed_minutes,cumulative_wait_minutes,access_time_min,transfer_time_min,in_vehicle_time_min,total_travel_time_min,fare_yuan,fare_before_coupon_yuan,coupon_bound,coupon_redeemed,coupon_expired_after_failed_request,coupon_subsidy_yuan,final_speed_kmh,scenario_vc,weather_type_at_departure,expected_outdoor_exposure_minutes_at_choice,weather_exposure_age_weight,weather_exposure_disutility,weather_scenario,day_type,policy,experiment_condition
114-2026-07-07-L01,114,2026-07-07,Tuesday,outbound,activity-114-2026-07-07-002,work,Z2,Z8,2026-07-07 08:38:05.520000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:38:05.520000,False,5.0,2026-07-07 09:25:00,2026-07-07 09:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,46.908,0.0,0.0,0.0,10.0,0.0,0.0,0.0,15.0,2026-07-07 08:38:05.520000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,25.0,0.0,17.408,46.908,4.0,4.0,False,False,False,0.0,35.001,,heavy_rain,25.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
114-2026-07-07-L02,114,2026-07-07,Tuesday,return_home,activity-114-2026-07-07-002,return_home,Z8,Z2,2026-07-07 18:30:00,,,,False,10.0,,,,,,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:30:00,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,10.0,0.0,56.274,71.988,2.0,2.0,False,False,False,0.0,11.91,1.130719,heavy_rain,15.714,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
115-2026-07-07-L01,115,2026-07-07,Tuesday,outbound,activity-115-2026-07-07-002,work,Z7,Z4,2026-07-07 06:37:22.080000,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 06:37:22.080000,False,10.0,2026-07-07 08:26:56.265060,2026-07-07 08:26:56.265060,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 06:37:22.080000,bus,False,,False,False,bus,walk-bus-walk,True,11.0,0.0,11.0,10.0,0.0,88.57,109.57,2.0,2.0,False,False,False,0.0,12.18,0.33,normal,21.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
115-2026-07-07-L02,115,2026-07-07,Tuesday,return_home,activity-115-2026-07-07-002,return_home,Z4,Z7,2026-07-07 18:00:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,20.692,4.484,8.0,8.208,2.0,48.419,0.0,0.0,0.0,15.0,20.692,8.0,4.484,0.0,2026-07-07 18:00:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,9.884,0.0,9.884,23.0,5.0,36.227,74.111,7.0,7.0,False,False,False,0.0,29.804,,heavy_rain,27.484,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
116-2026-07-07-L01,116,2026-07-07,Tuesday,outbound,activity-116-2026-07-07-002,work,Z6,Z1,2026-07-07 08:09:17.940000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:09:17.940000,False,5.0,2026-07-07 09:56:54.822300,2026-07-07 09:56:54.822300,0.0,True,True,False,False,False,,False,False,bus,bus,2,53.099,10.514,20.0,22.585,4.0,44.516,31.994,12.0,5.714,0.0,21.105,8.0,4.8,0.0,2026-07-07 08:09:17.940000,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,15.914,0.0,15.914,20.0,10.0,61.701,107.615,9.0,9.0,False,False,False,0.0,26.468,,heavy_rain,30.514,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
116-2026-07-07-L02,116,2026-07-07,Tuesday,return_home,activity-116-2026-07-07-002,return_home,Z1,Z6,2026-07-07 19:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,65.649,0.0,0.0,0.0,10.0,0.0,0.0,0.0,13.333,2026-07-07 19:30:00,metro,False,,False,False,metro,walk-metro-walk,True,3.2,0.0,3.2,23.333,0.0,39.116,65.649,5.0,5.0,False,False,False,0.0,35.001,,heavy_rain,23.333333,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
117-2026-07-07-L01,117,2026-07-07,Tuesday,outbound,activity-117-2026-07-07-002,work,Z3,Z1,2026-07-07 07:26:49.140000,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 07:26:49.140000,False,10.0,2026-07-07 08:22:04.663380,2026-07-07 08:22:04.663380,0.0,True,True,False,False,False,,False,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:26:49.140000,bus,False,,False,False,bus,walk-bus-walk,True,4.5,0.0,4.5,8.0,0.0,42.759,55.259,2.0,2.0,False,False,False,0.0,11.788,0.878431,heavy_rain,12.5,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
117-2026-07-07-L02,117,2026-07-07,Tuesday,return_home,activity-117-2026-07-07-002,return_home,Z1,Z3,2026-07-07 18:30:00,,,,False,10.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:30:00,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,42.506,54.506,2.0,2.0,False,False,False,0.0,11.858,1.130719,heavy_rain,12.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
118-2026-07-07-L01,118,2026-07-07,Tuesday,outbound,activity-118-2026-07-07-002,work,Z5,Z5,2026-07-07 08:24:14.280000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:24:14.280000,False,10.0,2026-07-07 09:59:54.089460,2026-07-07 09:59:54.089460,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:24:14.280000,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,12.0,0.0,77.949,95.663,2.0,2.0,False,False,False,0.0,11.567,1.146405,heavy_rain,17.714,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
118-2026-07-07-L02,118,2026-07-07,Tuesday,between_activities,activity-118-2026-07-07-003,shopping,Z5,Z5,2026-07-07 18:54:57.660000,2026-07-07 19:30:00,2026-07-07 18:00:00,2026-07-07 18:54:57.660000,False,8.0,2026-07-07 19:23:26.765280,2026-07-07 19:23:26.765280,0.0,True,True,False,False,False,,True,True,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 18:54:57.660000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,11.495,0.0,11.495,2.0,0.0,14.989,28.485,20.41,20.41,False,False,False,0.0,21.516,0.895425,heavy_rain,11.495,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
118-2026-07-07-L03,118,2026-07-07,Tuesday,return_home,activity-118-2026-07-07-003,return_home,Z5,Z5,2026-07-07 20:30:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 20:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,5.135,17.802,14.0,14.0,False,False,False,0.0,29.677,0.356757,normal,10.667,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
119-2026-07-07-L01,119,2026-07-07,Tuesday,outbound,activity-119-2026-07-07-002,work,Z7,Z7,2026-07-07 07:04:20.520000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 07:04:20.520000,False,5.0,2026-07-07 07:55:00,2026-07-07 07:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,50.658,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 07:04:20.520000,metro,False,,False,False,metro,walk-metro-walk,True,3.0,0.0,3.0,20.0,0.0,27.658,50.658,5.0,5.0,False,False,False,0.0,35.0,,heavy_rain,20.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
119-2026-07-07-L02,119,2026-07-07,Tuesday,return_home,activity-119-2026-07-07-002,return_home,Z7,Z7,2026-07-07 17:00:00,,,,False,5.0,,,,,,False,False,False,,False,False,bus,bus,2,40.984,8.5,16.0,16.484,4.0,32.158,20.695,8.0,4.5,0.0,20.289,8.0,4.0,0.0,2026-07-07 17:00:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,13.0,0.0,13.0,16.0,10.0,44.142,83.142,9.0,9.0,False,False,False,0.0,26.416,,heavy_rain,24.5,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
12-2026-07-07-L01,12,2026-07-07,Tuesday,outbound,activity-12-2026-07-07-002,work,Z5,Z7,2026-07-07 06:17:38.880000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:17:38.880000,False,8.0,2026-07-07 07:02:14.625180,2026-07-07 07:02:14.625180,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 06:17:38.880000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,10.667,0.0,10.667,2.0,0.0,31.929,44.596,52.15,52.15,False,False,False,0.0,32.187,0.313333,normal,10.667,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
12-2026-07-07-L02,12,2026-07-07,Tuesday,return_home,activity-12-2026-07-07-002,return_home,Z7,Z5,2026-07-07 17:00:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,32.104,5.714,12.0,14.39,2.0,42.482,0.0,0.0,0.0,10.0,32.104,12.0,5.714,0.0,2026-07-07 17:00:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,8.834,0.0,8.834,22.0,5.0,43.752,79.586,7.0,7.0,False,False,False,0.0,27.26,,heavy_rain,27.714,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
120-2026-07-07-L01,120,2026-07-07,Tuesday,outbound,activity-120-2026-07-07-002,work,Z5,Z5,2026-07-07 06:50:31.260000,2026-07-07 08:00:00,2026-07-07 06:00:00,2026-07-07 06:50:31.260000,False,10.0,2026-07-07 07:50:43.352340,2026-07-07 07:50:43.352340,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 06:50:31.260000,bus,False,,False,False,bus,walk-bus-walk,True,6.429,0.0,6.429,12.0,0.0,41.773,60.202,2.0,2.0,False,False,False,0.0,12.028,0.854902,normal,18.429,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
120-2026-07-07-L02,120,2026-07-07,Tuesday,return_home,activity-120-2026-07-07-002,return_home,Z5,Z5,2026-07-07 17:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:30:00,bus,False,,False,False,bus,walk-bus-walk,True,5.714,0.0,5.714,12.0,0.0,43.61,61.324,2.0,2.0,False,False,False,0.0,11.522,1.150327,heavy_rain,17.714,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
121-2026-07-07-L01,121,2026-07-07,Tuesday,outbound,activity-121-2026-07-07-002,work,Z4,Z2,2026-07-07 07:30:00,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 07:30:00,False,8.0,2026-07-07 08:38:32.476620,2026-07-07 08:38:32.476620,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 07:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,9.333,0.0,9.333,2.0,0.0,57.208,68.541,50.04,62.55,True,True,False,12.51,22.004,0.839216,heavy_rain,9.333,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
121-2026-07-07-L02,121,2026-07-07,Tuesday,return_home,activity-121-2026-07-07-002,return_home,Z2,Z4,2026-07-07 19:30:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:30:00,bus,False,,False,False,bus,walk-bus-walk,True,4.8,0.0,4.8,10.0,0.0,89.365,104.165,2.0,2.0,False,False,False,0.0,15.495,0.801615,heavy_rain,14.8,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
122-2026-07-07-L01,122,2026-07-07,Tuesday,outbound,activity-122-2026-07-07-002,work,Z7,Z7,2026-07-07 09:15:51.240000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 09:15:51.240000,False,5.0,2026-07-07 09:55:00,2026-07-07 09:55:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,39.146,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 09:15:51.240000,metro,False,,False,False,metro,walk-metro-walk,True,3.2,0.0,3.2,20.0,0.0,15.946,39.146,4.0,4.0,False,False,False,0.0,35.001,,heavy_rain,20.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
122-2026-07-07-L02,122,2026-07-07,Tuesday,return_home,activity-122-2026-07-07-002,return_home,Z7,Z7,2026-07-07 18:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,40.446,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 18:30:00,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,15.946,40.446,4.0,4.0,False,False,False,0.0,35.001,,heavy_rain,20.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
123-2026-07-07-L01,123,2026-07-07,Tuesday,outbound,activity-123-2026-07-07-002,work,Z8,Z2,2026-07-07 07:52:06.240000,2026-07-07 09:00:00,2026-07-07 07:00:00,2026-07-07 07:52:06.240000,False,5.0,2026-07-07 08:55:54.103440,2026-07-07 08:55:54.103440,0.0,True,True,False,False,False,,True,False,walk,bus,1,20.99,4.0,8.0,8.99,2.0,37.808,0.0,0.0,0.0,15.0,20.99,8.0,4.0,0.0,2026-07-07 07:52:06.240000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,9.4,0.0,9.4,23.0,5.0,26.398,63.798,6.0,6.0,False,False,False,0.0,26.832,,heavy_rain,27.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
123-2026-07-07-L02,123,2026-07-07,Tuesday,return_home,activity-123-2026-07-07-002,return_home,Z2,Z8,2026-07-07 17:00:00,,,,False,10.0,,,,,,False,False,False,,True,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 17:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.5,0.0,4.5,10.0,0.0,57.988,72.488,2.0,2.0,False,False,False,0.0,11.558,0.921569,heavy_rain,14.5,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
124-2026-07-07-L01,124,2026-07-07,Tuesday,outbound,activity-124-2026-07-07-002,work,Z7,Z2,2026-07-07 07:04:01.080000,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 07:04:01.080000,False,5.0,2026-07-07 08:25:11.452260,2026-07-07 08:25:11.452260,0.0,True,True,False,False,False,,True,False,walk,bus,1,20.279,4.0,8.0,8.279,2.0,55.894,0.0,0.0,0.0,10.0,20.279,8.0,4.0,0.0,2026-07-07 07:04:01.080000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,7.0,0.0,7.0,18.0,5.0,51.173,81.173,7.0,7.0,False,False,False,0.0,31.272,,heavy_rain,22.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
124-2026-07-07-L02,124,2026-07-07,Tuesday,return_home,activity-124-2026-07-07-002,return_home,Z2,Z7,2026-07-07 18:00:00,,,,False,5.0,,,,,,False,False,False,,False,True,bus,walk,1,20.361,4.0,8.0,8.361,2.0,57.394,20.361,8.0,4.0,0.0,0.0,0.0,0.0,10.0,2026-07-07 18:00:00,metro,False,,False,False,metro,walk-bus-walk-metro-walk,True,8.5,0.0,8.5,18.0,5.0,51.255,82.755,7.0,7.0,False,False,False,0.0,31.221,,heavy_rain,22.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
125-2026-07-07-L01,125,2026-07-07,Tuesday,outbound,activity-125-2026-07-07-002,work,Z8,Z6,2026-07-07 08:30:00,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 08:30:00,False,8.0,2026-07-07 10:35:39.559140,2026-07-07 10:35:39.559140,5.659,False,False,True,True,False,maximum_commute_time_exceeded,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 08:30:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,15.333,0.0,15.333,2.0,0.0,108.326,125.659,115.23,115.23,False,False,False,0.0,22.429,1.287582,heavy_rain,15.333,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
125-2026-07-07-L02,125,2026-07-07,Tuesday,return_home,activity-125-2026-07-07-002,return_home,Z6,Z8,2026-07-07 19:30:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,37.913,15.714,12.0,10.199,2.0,97.265,0.0,0.0,0.0,15.0,37.913,12.0,15.714,0.0,2026-07-07 19:30:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,19.708,0.0,19.708,27.0,13.853,79.617,140.178,9.0,9.0,False,False,False,0.0,32.589,,heavy_rain,42.714,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
126-2026-07-07-L01,126,2026-07-07,Tuesday,outbound,activity-126-2026-07-07-002,work,Z7,Z7,2026-07-07 09:11:48.420000,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:11:48.420000,False,10.0,2026-07-07 10:27:53.781780,2026-07-07 10:27:53.781780,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 09:11:48.420000,bus,False,,False,False,bus,walk-bus-walk,True,4.0,0.0,4.0,8.0,0.0,64.089,76.089,2.0,2.0,False,False,False,0.0,12.728,1.087582,heavy_rain,12.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
126-2026-07-07-L02,126,2026-07-07,Tuesday,return_home,activity-126-2026-07-07-002,return_home,Z7,Z7,2026-07-07 19:30:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,43.278,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.889,2026-07-07 19:30:00,metro,False,,False,False,metro,walk-metro-walk,True,3.2,0.0,3.2,18.889,0.0,21.189,43.278,4.0,4.0,False,False,False,0.0,34.999,,heavy_rain,18.888889,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
127-2026-07-07-L01,127,2026-07-07,Tuesday,outbound,activity-127-2026-07-07-002,work,Z3,Z2,2026-07-07 09:28:55.506667,2026-07-07 10:30:00,2026-07-07 08:30:00,2026-07-07 09:28:55.506667,False,5.0,2026-07-07 10:25:00,2026-07-07 10:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,56.075,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.889,2026-07-07 09:28:55.506667,metro,False,,False,False,metro,walk-metro-walk,True,3.2,0.0,3.2,18.889,8.0,25.986,56.075,4.0,4.0,False,False,False,0.0,34.999,,heavy_rain,18.888889,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
127-2026-07-07-L02,127,2026-07-07,Tuesday,return_home,activity-127-2026-07-07-002,return_home,Z2,Z3,2026-07-07 18:30:00,,,,False,5.0,,,,,,False,False,False,,True,False,walk,bus,1,21.059,4.8,8.0,8.259,2.0,49.217,0.0,0.0,0.0,10.0,21.059,8.0,4.8,0.0,2026-07-07 18:30:00,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,9.3,0.0,9.3,18.0,13.731,34.245,75.276,6.0,6.0,False,False,False,0.0,29.449,,heavy_rain,22.8,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
128-2026-07-07-L01,128,2026-07-07,Tuesday,outbound,activity-128-2026-07-07-002,work,Z3,Z3,2026-07-07 08:38:37.440000,2026-07-07 09:30:00,2026-07-07 07:30:00,2026-07-07 08:38:37.440000,False,5.0,2026-07-07 09:25:00,2026-07-07 09:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,46.376,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 08:38:37.440000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,21.876,46.376,4.0,4.0,False,False,False,0.0,35.0,,heavy_rain,20.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
128-2026-07-07-L02,128,2026-07-07,Tuesday,return_home,activity-128-2026-07-07-002,return_home,Z3,Z3,2026-07-07 19:00:00,,,,False,10.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:00:00,bus,False,,False,False,bus,walk-bus-walk,True,4.8,0.0,4.8,8.0,0.0,63.898,76.698,2.0,2.0,False,False,False,0.0,13.181,0.801615,heavy_rain,12.8,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
129-2026-07-07-L01,129,2026-07-07,Tuesday,outbound,activity-129-2026-07-07-002,work,Z7,Z7,2026-07-07 08:12:23.880000,2026-07-07 10:00:00,2026-07-07 08:00:00,2026-07-07 08:12:23.880000,False,5.0,2026-07-07 09:37:00.042060,2026-07-07 09:37:00.042060,0.0,True,True,False,False,False,,False,False,bus,bus,2,40.914,8.0,16.0,16.914,4.0,33.689,20.568,8.0,4.0,0.0,20.346,8.0,4.0,0.0,2026-07-07 08:12:23.880000,metro,False,,False,False,metro,walk-bus-walk-metro-walk-bus-walk,True,12.5,0.0,12.5,16.0,10.0,46.103,84.603,9.0,9.0,False,False,False,0.0,26.454,,heavy_rain,24.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
129-2026-07-07-L02,129,2026-07-07,Tuesday,return_home,activity-129-2026-07-07-002,return_home,Z7,Z7,2026-07-07 18:00:00,,,,False,5.0,,,,,,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,53.689,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 18:00:00,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,29.189,53.689,5.0,5.0,False,False,False,0.0,35.0,,heavy_rain,20.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
13-2026-07-07-L01,13,2026-07-07,Tuesday,outbound,activity-13-2026-07-07-002,work,Z2,Z2,2026-07-07 07:49:20.700000,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 07:49:20.700000,False,5.0,2026-07-07 08:25:00,2026-07-07 08:25:00,0.0,True,True,False,False,False,,True,True,walk,walk,0,0.0,0.0,0.0,0.0,0.0,35.655,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,2026-07-07 07:49:20.700000,metro,False,,False,False,metro,walk-metro-walk,True,4.5,0.0,4.5,20.0,0.0,11.155,35.655,4.0,4.0,False,False,False,0.0,35.0,,heavy_rain,20.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
13-2026-07-07-L02,13,2026-07-07,Tuesday,between_activities,activity-13-2026-07-07-003,shopping,Z2,Z2,2026-07-07 19:25:32.880000,2026-07-07 20:00:00,2026-07-07 18:00:00,2026-07-07 19:25:32.880000,False,8.0,2026-07-07 19:52:38.482620,2026-07-07 19:52:38.482620,0.0,True,True,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 19:25:32.880000,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,8.0,0.0,8.0,2.0,0.0,17.093,27.093,22.99,22.99,False,False,False,0.0,22.215,0.801615,heavy_rain,8.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
13-2026-07-07-L03,13,2026-07-07,Tuesday,return_home,activity-13-2026-07-07-003,return_home,Z2,Z2,2026-07-07 21:00:00,,,,False,8.0,,,,,,False,False,False,,False,False,,,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-07-07 21:00:00,ride_hailing,False,,False,False,ride_hailing,walk-ride_hailing-walk,True,8.0,0.0,8.0,2.0,0.0,9.202,19.202,18.18,18.18,False,False,False,0.0,29.662,0.374775,normal,8.0,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
130-2026-07-07-L01,130,2026-07-07,Tuesday,outbound,activity-130-2026-07-07-002,work,Z2,Z3,2026-07-07 06:45:45.900000,2026-07-07 08:30:00,2026-07-07 06:30:00,2026-07-07 06:45:45.900000,False,5.0,2026-07-07 07:56:28.896000,2026-07-07 07:56:28.896000,0.0,True,True,False,False,False,,True,False,walk,bus,1,20.731,4.5,8.0,8.231,2.0,44.986,0.0,0.0,0.0,8.0,20.731,8.0,4.5,0.0,2026-07-07 06:45:45.900000,metro,False,,False,False,metro,walk-metro-walk-bus-walk,True,7.5,0.0,7.5,16.0,13.0,34.217,70.717,6.0,6.0,False,False,False,0.0,29.473,,normal,20.5,1.0,0.0,W2,workday,C4_public_goods,API_interdependent_city_mobility
