seed,policy,experiment_condition,weather_scenario,weather_type,day_type,agent_count,planned_activities,completed_activities,activity_completion_rate,planned_necessary_activities,completed_necessary_activities,necessary_activity_completion_rate,weather_cancelled_activities,transport_unmet_activities,necessary_transport_unmet_activities,planned_legs,successful_legs,transport_unmet_legs,transport_success_rate,walking_legs,bus_legs,metro_legs,ride_hailing_legs,walking_mode_share,bus_mode_share,metro_mode_share,ride_hailing_mode_share,ride_hailing_requests,successful_ride_hailing_requests,failed_ride_hailing_requests,ride_hailing_failed,fallback_attempts,fallback_successes,fallback_succeeded,fallback_failed,late_but_reached,reached_but_activity_incomplete,transport_unmet,mandatory_activity_incomplete,mean_bus_wait_minutes,mean_metro_wait_minutes,bus_metro_transfer_legs,bus_metro_transfer_share_of_metro,mean_feeder_bus_time_minutes,mean_ride_hailing_wait_minutes,mean_total_travel_time,mean_fare_yuan,on_time_arrivals,on_time_arrival_rate,bus_activity_arrivals,bus_late_arrivals,bus_late_arrival_rate,interzonal_metro_legs,interzonal_metro_share,scheduled_bus_vehicle_trips,bus_demand,bus_feeder_boardings,total_bus_passenger_boardings,successful_ride_hailing_vehicle_trips,road_vehicle_volume,mean_volume_capacity_ratio,mean_road_speed_kmh,intrazonal_successful_legs,interzonal_successful_legs,initial_ride_hailing_vehicles,end_idle_vehicles,end_busy_vehicles,end_idle_by_zone,feedback_flow_is_first_round_successful_rides,metro_enabled,weather_exposed_activities,remote_work,travel_required_activities,transport_related_unmet,necessary_transport_related_unmet,total_outdoor_exposure_minutes,total_heat_hazard_dose_c_min,total_heat_risk_burden,necessary_heat_risk_burden,heat_risk_per_completed_travel_required_necessary_activity,heat_risk_per_planned_travel_required_necessary_activity,total_rain_exposure_minutes,total_system_wait_minutes,coupon_reached,coupon_participated,coupon_awarded,coupon_redeemed,coupon_expired_after_failed_request,coupon_induced_requests,coupon_subsidy_yuan,mean_ride_hailing_wait_minutes_per_request
56,C0_no_coupon,coupon_C0_no_coupon,W2,heavy_rain,workday,200,225,218,0.968889,146,143,0.979452,4,0,0,398,398,0,1.0,4,163,164,67,0.01005,0.409548,0.41206,0.168342,69,67,2,2,2,2,2,0,6,3,0,3,7.955,8.325,89,0.542683,29.312,11.364,63.176,8.514,211,0.97235,78,2,0.025641,141,0.626667,1018.941,163,103,266,67,1085.941,0.735549,17.828,173,225,36,36,0,"{""Z1"": 8, ""Z2"": 5, ""Z3"": 1, ""Z4"": 3, ""Z5"": 2, ""Z6"": 4, ""Z7"": 7, ""Z8"": 4, ""Z9"": 2}",True,True,165,4,217,0,0,7954.31,0.0,0.0,0.0,0.0,0.0,4692.054898,3463.325,0,0,0,0,0,0,0.0,11.613914
56,C1_public_limited,coupon_C1_public_limited,W0,normal,workday,200,225,223,0.991111,146,144,0.986301,0,0,0,411,411,0,1.0,5,236,128,42,0.012165,0.574209,0.311436,0.10219,42,42,0,0,0,0,0,0,3,2,0,2,7.295,7.525,57,0.445312,25.412,10.564,60.296,5.647,222,0.986667,120,1,0.008333,110,0.484581,1018.941,236,61,297,42,1060.941,0.674604,18.374,184,227,36,36,0,"{""Z1"": 8, ""Z2"": 5, ""Z3"": 3, ""Z4"": 2, ""Z5"": 2, ""Z6"": 3, ""Z7"": 7, ""Z8"": 3, ""Z9"": 3}",True,True,0,0,225,0,0,7494.211,0.0,0.0,0.0,0.0,0.0,0.0,3128.625,192,130,40,14,0,10,83.13,10.564214
56,C1_public_limited,coupon_C1_public_limited,W1,extreme_heat,workday,200,225,219,0.973333,146,144,0.986301,4,0,0,406,406,0,1.0,5,226,128,47,0.012315,0.55665,0.315271,0.115764,47,47,0,0,0,0,0,0,3,2,0,2,7.228,7.525,57,0.445312,25.412,10.508,60.227,5.966,218,0.986425,113,1,0.00885,110,0.488889,1018.941,226,61,287,47,1065.941,0.673925,18.665,181,225,36,36,0,"{""Z1"": 7, ""Z2"": 6, ""Z3"": 3, ""Z4"": 2, ""Z5"": 2, ""Z6"": 3, ""Z7"": 7, ""Z8"": 3, ""Z9"": 3}",True,True,34,0,221,0,0,7340.307,53750.287331,60638.874298,33649.676367,233.678308,230.477235,0.0,3090.721,192,130,40,14,0,8,83.13,10.507745
56,C1_public_limited,coupon_C1_public_limited,W2,heavy_rain,workday,200,225,217,0.964444,146,143,0.979452,4,0,0,398,398,0,1.0,5,159,163,71,0.012563,0.399497,0.409548,0.178392,75,71,4,4,4,4,4,0,7,4,0,3,7.988,8.287,88,0.539877,29.058,11.295,63.03,8.591,210,0.967742,75,3,0.04,140,0.622222,1018.941,159,101,260,71,1089.941,0.738164,17.983,173,225,36,36,0,"{""Z1"": 9, ""Z2"": 5, ""Z3"": 0, ""Z4"": 2, ""Z5"": 2, ""Z6"": 4, ""Z7"": 8, ""Z8"": 4, ""Z9"": 2}",True,True,165,4,217,0,0,8003.235,0.0,0.0,0.0,0.0,0.0,4678.291966,3502.756,192,130,40,15,1,6,93.44,11.759454
56,C2_elder_limited,coupon_C2_elder_limited,W0,normal,workday,200,225,223,0.991111,146,144,0.986301,0,0,0,411,411,0,1.0,5,244,128,34,0.012165,0.593674,0.311436,0.082725,34,34,0,0,0,0,0,0,4,2,0,2,7.292,7.525,57,0.445312,25.411,10.628,60.844,5.184,221,0.982222,127,2,0.015748,110,0.484581,1018.941,244,61,305,34,1052.941,0.675728,18.002,184,227,36,36,0,"{""Z1"": 8, ""Z2"": 5, ""Z3"": 2, ""Z4"": 3, ""Z5"": 2, ""Z6"": 3, ""Z7"": 7, ""Z8"": 3, ""Z9"": 3}",True,True,0,0,225,0,0,7551.486,0.0,0.0,0.0,0.0,0.0,0.0,3103.9,46,0,40,2,0,2,9.26,10.628353
56,C2_elder_limited,coupon_C2_elder_limited,W1,extreme_heat,workday,200,225,219,0.973333,146,144,0.986301,4,0,0,406,406,0,1.0,5,234,128,39,0.012315,0.576355,0.315271,0.096059,39,39,0,0,0,0,0,0,4,2,0,2,7.285,7.525,57,0.445312,25.411,10.437,60.778,5.548,217,0.9819,121,2,0.016529,110,0.488889,1018.941,234,61,295,39,1057.941,0.67508,18.276,181,225,36,36,0,"{""Z1"": 7, ""Z2"": 5, ""Z3"": 3, ""Z4"": 3, ""Z5"": 2, ""Z6"": 3, ""Z7"": 7, ""Z8"": 3, ""Z9"": 3}",True,True,34,0,221,0,0,7414.582,54079.140665,60975.098833,33885.251235,235.314245,232.090762,0.0,3074.996,46,0,40,2,0,0,8.02,10.436692
56,C2_elder_limited,coupon_C2_elder_limited,W2,heavy_rain,workday,200,225,218,0.968889,146,143,0.979452,4,0,0,398,398,0,1.0,4,161,164,69,0.01005,0.404523,0.41206,0.173367,71,69,2,2,2,2,2,0,6,3,0,3,7.88,8.325,89,0.542683,29.312,11.324,63.036,8.597,211,0.97235,76,2,0.026316,141,0.626667,1018.941,161,103,264,69,1087.941,0.735578,17.958,173,225,36,36,0,"{""Z1"": 8, ""Z2"": 5, ""Z3"": 1, ""Z4"": 3, ""Z5"": 2, ""Z6"": 4, ""Z7"": 7, ""Z8"": 4, ""Z9"": 2}",True,True,165,4,217,0,0,7918.31,0.0,0.0,0.0,0.0,0.0,4692.054898,3455.325,46,0,40,2,0,2,9.26,11.568451
56,C3_mixed,coupon_C3_mixed,W0,normal,workday,200,225,223,0.991111,146,144,0.986301,0,0,0,411,411,0,1.0,5,237,128,41,0.012165,0.576642,0.311436,0.099757,41,41,0,0,0,0,0,0,3,2,0,2,7.293,7.525,57,0.445312,25.411,10.497,60.355,5.613,222,0.986667,121,1,0.008264,110,0.484581,1018.941,237,61,298,41,1059.941,0.674508,18.33,184,227,36,36,0,"{""Z1"": 8, ""Z2"": 5, ""Z3"": 3, ""Z4"": 2, ""Z5"": 2, ""Z6"": 3, ""Z7"": 7, ""Z8"": 3, ""Z9"": 3}",True,True,0,0,225,0,0,7495.592,0.0,0.0,0.0,0.0,0.0,0.0,3122.006,198,130,40,10,0,9,61.51,10.496683
56,C3_mixed,coupon_C3_mixed,W1,extreme_heat,workday,200,225,219,0.973333,146,144,0.986301,4,0,0,406,406,0,1.0,5,228,128,45,0.012315,0.561576,0.315271,0.110837,45,45,0,0,0,0,0,0,3,2,0,2,7.238,7.525,57,0.445312,25.411,10.501,60.341,5.889,218,0.986425,115,1,0.008696,110,0.488889,1018.941,228,61,289,45,1063.941,0.673815,18.564,181,225,36,36,0,"{""Z1"": 7, ""Z2"": 6, ""Z3"": 3, ""Z4"": 2, ""Z5"": 2, ""Z6"": 3, ""Z7"": 7, ""Z8"": 3, ""Z9"": 3}",True,True,34,0,221,0,0,7355.688,53818.772331,60707.362632,33661.539701,233.760692,230.558491,0.0,3086.102,198,130,40,10,0,6,60.27,10.500689
56,C3_mixed,coupon_C3_mixed,W2,heavy_rain,workday,200,225,218,0.968889,146,143,0.979452,4,0,0,398,398,0,1.0,4,159,164,71,0.01005,0.399497,0.41206,0.178392,73,71,2,2,2,2,2,0,6,3,0,3,7.95,8.325,89,0.542683,29.312,11.24,62.906,8.595,211,0.97235,75,2,0.026667,141,0.626667,1018.941,159,103,262,71,1089.941,0.736829,18.044,173,225,36,36,0,"{""Z1"": 8, ""Z2"": 5, ""Z3"": 1, ""Z4"": 3, ""Z5"": 2, ""Z6"": 4, ""Z7"": 7, ""Z8"": 4, ""Z9"": 2}",True,True,165,4,217,0,0,7910.318,0.0,0.0,0.0,0.0,0.0,4688.073256,3467.333,198,130,40,11,0,4,65.82,11.479823
